Date,SMALL LoOP,ME1 OP2,ME1 OP3,ME1 OP4,SMALL HiOP,ME2 OP1,ME2 OP2,ME2 OP3,ME2 OP4,ME2 OP5,ME3 OP1,ME3 OP2,ME3 OP3,ME3 OP4,ME3 OP5,ME4 OP1,ME4 OP2,ME4 OP3,ME4 OP4,ME4 OP5,BIG LoOP,ME5 OP2,ME5 OP3,ME5 OP4,BIG HiOP
201107  ,-1.91  ,-2.25  ,-1.59  ,-0.47  ,-2.75  ,-3.96  ,-4.12  ,-2.42   ,0.22  ,-3.01  ,-3.06  ,-4.31  ,-2.90  ,-2.99  ,-3.30  ,-4.20  ,-1.67  ,-3.12  ,-2.62  ,-3.10  ,-5.39  ,-2.21  ,-1.65  ,-2.89   ,0.38
201108 ,-11.18  ,-9.00  ,-9.38  ,-8.39 ,-11.91  ,-9.04  ,-8.07  ,-6.20  ,-6.70 ,-10.31  ,-8.47  ,-8.98  ,-7.08  ,-7.24  ,-7.84  ,-7.07  ,-6.92  ,-6.21  ,-8.22  ,-7.54  ,-8.53  ,-6.52  ,-6.22  ,-3.92  ,-3.57
201109 ,-13.68 ,-10.27 ,-12.39 ,-10.93 ,-12.35 ,-13.76 ,-11.18 ,-10.44 ,-11.65 ,-11.75 ,-13.54 ,-13.61  ,-9.97 ,-11.19 ,-12.52 ,-10.82  ,-9.25 ,-11.14 ,-11.28 ,-10.28 ,-11.41  ,-9.75  ,-9.04  ,-5.68  ,-6.07
201110  ,13.48  ,13.71  ,13.90  ,12.36  ,11.65  ,14.94  ,15.71  ,13.49  ,14.08  ,16.44  ,16.75  ,17.23  ,12.97  ,13.46  ,15.65  ,13.28  ,14.14  ,13.74  ,12.27  ,15.02  ,13.29  ,12.44  ,12.56   ,9.38   ,9.07
201111  ,-2.78  ,-1.16  ,-0.92   ,1.47  ,-2.61  ,-1.43   ,1.04   ,0.55  ,-1.19  ,-0.56  ,-1.76   ,0.00   ,0.73   ,1.12  ,-1.92  ,-0.62   ,0.43  ,-0.10   ,0.32  ,-0.41  ,-3.77  ,-1.31  ,-0.48   ,0.74   ,0.34
201112  ,-0.62   ,1.67   ,0.90   ,1.22   ,1.57  ,-0.45   ,0.56   ,0.05   ,0.54  ,-0.61  ,-0.49   ,0.29   ,0.94  ,-2.15  ,-0.25  ,-1.35  ,-0.07  ,-0.26  ,-1.47  ,-1.12  ,-2.01   ,1.49   ,1.06   ,0.40   ,0.86
201201   ,9.73   ,6.89   ,8.44   ,7.43   ,7.75   ,8.42   ,7.20   ,5.78   ,6.26   ,7.40   ,7.05   ,6.54   ,4.90   ,3.89   ,7.23   ,7.13   ,4.57   ,3.18   ,6.57   ,7.11   ,7.65   ,6.54   ,5.44   ,1.50   ,5.89
201202   ,2.46   ,3.07   ,2.45   ,1.10   ,2.30   ,4.37   ,3.85   ,2.94   ,3.02   ,2.88   ,4.01   ,3.74   ,2.04   ,5.16   ,5.18   ,5.13   ,3.14   ,4.39   ,5.62   ,5.64   ,4.64   ,4.93   ,3.49   ,3.76   ,4.94
201203   ,1.83   ,1.08   ,2.42   ,2.54   ,1.54   ,0.94   ,2.23   ,1.62   ,1.59  ,-0.01   ,0.63   ,0.49   ,0.40   ,1.18   ,0.80   ,1.42   ,1.16   ,0.60  ,-1.17   ,2.36   ,3.77   ,4.26   ,2.38   ,0.70   ,3.86
201204  ,-2.86  ,-0.79  ,-1.08  ,-1.64  ,-1.63  ,-1.83  ,-1.74  ,-0.67  ,-1.04  ,-1.18  ,-1.46  ,-1.79  ,-0.37  ,-0.06  ,-1.64  ,-2.17   ,1.37   ,0.90  ,-0.55   ,0.26  ,-3.28  ,-0.87  ,-0.05  ,-0.18  ,-0.11
201205  ,-7.59  ,-7.85  ,-7.45  ,-6.38  ,-7.55  ,-8.94  ,-6.65  ,-6.14  ,-4.80  ,-6.99  ,-8.39  ,-8.22  ,-5.55  ,-7.35  ,-7.72  ,-7.89  ,-8.45  ,-7.29  ,-7.28  ,-7.72  ,-9.26  ,-7.24  ,-8.30  ,-5.16  ,-4.94
201206   ,5.04   ,4.03   ,4.79   ,5.17   ,5.21   ,5.30   ,3.38   ,3.97   ,2.45   ,4.01   ,4.20   ,3.22   ,3.20   ,2.93   ,3.87   ,3.27   ,3.57   ,1.24   ,1.16   ,1.18   ,4.30   ,4.38   ,3.52   ,4.72   ,3.14
201207  ,-0.84  ,-2.25   ,0.21   ,1.83  ,-1.44  ,-2.09   ,0.25  ,-0.59  ,-0.72   ,0.50  ,-1.60   ,0.04   ,0.84   ,0.79  ,-1.01  ,-1.02  ,-0.39   ,2.69  ,-0.73  ,-1.01  ,-0.58   ,2.25   ,1.85   ,1.45   ,1.63
201208   ,3.14   ,3.39   ,1.18   ,3.42   ,4.25   ,3.71   ,2.73   ,3.96   ,4.06   ,1.58   ,6.41   ,2.91   ,3.90   ,3.25   ,2.34   ,4.40   ,4.31   ,2.79   ,3.05   ,4.43   ,4.28   ,2.72   ,2.12   ,2.11   ,2.19
201209   ,5.16   ,4.11   ,5.08   ,4.92   ,4.64   ,3.73   ,4.05   ,3.20   ,2.88   ,4.02   ,2.85   ,2.93   ,3.44   ,3.08   ,1.62   ,3.24   ,1.97   ,2.37   ,1.76   ,2.40   ,4.61   ,4.33   ,3.17   ,1.96   ,1.27
201210  ,-3.59  ,-2.29  ,-1.06  ,-3.59  ,-3.24  ,-2.48  ,-1.82  ,-1.47  ,-1.42  ,-2.97   ,0.15  ,-1.11  ,-0.28  ,-0.46   ,0.82   ,0.17  ,-1.68  ,-0.80  ,-0.47   ,0.78   ,0.96  ,-3.50  ,-0.32  ,-0.91  ,-3.45
201211  ,-0.61   ,0.28   ,1.86   ,0.84   ,0.68  ,-0.14  ,-0.95   ,1.64   ,0.98  ,-1.00   ,0.30   ,1.49   ,2.24   ,3.24   ,3.86   ,0.21   ,1.02   ,2.45   ,0.66   ,1.89   ,0.41   ,1.41   ,1.26  ,-0.19  ,-0.04
201212   ,3.65   ,3.68   ,2.77   ,3.77   ,4.34   ,3.30   ,3.42   ,3.41   ,2.19   ,3.28   ,2.70   ,2.98   ,2.47   ,1.35   ,2.66   ,2.01   ,1.96   ,2.90   ,2.68   ,2.56   ,4.73   ,1.66   ,0.53   ,1.08  ,-1.27
201301   ,5.43   ,4.67   ,6.34   ,5.00   ,4.94   ,5.93   ,4.75   ,4.93   ,5.99   ,6.95   ,6.15   ,6.67   ,4.87   ,6.95   ,8.25   ,7.47   ,5.51   ,7.36   ,6.64   ,6.29   ,6.23   ,5.17   ,6.65   ,5.65   ,2.38
201302  ,-1.21   ,0.33  ,-0.53   ,1.92   ,0.34   ,0.20  ,-1.23   ,1.33   ,0.90  ,-1.18   ,1.00   ,1.15   ,0.22   ,1.82   ,1.12  ,-0.90   ,0.77   ,1.64   ,0.23   ,2.17   ,1.26   ,1.26   ,0.83   ,1.50   ,0.85
201303   ,4.10   ,4.18   ,4.51   ,6.04   ,4.86   ,4.24   ,3.38   ,4.59   ,3.70   ,4.75   ,4.47   ,4.15   ,4.14   ,6.00   ,4.97   ,4.17   ,5.00   ,4.00   ,3.69   ,3.29   ,4.30   ,2.69   ,3.11   ,3.43   ,3.96
201304  ,-1.44  ,-2.62   ,0.01  ,-0.18  ,-0.29  ,-1.36  ,-0.86  ,-0.08  ,-1.90  ,-2.39  ,-1.02  ,-1.41   ,0.93  ,-0.78  ,-0.76   ,1.13   ,0.74   ,0.72   ,0.10   ,2.10   ,1.96   ,0.61   ,1.16   ,1.89   ,2.57
201305   ,4.38   ,5.22   ,4.21   ,5.51   ,5.29   ,3.36   ,3.63   ,4.75   ,3.14   ,2.96   ,2.98   ,4.29   ,2.62   ,2.99   ,6.38   ,3.09   ,2.24   ,2.27   ,2.06   ,3.31   ,6.02   ,3.32  ,-0.10   ,2.06   ,1.70
201306  ,-0.48   ,0.38  ,-0.42   ,0.54  ,-1.57  ,-1.05  ,-1.62   ,0.00  ,-1.37   ,0.93  ,-0.81  ,-1.18  ,-1.03  ,-2.43  ,-2.29  ,-1.79  ,-1.53  ,-1.29  ,-2.56  ,-1.99  ,-2.77  ,-0.38  ,-0.56  ,-1.45  ,-2.85
201307   ,7.74   ,7.10   ,6.52   ,6.78   ,9.41   ,7.54   ,7.64   ,7.20   ,6.06   ,6.25   ,7.62   ,8.05   ,7.23   ,5.97   ,8.77   ,5.93   ,5.65   ,5.56   ,5.58   ,7.36   ,7.58   ,5.20   ,5.63   ,4.51   ,5.06
201308  ,-1.97  ,-1.36  ,-3.17  ,-1.12  ,-3.65  ,-3.55  ,-2.63  ,-3.49  ,-1.41  ,-1.39  ,-2.61  ,-1.87  ,-3.16  ,-1.88  ,-2.57  ,-2.16  ,-2.17  ,-1.77  ,-2.28  ,-1.96  ,-2.65  ,-3.24  ,-3.16  ,-2.34  ,-1.58
201309   ,5.19   ,6.47   ,4.63   ,5.70   ,7.57   ,5.52   ,5.09   ,6.07   ,7.31   ,5.33   ,4.66   ,5.51   ,5.79   ,6.53   ,6.34   ,4.14   ,4.69   ,4.24   ,5.19   ,5.18   ,3.77   ,3.66   ,2.98   ,3.29   ,3.00
201310   ,1.54   ,2.51   ,3.41   ,4.19   ,3.23  ,-0.19   ,2.44   ,4.58   ,2.88   ,4.38   ,1.88   ,3.80   ,4.25   ,4.57   ,4.83   ,2.52   ,3.03   ,3.09   ,3.26   ,3.81   ,3.66   ,4.80   ,4.51   ,4.36   ,4.77
201311   ,4.04   ,4.81   ,3.56   ,4.12   ,5.12   ,3.02   ,4.43   ,4.08   ,3.86   ,4.11   ,2.26   ,2.20   ,1.63   ,1.95   ,4.16   ,2.28   ,1.67   ,0.96   ,0.98   ,0.49   ,3.55   ,2.48   ,1.45   ,3.83   ,3.58
201312   ,2.17   ,1.74   ,2.16   ,1.31   ,2.65   ,2.25   ,1.92   ,1.42   ,2.52   ,3.25   ,2.91   ,3.04   ,2.48   ,3.46   ,2.34   ,3.24   ,3.79   ,2.72   ,3.20   ,2.12   ,3.40   ,3.89   ,1.30   ,2.64   ,2.21
201401   ,0.03  ,-3.37  ,-4.73  ,-5.24  ,-4.46   ,0.67  ,-4.44  ,-3.68  ,-5.02  ,-7.27  ,-0.10  ,-2.94  ,-1.90  ,-4.37  ,-4.37  ,-0.93  ,-1.52  ,-2.61  ,-2.45  ,-6.34  ,-1.82  ,-3.17  ,-2.74  ,-3.97  ,-5.72
201402   ,5.63   ,3.99   ,4.27   ,6.16   ,4.92   ,4.52   ,3.98   ,3.69   ,5.39   ,4.11   ,5.90   ,4.77   ,5.15   ,6.15   ,5.32   ,5.83   ,4.44   ,5.70   ,6.48   ,5.69   ,4.02   ,3.82   ,4.82   ,4.87   ,4.60
201403  ,-0.97   ,0.18   ,2.67  ,-0.09   ,2.74  ,-2.51   ,1.69   ,0.59   ,0.62   ,1.35  ,-2.96   ,0.76  ,-0.58   ,0.23   ,1.84  ,-1.11   ,0.03   ,0.82   ,0.79   ,0.24  ,-0.40   ,1.00   ,1.74   ,0.52   ,1.10
201404  ,-4.88  ,-1.94  ,-1.54  ,-1.38  ,-1.76  ,-4.87  ,-2.08  ,-2.07  ,-2.41  ,-0.65  ,-2.76  ,-2.64  ,-1.66  ,-0.20  ,-0.61  ,-0.94  ,-1.83   ,0.27   ,0.36  ,-1.34  ,-1.50  ,-0.32   ,1.14   ,1.38   ,2.41
201405  ,-1.58   ,0.10  ,-0.13   ,1.87  ,-0.77   ,0.39   ,0.95   ,0.51   ,0.83  ,-0.30   ,1.07   ,0.91   ,1.12   ,0.98   ,0.44   ,2.05   ,2.18   ,1.77   ,2.52   ,2.55   ,2.02   ,2.09   ,1.66   ,2.15   ,2.73
201406   ,7.48   ,5.78   ,4.88   ,4.40   ,4.07   ,6.56   ,6.42   ,6.16   ,5.52   ,4.55   ,7.83   ,4.60   ,4.77   ,3.35   ,3.39   ,4.41   ,4.52   ,3.27   ,4.56   ,3.27   ,3.60   ,1.93   ,2.94   ,2.29   ,0.87
201407  ,-6.56  ,-5.51  ,-4.32  ,-5.40  ,-5.23  ,-5.19  ,-6.30  ,-6.62  ,-5.65  ,-5.59  ,-5.95  ,-5.51  ,-4.40  ,-5.20  ,-4.51  ,-4.45  ,-2.98  ,-3.65  ,-2.29  ,-2.68  ,-1.43  ,-0.82  ,-1.82  ,-0.96  ,-1.25
201408   ,3.76   ,4.00   ,2.67   ,4.09   ,4.70   ,5.65   ,3.08   ,3.49   ,5.27   ,4.82   ,5.31   ,5.33   ,3.81   ,4.79   ,5.92   ,4.43   ,5.56   ,3.81   ,5.69   ,4.49   ,4.19   ,3.19   ,3.45   ,4.31   ,3.97
201409  ,-7.06  ,-6.05  ,-6.87  ,-8.04  ,-5.41  ,-6.90  ,-6.25  ,-6.26  ,-6.68  ,-5.17  ,-6.62  ,-5.19  ,-6.06  ,-5.10  ,-4.33  ,-4.36  ,-4.17  ,-4.24  ,-3.99  ,-3.88  ,-0.87  ,-1.49  ,-1.89  ,-2.00  ,-1.20
201410   ,2.64   ,5.43   ,4.34   ,2.83   ,6.67   ,3.21   ,5.72   ,5.85   ,2.94   ,4.39   ,1.45   ,4.01   ,3.67   ,1.70   ,2.80  ,-0.16   ,2.10   ,3.58   ,2.02   ,0.74   ,0.38   ,0.71   ,2.05   ,2.10   ,2.70
201411  ,-0.54  ,-1.83  ,-2.01  ,-1.60   ,1.54   ,0.12  ,-1.21  ,-0.47  ,-0.14   ,1.20   ,0.28   ,0.14   ,1.12  ,-0.23   ,0.74   ,0.82   ,2.78   ,1.46   ,1.08   ,2.98   ,2.37   ,1.93   ,1.34   ,1.91   ,5.35
201412   ,3.93   ,3.22   ,2.49   ,4.32   ,3.33   ,1.72   ,0.78   ,0.78   ,0.61   ,0.55   ,0.48   ,0.77   ,0.84  ,-1.12  ,-0.21  ,-0.15   ,0.30   ,1.00   ,0.32  ,-0.11  ,-0.09  ,-0.03   ,0.60  ,-0.57  ,-2.11
201501  ,-4.98  ,-6.23  ,-4.68  ,-3.39  ,-6.09  ,-4.14  ,-5.88  ,-3.89  ,-4.93  ,-4.31  ,-4.48  ,-4.07  ,-4.31  ,-1.51  ,-2.58  ,-1.65  ,-1.29  ,-1.26  ,-2.48  ,-3.28  ,-6.19  ,-5.23  ,-4.03  ,-3.37  ,-0.98
201502   ,6.32   ,5.43   ,5.66   ,6.37   ,4.74   ,7.09   ,7.42   ,6.81   ,8.51   ,5.14   ,7.73   ,5.91   ,8.06   ,6.39   ,7.50   ,8.44   ,7.04   ,3.83   ,7.12   ,7.59   ,7.84   ,6.23   ,5.93   ,5.05   ,5.91
201503   ,0.05   ,1.82   ,2.34   ,0.40   ,2.01   ,0.27   ,1.23   ,0.47   ,3.34   ,1.96   ,0.67   ,0.99   ,1.66  ,-0.49   ,0.81  ,-0.63   ,1.09   ,0.49   ,0.85  ,-0.29  ,-1.82  ,-1.44  ,-1.31  ,-2.24  ,-1.89
201504  ,-1.37   ,0.36  ,-0.09  ,-1.67   ,1.37  ,-0.64  ,-0.75  ,-1.73  ,-1.13  ,-1.09   ,0.32   ,0.27  ,-1.15  ,-1.24  ,-1.24   ,0.96  ,-0.54   ,0.51  ,-0.49  ,-0.00   ,2.70   ,1.83   ,1.08   ,2.15   ,0.57
201505   ,2.02   ,0.50   ,0.59   ,2.22  ,-0.07   ,3.12   ,1.64   ,0.42   ,0.59   ,1.38   ,3.15   ,2.01   ,2.23   ,0.41   ,0.57   ,2.11   ,2.85   ,0.80   ,0.64  ,-0.39   ,1.88   ,0.91   ,0.36   ,0.78   ,0.74
201506   ,1.19   ,2.48   ,1.89   ,2.00   ,0.64  ,-1.19  ,-0.90   ,1.21  ,-0.15   ,1.49  ,-0.37  ,-0.31  ,-1.23  ,-1.60   ,0.48  ,-1.55  ,-0.97  ,-2.87  ,-1.35  ,-1.86  ,-0.47  ,-2.19  ,-1.81  ,-2.63  ,-2.03
201507  ,-5.54  ,-5.04  ,-3.50  ,-6.65  ,-5.98  ,-3.10  ,-2.51  ,-2.36  ,-2.18  ,-2.45  ,-3.93  ,-1.87  ,-2.23  ,-0.82   ,0.14  ,-1.18  ,-0.77   ,1.51  ,-0.78   ,0.20   ,1.18   ,3.35   ,1.21   ,2.14   ,1.70
201508  ,-5.03  ,-3.76  ,-5.77  ,-4.17  ,-4.35  ,-6.67  ,-6.28  ,-5.50  ,-4.05  ,-5.60  ,-5.51  ,-4.33  ,-3.62  ,-5.79  ,-6.85  ,-8.72  ,-4.69  ,-4.65  ,-4.82  ,-4.42  ,-6.55  ,-5.92  ,-6.39  ,-6.02  ,-5.85
201509  ,-7.29  ,-4.06  ,-4.50  ,-6.70  ,-6.98  ,-6.91  ,-4.28  ,-4.76  ,-5.02  ,-5.88  ,-7.52  ,-4.66  ,-4.46  ,-4.60  ,-4.14  ,-6.99  ,-4.21  ,-3.36  ,-5.11  ,-4.19  ,-4.44  ,-3.46  ,-2.79  ,-1.56  ,-2.25
201510   ,5.13   ,5.51   ,6.61   ,5.42   ,7.47   ,6.41   ,4.76   ,5.51   ,4.64   ,8.69   ,5.50   ,6.06   ,5.83   ,6.91   ,4.85   ,5.26   ,6.05   ,8.02   ,7.03   ,5.03   ,8.38   ,8.71   ,7.33   ,8.77   ,7.15
201511   ,3.13   ,2.46   ,0.14  ,-0.07   ,0.43   ,5.30   ,4.14   ,2.45  ,-0.03   ,1.55   ,1.65   ,1.43   ,0.79   ,0.75  ,-0.06   ,1.55   ,1.23   ,0.38   ,0.32  ,-0.34   ,0.50   ,1.17  ,-0.82   ,0.89  ,-0.48
201512  ,-4.84  ,-4.54  ,-4.20  ,-6.63  ,-6.21  ,-4.29  ,-5.12  ,-6.40  ,-6.57  ,-4.86  ,-5.01  ,-5.30  ,-4.39  ,-5.45  ,-6.00  ,-4.80  ,-3.26  ,-2.69  ,-3.54  ,-3.92  ,-2.31  ,-1.67  ,-1.77  ,-0.77  ,-2.93
201601 ,-10.76  ,-6.57  ,-5.91  ,-9.41  ,-8.18 ,-11.78  ,-5.99  ,-7.11  ,-6.98  ,-8.58 ,-12.50  ,-5.31  ,-4.77  ,-7.65  ,-6.21 ,-13.11  ,-6.62  ,-5.18  ,-5.83  ,-6.00  ,-8.99  ,-5.24  ,-3.54  ,-5.22  ,-4.14
201602   ,0.14   ,2.60   ,1.36   ,3.67   ,3.85  ,-0.65   ,1.53   ,3.07   ,1.04   ,1.06   ,0.42   ,3.53   ,1.76   ,2.03   ,1.54   ,1.00   ,1.84   ,1.40   ,0.98   ,3.56  ,-1.39  ,-1.64   ,0.04   ,0.48   ,1.02
201603   ,7.85   ,6.56   ,6.97   ,8.92   ,7.46   ,8.37   ,9.35   ,8.23   ,9.69   ,8.42   ,8.64   ,8.41   ,9.00   ,9.04   ,7.43   ,8.78   ,9.59   ,7.13   ,9.34   ,7.70   ,6.22   ,6.87   ,6.23   ,6.63   ,6.89
201604   ,6.78   ,5.40   ,4.23   ,3.55   ,3.06   ,4.55   ,2.41   ,1.02   ,2.83   ,1.88   ,4.21   ,1.06   ,1.20   ,1.69   ,0.70   ,3.64   ,2.04  ,-0.14   ,2.83   ,1.48   ,2.44   ,1.69   ,2.85  ,-0.10  ,-2.11
201605  ,-0.27  ,-0.81   ,0.49  ,-0.36   ,0.87   ,1.96   ,1.30  ,-0.13   ,1.15   ,0.91   ,0.99   ,0.93   ,1.54   ,0.59   ,2.54   ,1.04   ,3.01   ,2.54   ,1.47   ,1.43   ,1.21   ,2.44   ,0.62   ,2.03   ,0.96
201606   ,1.17   ,0.89   ,0.28   ,1.33   ,1.31  ,-0.20   ,0.84   ,0.83   ,0.41  ,-0.77  ,-1.01  ,-1.20  ,-0.95  ,-1.86  ,-1.35  ,-0.94  ,-0.88  ,-0.96   ,0.05  ,-1.34  ,-0.93  ,-2.79   ,1.56   ,0.48   ,0.84
201607   ,5.54   ,5.03   ,4.36   ,6.07   ,6.90   ,6.62   ,4.97   ,5.00   ,5.88   ,7.82   ,5.92   ,2.55   ,3.84   ,5.68   ,4.51   ,6.16   ,3.55   ,2.62   ,4.89   ,5.82   ,2.60   ,3.38   ,3.98   ,3.50   ,4.16
201608   ,2.65   ,1.78   ,1.13   ,1.06   ,1.15   ,1.90   ,3.40   ,0.78   ,2.64   ,2.18  ,-0.70   ,0.92   ,0.07   ,2.21   ,0.66   ,2.19   ,1.15  ,-0.09   ,1.88  ,-0.13   ,0.60   ,0.95   ,1.04  ,-0.90  ,-0.33
201609   ,5.19   ,1.70   ,1.91   ,0.67   ,0.64   ,2.92   ,0.53  ,-0.15   ,0.22  ,-0.28   ,1.46   ,1.33   ,0.85  ,-0.07  ,-1.47   ,3.39  ,-0.83   ,0.59  ,-0.56  ,-0.82   ,0.60   ,0.12  ,-0.72  ,-0.38   ,1.29
201610  ,-7.06  ,-2.67  ,-3.95  ,-3.06  ,-5.58  ,-7.92  ,-3.12  ,-4.34  ,-4.04  ,-4.45  ,-5.47  ,-1.11  ,-2.95  ,-2.49  ,-2.87  ,-4.30  ,-1.75  ,-2.22  ,-3.76  ,-1.29  ,-1.14   ,0.55  ,-0.91  ,-3.14  ,-2.51
201611   ,9.12  ,12.48   ,9.63  ,10.13  ,11.99   ,8.87  ,13.98  ,10.39  ,10.50  ,10.47   ,8.72   ,8.74   ,8.48   ,6.91   ,7.09   ,7.73   ,5.17   ,3.67   ,3.98   ,5.74   ,5.60   ,4.32   ,2.65   ,4.19   ,2.65
201612   ,2.14   ,6.60   ,3.89   ,2.81   ,4.57  ,-0.45   ,3.57   ,2.52   ,3.97   ,0.17  ,-0.43   ,2.07   ,1.00   ,2.22   ,2.51  ,-1.33   ,1.61   ,0.95   ,0.84  ,-0.15   ,1.92   ,2.53   ,2.28   ,1.47   ,1.73
201701   ,1.94  ,-1.01  ,-1.10  ,-0.92   ,0.44   ,3.18   ,1.23   ,0.04  ,-0.05   ,0.27   ,3.69   ,1.13   ,1.82   ,2.58   ,0.76   ,4.89   ,1.88   ,1.13   ,3.84   ,1.93   ,2.20   ,1.06   ,1.97   ,2.56   ,2.83
201702   ,1.37   ,0.30  ,-0.05   ,1.26   ,2.00   ,2.22   ,0.64   ,1.45   ,0.20   ,0.07   ,2.81   ,3.17   ,0.49   ,2.36   ,1.70   ,0.34   ,2.83   ,1.41   ,3.56   ,3.05   ,1.32   ,3.43   ,3.61   ,3.62   ,4.85
201703   ,0.29   ,0.69   ,0.82   ,0.32  ,-0.31   ,0.09   ,0.59   ,0.88   ,0.32   ,2.69  ,-0.80  ,-0.22  ,-1.65   ,1.04   ,0.94  ,-0.72   ,0.01   ,1.42   ,0.44   ,0.31  ,-0.83  ,-0.48   ,0.04   ,0.55   ,1.11
201704  ,-0.50   ,1.03   ,0.72   ,2.00   ,2.85  ,-0.86   ,0.02   ,0.60   ,1.36   ,2.04  ,-0.34   ,0.76   ,0.09   ,0.22   ,2.05   ,1.38  ,-0.14   ,0.91   ,1.46   ,0.39  ,-0.41   ,1.55   ,0.55   ,1.39   ,1.26
201705  ,-2.82  ,-2.31  ,-1.89  ,-1.88  ,-2.14  ,-2.58  ,-2.26  ,-1.57  ,-0.93  ,-1.36  ,-0.91  ,-0.02  ,-0.42  ,-1.22   ,0.16  ,-0.19  ,-0.47   ,0.84   ,1.28   ,0.32  ,-1.82   ,1.02   ,1.30   ,2.03   ,2.97
201706   ,6.15   ,4.11   ,4.41   ,3.82   ,4.06   ,3.63   ,2.46   ,2.31   ,2.36   ,2.39   ,2.46   ,2.16   ,3.20   ,2.01   ,1.65  ,-0.28   ,3.18   ,1.00   ,1.67   ,1.36   ,2.02   ,1.32   ,1.13   ,0.96  ,-0.97
201707   ,0.50   ,0.75   ,0.99  ,-0.94   ,0.64   ,1.18   ,1.18   ,2.21   ,1.71   ,0.41   ,3.32   ,2.73   ,0.07   ,0.10   ,0.74   ,2.76   ,2.52   ,1.64   ,0.55   ,1.47   ,3.08   ,2.04   ,2.57   ,2.39   ,1.61
201708  ,-0.55  ,-1.61  ,-2.40  ,-1.47  ,-3.49  ,-1.34  ,-2.59  ,-1.48  ,-1.62  ,-1.45  ,-1.58  ,-1.68   ,0.09  ,-0.58   ,1.52  ,-0.09  ,-1.31   ,1.94  ,-2.15  ,-1.09  ,-2.26  ,-0.54   ,1.28   ,0.18   ,2.08
201709   ,6.98   ,8.00   ,6.66   ,5.81   ,6.54   ,5.17   ,7.16   ,6.03   ,6.56   ,6.40   ,4.25   ,4.04   ,3.72   ,4.68   ,3.33   ,4.11   ,2.99   ,2.55   ,2.58   ,4.27   ,3.64   ,3.35   ,1.88   ,1.28   ,1.23
201710  ,-0.82   ,0.55   ,1.43   ,1.14   ,1.32  ,-0.80  ,-0.11   ,1.02  ,-1.54   ,2.31  ,-0.35   ,2.30   ,3.22   ,1.00   ,0.97   ,2.56   ,1.77   ,3.31   ,0.82   ,1.50   ,1.04   ,1.55   ,2.61   ,2.44   ,3.35
201711   ,1.91   ,1.41   ,3.66   ,3.15   ,2.65  ,-0.20   ,3.16   ,2.61   ,3.97   ,5.30   ,4.18   ,1.91   ,2.47   ,4.23   ,3.69   ,1.83   ,4.49   ,4.55   ,3.55   ,5.73   ,0.66   ,1.65   ,2.17   ,3.76   ,4.45
201712   ,2.72  ,-1.00  ,-0.08   ,1.83   ,3.48   ,0.10  ,-0.52   ,1.05   ,2.08   ,0.15   ,1.75  ,-0.00  ,-0.02   ,0.60   ,2.11   ,1.53   ,0.46   ,0.61   ,2.16   ,2.09   ,2.44   ,0.59   ,0.99   ,1.46   ,1.50
201801   ,2.80   ,1.19   ,0.67   ,2.08  ,-0.37   ,2.54   ,1.57   ,2.45   ,3.03   ,1.80   ,4.22   ,2.25   ,3.91   ,3.18   ,2.72   ,3.59   ,4.79   ,4.84   ,5.17   ,5.31   ,5.46   ,6.41   ,6.01   ,5.06   ,6.58
201802  ,-3.58  ,-4.68  ,-4.97  ,-5.16  ,-5.13  ,-4.41  ,-4.19  ,-5.77  ,-4.30  ,-4.03  ,-4.57  ,-3.52  ,-3.61  ,-4.79  ,-4.00  ,-3.53  ,-4.03  ,-5.35  ,-4.37  ,-3.00  ,-5.14  ,-4.79  ,-3.84  ,-4.25  ,-1.82
201803  ,-0.26   ,3.02   ,0.66   ,2.88   ,3.00   ,0.53   ,0.61   ,1.22  ,-0.41   ,1.35   ,1.44   ,0.63  ,-0.09  ,-0.41   ,0.04   ,1.05   ,0.04   ,0.82  ,-0.78   ,0.01  ,-1.54  ,-2.69  ,-3.87  ,-1.92  ,-3.44
201804   ,1.55   ,1.71   ,1.16   ,1.92   ,0.75   ,4.00   ,2.52   ,0.73   ,0.31  ,-0.07   ,1.24  ,-0.58  ,-3.17   ,1.84  ,-1.35   ,1.68   ,1.12  ,-0.24  ,-0.92  ,-1.09   ,3.08   ,0.29   ,1.01   ,0.09  ,-0.20
201805   ,7.20   ,5.66   ,4.79   ,6.71   ,1.80   ,7.58   ,6.62   ,6.51   ,5.78   ,1.76   ,4.13   ,3.99   ,3.82   ,1.81   ,0.09   ,4.24   ,1.96   ,3.77   ,1.28   ,1.78   ,1.18   ,0.66   ,3.23   ,1.66   ,4.00
201806   ,0.15   ,0.81   ,0.27   ,2.98   ,2.65   ,1.25   ,0.30   ,0.46   ,2.38   ,2.40  ,-2.07  ,-1.42  ,-1.13   ,0.90   ,2.36   ,1.27  ,-0.51  ,-0.07   ,2.44   ,0.63   ,1.87  ,-0.80   ,0.23   ,0.66   ,0.89
201807   ,0.12   ,1.23   ,1.39   ,1.74   ,1.48   ,0.69   ,1.46   ,3.00   ,2.68   ,2.94  ,-0.12   ,2.20   ,2.31   ,2.32   ,1.14   ,1.55   ,2.68   ,4.21   ,1.02   ,2.62   ,2.61   ,4.34   ,4.71   ,2.86   ,3.77
