Date,SMALL LoBM LoOP,ME1 BM1 OP2,ME1 BM1 OP3,ME1 BM1 HiOP,ME1 BM2 LoOP,ME1 BM2 OP2,ME1 BM2 OP3,ME1 BM2 HiOP,ME1 BM3 LoOP,ME1 BM3 OP2,ME1 BM3 OP3,ME1 BM3 HiOP,ME1 BM4 LoOP,ME1 BM4 OP2,ME1 BM4 OP3,SMALL HiBM HiOP,BIG LoBM LoOP,ME2 BM1 OP2,ME2 BM1 OP3,ME2 BM1 HiOP,ME2 BM2 LoOP,ME2 BM2 OP2,ME2 BM2 OP3,ME2 BM2 HiOP,ME2 BM3 LoOP,ME2 BM3 OP2,ME2 BM3 OP3,ME2 BM3 HiOP,ME2 BM4 LoOP,ME2 BM4 OP2,ME2 BM4 OP3,BIG HiBM HiOP
200605   ,-15.10   ,-11.01   ,-12.35   ,-10.43    ,-9.18    ,-7.32    ,-6.80    ,-8.16    ,-8.97    ,-7.58    ,-7.81    ,-6.98    ,-7.03    ,-6.84    ,-6.18    ,-6.81    ,-6.16    ,-7.66    ,-3.87    ,-6.12    ,-3.36   ,-10.65    ,-8.76    ,-3.58    ,-7.98    ,-6.72    ,-7.17     ,2.34    ,-7.72    ,-7.16    ,-8.87    ,-1.13
200606    ,-1.48    ,-1.12    ,-0.85    ,-3.00    ,-1.03    ,-2.87    ,-3.50    ,-2.71    ,-3.26    ,-3.52    ,-2.79    ,-4.73    ,-4.88    ,-4.64    ,-4.18    ,-2.96    ,-6.47    ,-1.96    ,-2.09    ,-1.94     ,2.27     ,0.40    ,-1.00    ,-2.21    ,-0.76     ,0.25    ,-2.46    ,-1.39    ,-1.55    ,-1.45    ,-3.29    ,-0.85
200607   ,-13.56   ,-16.94   ,-10.81    ,-9.51    ,-8.71    ,-5.54    ,-5.86    ,-7.29    ,-4.23    ,-4.26    ,-5.40    ,-5.03    ,-4.31    ,-3.84    ,-3.16    ,-1.14   ,-14.51    ,-3.31    ,-3.17    ,-3.74    ,-4.81    ,-0.15    ,-0.91    ,-0.79    ,-0.16     ,0.89     ,1.39    ,-0.65    ,-1.12    ,-3.64    ,-0.62     ,0.88
200608     ,3.11     ,7.42     ,1.55     ,3.29     ,1.43     ,0.49     ,2.19     ,4.25     ,2.28     ,1.01     ,2.97     ,3.11     ,0.80    ,-0.56    ,-0.94    ,-1.03    ,-0.88     ,4.57     ,3.36     ,1.04     ,5.86     ,1.76     ,1.63     ,3.72     ,2.57    ,-1.56     ,4.04     ,2.65     ,1.16     ,1.36    ,-1.59     ,1.02
200609    ,-4.71    ,-7.61    ,-3.51    ,-2.96    ,-1.71    ,-2.51    ,-1.96    ,-2.94    ,-2.57    ,-2.01    ,-1.75    ,-0.93    ,-2.79    ,-2.26    ,-3.05    ,-1.98     ,5.87    ,-3.85     ,0.65    ,-1.87    ,-5.76    ,-1.81     ,0.75    ,-1.68     ,0.27    ,-3.02    ,-1.06    ,-0.09    ,-1.85    ,-2.06    ,-3.02    ,-1.89
200610    ,-0.68     ,0.77     ,0.06    ,-0.93    ,-0.33    ,-0.77    ,-1.69     ,0.82    ,-0.38    ,-0.07    ,-0.75    ,-0.90    ,-2.08    ,-0.58    ,-1.26    ,-1.48     ,2.70     ,4.81     ,1.20     ,1.19    ,-0.01     ,3.21     ,4.67     ,0.88    ,-1.09     ,1.26     ,1.96     ,3.01     ,0.05    ,-0.54     ,0.09     ,2.22
200611    ,-4.85    ,-4.52    ,-2.78    ,-3.72    ,-5.42    ,-0.39    ,-0.89    ,-0.27    ,-2.63     ,0.05     ,0.10    ,-2.29    ,-2.07    ,-0.73    ,-0.54    ,-2.06    ,-3.41    ,-0.23    ,-1.11    ,-1.79     ,0.16    ,-0.88     ,1.03     ,2.47     ,1.57    ,-0.78     ,0.68     ,2.55    ,-1.36     ,1.01    ,-0.17     ,2.81
200612    ,-7.27    ,-2.22    ,-1.77    ,-0.39    ,-4.38     ,0.74     ,1.06     ,1.43    ,-1.69     ,0.15     ,0.90     ,2.24    ,-0.41     ,1.19     ,0.40     ,4.03    ,-4.40    ,-0.36     ,0.46     ,1.41     ,2.74     ,1.33     ,5.33     ,4.56     ,3.20     ,1.39     ,4.80    ,-0.29    ,-0.37     ,2.09     ,1.78     ,0.89
200701    ,-3.06     ,3.71     ,2.60     ,1.26     ,5.41     ,1.30     ,1.38    ,-0.25     ,1.22     ,1.04     ,1.38     ,2.82     ,1.64     ,0.92     ,1.95    ,-4.82    ,13.56     ,1.41     ,0.35    ,-0.93     ,1.54     ,2.41    ,-1.64     ,1.35     ,3.45     ,0.51     ,0.59     ,2.35     ,2.13     ,1.41     ,3.15     ,2.89
200702     ,0.80    ,-2.88    ,-0.05     ,1.01     ,3.10     ,4.09     ,2.96     ,4.52     ,4.17     ,3.46     ,3.58     ,3.95     ,3.50     ,4.63     ,4.81     ,5.19     ,5.83     ,0.61     ,3.41     ,2.26     ,4.66     ,4.56     ,3.81    ,10.07     ,0.88     ,4.29     ,0.72    ,-1.10     ,4.51     ,3.25     ,5.40     ,5.77
200703    ,-4.63    ,-7.01    ,-2.05    ,-2.74    ,-1.89    ,-1.05     ,0.85    ,-1.14    ,-0.51     ,0.08     ,0.92    ,-1.27     ,0.75     ,0.40     ,0.42     ,1.25     ,0.52    ,-0.58    ,-3.03    ,-3.00     ,2.60    ,-0.88    ,-2.65     ,0.54     ,1.53    ,-2.43    ,-2.41    ,-3.02     ,1.03    ,-0.52     ,4.39    ,-0.63
200704    ,-6.22    ,-7.19    ,-5.77    ,-5.92    ,-4.13    ,-1.45    ,-2.48    ,-2.33    ,-1.56    ,-1.84    ,-2.42    ,-1.13    ,-2.17    ,-2.03    ,-2.13    ,-0.11   ,-12.99    ,-2.68    ,-0.58    ,-2.03    ,-3.23    ,-1.20    ,-2.29    ,-3.21     ,1.20    ,-2.83    ,-0.42    ,-3.33     ,0.07    ,-0.52    ,-2.37    ,-4.32
200705   ,-10.78    ,-4.15    ,-4.65    ,-1.79    ,-4.17    ,-2.88    ,-3.03    ,-0.12    ,-0.90    ,-2.66    ,-1.51    ,-0.68    ,-2.67    ,-2.18    ,-2.50    ,-3.52     ,2.45     ,3.10    ,-0.01     ,2.47     ,1.19     ,1.42     ,0.50     ,0.69     ,0.62     ,4.48    ,-0.72     ,3.80     ,0.19     ,0.11    ,-1.33    ,-6.26
200706     ,3.99     ,1.90     ,0.14     ,3.21     ,3.83     ,2.66     ,1.92     ,3.65     ,1.43     ,2.15     ,2.40     ,3.29     ,2.74     ,2.09     ,2.27    ,-0.95    ,-0.37    ,-2.55     ,0.84    ,-0.59    ,-3.21     ,0.10     ,2.41    ,-0.52    ,-0.29    ,-1.97     ,2.47    ,-0.02     ,1.08     ,0.02     ,0.90    ,-5.30
200707     ,1.63    ,-2.15    ,-0.07    ,-1.11     ,0.83     ,1.49     ,0.44     ,0.75     ,2.41     ,1.66     ,0.73     ,2.90     ,0.73     ,1.80     ,0.71     ,0.84    ,16.27     ,0.38     ,0.19    ,-0.40    ,-2.87    ,-0.51    ,-0.11    ,-1.30    ,-3.80     ,2.10     ,1.21    ,-4.80    ,-1.46    ,-0.57     ,2.36    ,-1.90
200708   ,-13.18    ,-3.88    ,-4.88    ,-8.55    ,-4.16    ,-5.15    ,-5.89    ,-5.02    ,-4.00    ,-4.13    ,-5.84    ,-4.69    ,-5.27    ,-4.68    ,-6.31    ,-1.72    ,-3.02    ,-0.63     ,0.54    ,-2.75    ,-1.42    ,-5.23    ,-5.70    ,-2.39    ,-1.07    ,-6.15    ,-3.66     ,2.33    ,-3.75    ,-5.28    ,-3.36     ,2.82
200709    ,-4.75    ,-4.00    ,-0.06    ,-1.33    ,-0.01     ,0.01    ,-1.18     ,0.73    ,-0.42     ,0.45    ,-1.09    ,-3.70    ,-1.43    ,-0.72     ,1.41    ,-1.05    ,10.73     ,3.16    ,-1.99     ,3.03     ,2.20     ,0.29     ,2.86     ,1.66    ,-0.16     ,5.04     ,4.99    ,-0.79     ,1.19     ,0.00     ,0.59     ,2.87
200710    ,16.57     ,9.89     ,6.54     ,6.35     ,3.18     ,1.25    ,-1.01     ,1.42     ,0.75    ,-1.47     ,0.82     ,2.62    ,-1.93    ,-1.97    ,-2.96    ,-3.00    ,13.56    ,-0.74    ,-2.14     ,1.20    ,-0.63     ,3.37    ,-0.21    ,-1.10    ,-2.36    ,-0.42    ,-1.71    ,-0.72    ,-0.30     ,1.75    ,-0.18    ,-2.64
200711    ,-1.04    ,-0.03    ,-4.13    ,-4.66    ,-3.11    ,-3.85    ,-2.72    ,-4.48    ,-1.71    ,-1.37    ,-2.25    ,-5.15    ,-3.02    ,-2.79    ,-5.64    ,-2.46    ,-4.92    ,-1.26    ,-0.68    ,-2.54    ,-2.13    ,-1.69    ,-2.71    ,-0.99     ,0.66    ,-1.19    ,-5.05     ,4.47    ,-4.46    ,-0.18    ,-4.14    ,-1.61
200712   ,-10.42    ,-6.46    ,-5.98    ,-6.43    ,-3.76    ,-4.53    ,-5.20    ,-5.48    ,-5.44    ,-3.92    ,-4.55    ,-2.06    ,-3.84    ,-3.13    ,-5.06    ,-1.04    ,-3.20    ,-4.44    ,-3.39    ,-6.41    ,-5.54    ,-3.06    ,-3.31    ,-2.68    ,-6.18    ,-2.17    ,-3.21    ,-6.04    ,-5.26    ,-1.59    ,-0.80     ,7.14
200801    ,-0.19    ,-1.12    ,-6.89    ,-7.72    ,-0.72    ,-4.59    ,-4.03    ,-5.56    ,-4.00    ,-1.99    ,-3.67    ,-4.93    ,-2.29    ,-3.40    ,-3.20    ,-5.62    ,-9.17    ,-4.84    ,-8.23    ,-7.72     ,1.24    ,-3.46    ,-5.07    ,-4.51    ,-2.08    ,-5.03    ,-3.91     ,2.00     ,0.66    ,-1.46    ,-8.31    ,-6.00
200802     ,6.18     ,8.01     ,5.56     ,2.35    ,-1.65     ,2.54     ,2.16     ,3.48     ,1.56     ,0.77     ,3.53     ,4.71     ,2.69     ,2.88     ,2.19     ,1.50     ,1.52    ,-1.54    ,-1.32     ,2.68     ,0.16    ,-0.75     ,2.55    ,-0.86     ,0.96     ,3.88     ,2.57     ,0.53     ,1.12     ,1.46     ,4.38    ,-6.26
200803    ,-3.69     ,0.62    ,-0.34    ,-1.80     ,4.81    ,-1.14     ,0.61    ,-1.69    ,-0.64     ,1.09    ,-0.84    ,-1.85     ,0.51     ,0.77    ,-3.44     ,5.35     ,0.23    ,-2.75    ,-4.73    ,-2.89     ,1.67    ,-5.94    ,-7.42    ,-4.54    ,-0.37    ,-5.01    ,-1.72     ,1.49    ,-2.38    ,-6.35    ,-1.32    ,-2.36
200804    ,-2.56    ,-5.21    ,-3.39     ,2.67    ,-1.48     ,2.54     ,0.25     ,0.41     ,1.29    ,-0.38     ,0.82    ,-0.46    ,-0.82     ,0.60     ,3.00    ,-3.40    ,10.06    ,10.08    ,10.80     ,5.40     ,2.13    ,11.92     ,5.67     ,8.29     ,6.09     ,8.63     ,3.38    ,-2.88     ,6.98     ,7.79     ,3.05     ,1.84
200805     ,0.03     ,2.74     ,0.97     ,4.18     ,1.87     ,1.50     ,3.96     ,7.31     ,2.01     ,4.15     ,4.85     ,1.90     ,5.24     ,3.60     ,6.81     ,2.69    ,-1.56     ,1.97     ,2.18     ,2.52     ,0.84    ,-1.65     ,2.83     ,4.08     ,1.38     ,3.31     ,0.72    ,-3.15     ,0.18     ,2.69     ,5.52    ,11.57
200806    ,-8.53    ,-7.50    ,-6.43    ,-6.17    ,-3.94    ,-3.43    ,-4.41    ,-6.14    ,-3.42    ,-2.83    ,-4.08    ,-2.44    ,-1.54    ,-2.77    ,-2.46    ,-0.10    ,-3.59    ,-8.79    ,-7.26    ,-8.42    ,-4.04    ,-8.15    ,-6.68    ,-8.48    ,-6.18    ,-7.48    ,-5.52     ,2.17    ,-6.63    ,-5.57    ,-4.13    ,-0.26
200807    ,-3.21    ,-2.38    ,-5.07    ,-5.19    ,-4.63    ,-2.53    ,-3.60    ,-5.25    ,-0.70    ,-2.52    ,-2.80    ,-4.63    ,-3.18    ,-2.52    ,-6.85    ,-2.27    ,-4.35    ,-4.79    ,-2.10    ,-4.30    ,-6.99    ,-0.18    ,-6.74    ,-1.17    ,-1.64    ,-1.46    ,-2.53     ,3.51    ,-1.85    ,-2.72    ,-1.08     ,3.79
200808    ,-6.39    ,-3.29    ,-5.22    ,-8.14    ,-4.24    ,-5.70    ,-6.52    ,-8.17    ,-3.60    ,-4.13    ,-5.26   ,-12.16    ,-6.78    ,-7.62    ,-8.81   ,-13.51    ,-1.95    ,-1.60    ,-2.56    ,-4.70    ,-4.36    ,-5.29    ,-4.36    ,-4.05    ,-4.52    ,-7.22     ,0.78    ,-1.57    ,-5.68    ,-4.64    ,-0.02    ,-5.23
200809    ,-6.60    ,-6.85    ,-8.08   ,-11.48    ,-7.62    ,-8.31    ,-8.86   ,-11.58    ,-7.04    ,-6.34    ,-7.60    ,-8.47    ,-4.31    ,-7.92    ,-9.27    ,-7.28    ,-3.00    ,-9.55   ,-12.73   ,-16.19   ,-20.14    ,-9.20    ,-9.71   ,-11.66    ,-8.03    ,-3.91    ,-8.52   ,-10.59    ,-4.14    ,-9.15   ,-16.56   ,-16.63
200810   ,-13.68    ,-4.68   ,-12.14   ,-13.45    ,-6.30    ,-5.14    ,-9.03   ,-10.37    ,-3.87    ,-2.60    ,-6.22   ,-12.66    ,-5.34    ,-3.59   ,-10.27   ,-12.45   ,-15.70   ,-12.55    ,-9.70   ,-14.78   ,-20.69   ,-17.16   ,-15.70   ,-12.51   ,-18.26   ,-19.54   ,-11.65    ,-3.58    ,-9.62   ,-14.36   ,-24.26   ,-12.63
200811     ,8.15     ,2.50     ,5.41     ,4.83     ,2.04     ,5.42     ,2.39     ,7.23     ,4.03     ,2.49     ,4.42     ,4.56     ,1.81     ,3.20     ,2.28    ,-2.28     ,4.76    ,-0.98     ,1.27     ,1.76    ,-7.95    ,-4.11    ,-8.78    ,-0.61     ,7.45    ,-1.32     ,1.27     ,4.89     ,1.20     ,2.38     ,5.67    ,13.73
200812    ,17.49     ,9.08     ,8.13     ,8.30     ,5.76     ,9.39     ,7.31    ,11.97    ,11.74     ,9.55     ,9.04     ,8.25     ,9.78     ,8.63     ,8.15    ,16.87    ,14.79    ,10.61     ,2.72     ,9.02    ,10.42     ,9.36     ,2.50    ,10.26    ,11.23     ,5.28     ,5.90    ,13.05    ,11.00    ,12.54    ,14.30    ,21.86
200901     ,1.18    ,-4.70    ,-4.35    ,-3.37    ,-5.42    ,-4.92    ,-5.72    ,-5.59    ,-2.72    ,-3.44    ,-3.44    ,-5.69    ,-2.89    ,-2.04    ,-0.68    ,-8.12    ,-6.10   ,-10.67    ,-6.96    ,-9.89    ,-2.60    ,-9.25    ,-1.72    ,-7.38    ,-7.85    ,-5.65    ,-5.19    ,-4.62    ,-6.25    ,-6.79   ,-10.30   ,-13.97
200902   ,-14.05   ,-12.85   ,-14.16   ,-14.15   ,-13.39   ,-11.72   ,-13.40   ,-15.36   ,-10.91   ,-11.25   ,-13.53   ,-15.09   ,-11.92   ,-12.35   ,-14.86   ,-18.80   ,-14.36   ,-11.84   ,-11.19   ,-12.22   ,-14.80   ,-14.10    ,-5.72   ,-10.50   ,-15.36   ,-16.50    ,-8.82   ,-12.22   ,-14.65   ,-12.79    ,-4.24   ,-16.84
200903    ,-1.14    ,-1.08     ,0.46     ,3.30     ,4.02     ,1.82     ,2.87     ,4.02     ,2.36     ,0.86     ,1.30     ,4.83     ,4.49     ,2.51     ,3.74    ,11.91    ,-0.19    ,-2.74     ,6.67     ,3.04     ,6.61     ,0.73     ,1.57    ,-2.62     ,5.17     ,6.30    ,-0.60    ,-7.83     ,3.24     ,3.06     ,7.99     ,5.30
200904     ,9.35     ,1.48     ,4.53     ,5.79     ,8.58     ,1.27     ,3.56     ,3.94     ,1.58     ,0.67     ,2.04     ,4.10     ,3.72     ,2.63     ,5.52     ,7.18     ,9.49     ,4.51     ,2.93     ,7.80    ,11.64    ,11.24    ,16.79    ,12.10     ,8.20    ,11.61    ,10.05    ,-1.03     ,4.86     ,6.01     ,9.74     ,9.01
200905    ,11.56    ,11.92    ,17.22    ,12.95     ,6.55    ,12.02    ,12.68    ,13.23    ,10.02     ,9.50    ,13.01    ,17.94    ,13.65     ,8.44    ,12.29    ,22.94     ,4.65     ,9.43    ,14.06    ,13.63    ,14.21    ,10.52     ,7.79    ,11.06     ,8.12    ,12.23     ,6.46     ,9.09    ,10.02    ,12.67    ,12.50     ,4.78
200906     ,5.43     ,3.05     ,7.18     ,8.10     ,7.70     ,8.00     ,6.62     ,6.89     ,3.84     ,7.76     ,8.48    ,10.63     ,7.71     ,7.27    ,10.02    ,18.23     ,0.86     ,1.50     ,4.88     ,3.80    ,-1.29     ,1.71    ,-0.18     ,1.49     ,5.04     ,3.72     ,2.56     ,0.50     ,3.17     ,4.37     ,1.04     ,2.55
200907     ,2.63     ,1.20     ,3.69     ,4.14     ,1.48     ,2.19     ,1.96     ,6.16     ,1.72     ,1.53     ,1.01     ,3.15     ,0.93     ,2.88     ,3.93    ,-0.84     ,4.53     ,1.84     ,4.35     ,1.12     ,2.78     ,2.53     ,6.44     ,6.05     ,2.23     ,1.35     ,8.32    ,11.57     ,1.50     ,2.79     ,4.82    ,10.59
200908     ,3.17     ,4.80     ,5.16     ,6.68     ,5.45     ,5.24     ,6.24     ,6.17     ,4.81     ,6.16     ,7.02     ,5.92     ,5.81    ,10.35     ,7.42    ,13.90     ,2.34     ,3.54     ,3.77     ,4.07     ,3.26     ,4.84     ,3.17     ,3.19     ,3.52     ,4.01     ,2.50     ,0.17     ,3.12     ,0.25     ,3.38     ,0.78
200909     ,3.18     ,2.32     ,3.83     ,1.65    ,-0.60     ,0.10     ,0.63    ,-0.21    ,-2.36     ,0.69    ,-0.79    ,-1.12    ,-3.96    ,-3.84     ,0.64    ,-3.38     ,7.31     ,0.90     ,5.27     ,1.28     ,2.08    ,-4.18     ,2.29     ,1.69    ,-6.36    ,-5.21    ,-6.29    ,-1.91    ,-1.51     ,1.09    ,-4.37    ,-4.23
200910    ,-3.13    ,-3.91    ,-3.46    ,-0.56    ,-4.05    ,-2.92    ,-3.09    ,-2.09    ,-3.74    ,-4.24    ,-2.93    ,-3.41    ,-2.17    ,-3.87    ,-1.51     ,0.95    ,-5.45    ,-3.68    ,-5.19    ,-3.20    ,-5.30    ,-1.43    ,-5.88    ,-1.45     ,0.52    ,-0.42    ,-0.11     ,2.00    ,-5.00    ,-1.29    ,-2.00     ,4.97
200911    ,-5.23    ,-2.97    ,-2.81    ,-6.03    ,-2.21    ,-3.38    ,-3.56    ,-5.85    ,-3.99    ,-6.67    ,-7.46    ,-9.19    ,-6.98    ,-8.50   ,-10.24   ,-10.18     ,3.82    ,-0.02     ,1.74     ,1.54    ,-2.02    ,-3.07     ,0.48    ,-2.79     ,0.71    ,-1.88    ,-2.97    ,-4.15    ,-3.71    ,-8.36    ,-7.98    ,-3.65
200912    ,-4.76    ,-3.36    ,-2.97    ,-4.18    ,-3.99    ,-2.67    ,-3.54     ,2.53    ,-3.01    ,-1.38    ,-0.01     ,3.92    ,-2.01     ,0.05     ,6.18     ,7.42    ,-3.87    ,-3.60     ,1.95    ,-4.19    ,-4.28    ,-1.93    ,-0.95     ,1.67    ,-0.77    ,-2.39     ,2.48     ,7.16    ,-1.96     ,5.86     ,7.26    ,13.91
201001     ,4.72     ,1.28     ,1.45     ,2.86     ,1.73     ,1.87     ,2.95     ,4.93     ,1.17     ,3.36     ,4.29     ,3.01     ,3.57     ,5.44     ,3.71     ,4.32     ,0.49     ,3.25     ,1.65     ,4.42     ,2.26     ,3.12    ,-0.73     ,0.60     ,1.75     ,3.60     ,0.50     ,0.35     ,2.55     ,9.33     ,4.27    ,-2.51
201002     ,4.79    ,-0.32     ,2.93     ,0.84     ,2.30     ,1.50     ,0.63     ,1.11    ,-0.96     ,2.04     ,2.68     ,2.67     ,0.83     ,0.67     ,2.31     ,2.35     ,3.42     ,2.11     ,2.10     ,1.46     ,1.24    ,-0.44     ,2.45     ,2.14     ,1.79     ,0.33    ,-2.68    ,-0.20     ,0.56     ,0.57    ,-1.77    ,-2.13
201003     ,0.11     ,0.65     ,0.84     ,2.58     ,1.55     ,2.88     ,4.75     ,7.65     ,3.61     ,6.59     ,9.49    ,11.33     ,5.93     ,9.18    ,13.54    ,14.22    ,-4.70     ,1.77     ,3.46     ,2.54     ,2.55     ,3.74     ,2.70     ,4.13     ,4.33     ,6.42     ,7.71     ,7.43     ,6.67     ,9.15     ,8.97     ,9.67
201004     ,3.09     ,4.29     ,2.96     ,6.16     ,3.24     ,2.23     ,4.36     ,6.12     ,4.37     ,6.00     ,5.21     ,4.11     ,8.09     ,9.48     ,6.27    ,11.74    ,-0.11     ,2.41    ,-0.43    ,-0.15    ,-0.16     ,0.77    ,-2.44    ,-1.13    ,-0.78     ,0.30    ,-0.83     ,0.16     ,1.58    ,-1.26     ,3.74     ,3.99
201005    ,-5.54    ,-6.30    ,-5.37    ,-5.55    ,-7.40    ,-4.76    ,-6.63    ,-6.60    ,-8.18    ,-9.52    ,-8.15    ,-7.34    ,-9.67    ,-9.65    ,-9.99    ,-9.61    ,-5.26    ,-6.39    ,-7.39    ,-5.65    ,-5.55    ,-8.68    ,-5.95    ,-6.62    ,-8.60    ,-9.53    ,-9.28   ,-10.38   ,-10.15   ,-10.81    ,-9.15   ,-13.46
201006     ,0.65     ,1.09     ,0.22     ,0.64     ,3.47     ,3.10     ,1.79     ,0.34     ,0.99     ,2.61     ,0.25    ,-2.48    ,-1.68    ,-2.57    ,-1.62    ,-4.80     ,4.44     ,1.92     ,2.45     ,3.46     ,3.44    ,-1.24    ,-0.33    ,-2.07    ,-3.29    ,-4.48    ,-2.65    ,-4.49    ,-0.75    ,-5.75    ,-2.32    ,-4.35
201007     ,2.15     ,1.14     ,1.04     ,1.90     ,1.66     ,1.36     ,2.58     ,2.08    ,-0.04     ,1.86     ,1.35     ,0.84     ,0.24     ,1.50     ,1.44    ,-1.90     ,1.06     ,0.95     ,7.04     ,3.08     ,1.29     ,3.35     ,4.15     ,1.64     ,5.33     ,2.62     ,2.78     ,3.70     ,0.73     ,1.46     ,3.30     ,1.80
201008    ,-7.27    ,-3.61    ,-1.55    ,-3.49    ,-6.34    ,-1.34    ,-1.73    ,-1.92    ,-0.94    ,-3.95    ,-3.71    ,-4.38    ,-6.00    ,-4.38    ,-4.63    ,-2.87    ,-9.57    ,-3.16    ,-5.53    ,-2.66    ,-4.48    ,-2.84     ,0.57     ,0.37    ,-3.70    ,-3.33    ,-1.51     ,0.10    ,-4.07    ,-3.35    ,-4.04     ,1.79
201009     ,2.70     ,6.00     ,3.08     ,4.32     ,4.21     ,3.56     ,5.15     ,3.28     ,2.55     ,3.68     ,4.72     ,3.54     ,2.58     ,3.50     ,4.65     ,3.20     ,4.40     ,9.36     ,8.76     ,5.00     ,5.84     ,7.32     ,7.12    ,-0.89     ,1.25     ,7.16     ,5.21     ,2.35     ,3.29     ,5.86     ,2.74     ,3.33
201010    ,-3.08    ,-2.84    ,-1.29    ,-0.18    ,-4.18    ,-2.75    ,-2.15    ,-1.82    ,-4.90    ,-2.98    ,-1.97    ,-1.36    ,-3.11    ,-3.50    ,-2.30    ,-3.28     ,3.22     ,7.17    ,-0.34     ,0.18     ,0.55     ,3.38     ,2.53     ,1.30     ,2.84     ,1.52     ,2.17     ,2.55    ,-1.51     ,0.56     ,5.97     ,3.63
201011     ,7.03     ,2.70     ,0.43     ,1.46     ,5.99     ,2.40     ,1.86     ,2.03     ,3.78     ,2.20     ,2.84     ,5.59     ,5.63     ,5.09     ,2.69     ,5.08     ,5.77    ,-0.96     ,1.50     ,3.19     ,6.65     ,1.82    ,-0.30     ,0.56     ,1.67     ,2.28     ,1.73    ,-0.29     ,2.56     ,2.32     ,1.51     ,0.80
201012    ,13.89     ,9.37     ,9.84     ,9.04    ,11.32    ,10.12    ,10.89    ,10.49     ,9.61    ,10.37    ,11.76    ,12.94    ,11.88    ,10.24    ,13.28    ,12.29     ,6.49     ,8.73     ,7.75     ,6.59     ,7.00     ,5.24     ,6.50     ,6.13    ,11.03     ,8.16     ,7.06     ,7.23     ,9.91     ,8.97     ,8.97     ,1.53
201101     ,2.03     ,1.13     ,0.95     ,1.28     ,1.28     ,0.66     ,2.01     ,2.21     ,2.91     ,3.25     ,4.40     ,2.36     ,3.99     ,5.89     ,6.30     ,2.32     ,3.89    ,-0.48    ,-0.80    ,-1.28     ,3.17     ,0.90     ,2.63     ,0.59    ,-3.50     ,1.29     ,0.39     ,0.36     ,1.57    ,-0.90    ,-0.82     ,1.54
201102     ,5.88     ,2.09     ,3.75     ,4.66     ,3.53     ,3.91     ,4.15     ,6.22     ,5.07     ,6.26     ,4.01     ,5.56     ,7.75     ,6.22     ,6.73     ,3.50     ,6.08     ,2.51     ,2.09     ,4.48     ,9.50     ,2.47     ,3.87     ,6.08     ,6.93     ,2.14     ,4.20     ,6.58     ,5.07     ,2.13     ,7.00     ,4.98
201103   ,-14.59    ,-7.23    ,-5.51    ,-8.01    ,-8.65    ,-4.50    ,-4.58    ,-5.62    ,-6.88    ,-2.84    ,-5.14    ,-7.43    ,-4.60    ,-0.57    ,-2.15     ,1.38   ,-15.93    ,-6.86    ,-8.08    ,-5.08   ,-11.81    ,-7.06    ,-7.69   ,-13.85   ,-12.82    ,-8.27    ,-6.25   ,-10.44    ,-9.77    ,-8.30   ,-10.44    ,-6.85
201104     ,3.87     ,1.23    ,-1.11     ,1.35    ,-1.87    ,-0.74    ,-1.33    ,-0.13    ,-2.31    ,-1.35    ,-2.26     ,1.01    ,-2.29    ,-2.56    ,-0.39    ,-2.86     ,3.33     ,3.49     ,3.28     ,1.06    ,-0.68     ,1.72     ,2.21     ,0.36    ,-0.86     ,1.51    ,-0.90    ,-1.11    ,-0.72    ,-0.37     ,0.29     ,1.51
201105    ,-4.75    ,-2.47    ,-1.49    ,-1.28    ,-0.42     ,1.27    ,-1.69    ,-1.07    ,-3.57    ,-2.79    ,-2.21    ,-1.02    ,-4.36    ,-3.20    ,-4.76    ,-4.22    ,-1.16    ,-1.42     ,0.61    ,-2.29     ,0.69    ,-1.52    ,-1.36    ,-0.86    ,-3.38     ,0.45    ,-2.77    ,-5.60    ,-2.93    ,-2.05    ,-2.80     ,0.80
201106     ,3.95     ,3.02     ,2.68     ,3.65     ,5.21     ,2.83     ,4.70     ,4.08     ,5.09     ,3.25     ,6.34     ,9.79     ,5.65     ,4.51     ,7.29     ,5.65     ,0.20     ,4.04     ,2.40     ,1.50    ,-0.75     ,2.81     ,2.75     ,0.55     ,2.97     ,2.94     ,3.64     ,7.80     ,4.48     ,3.73     ,4.44     ,1.95
201107    ,-0.35     ,2.51     ,3.62     ,5.99     ,1.98     ,3.85     ,4.85     ,6.78     ,4.52     ,4.68     ,4.27     ,5.83     ,3.63     ,4.52     ,3.86     ,4.85     ,6.49     ,1.44     ,4.40     ,4.82     ,6.16     ,6.14     ,3.79     ,4.38     ,3.50     ,2.51     ,5.13     ,0.31     ,4.56     ,4.03     ,4.77     ,2.59
201108    ,-4.53    ,-6.83    ,-4.31    ,-2.96    ,-5.26    ,-2.53    ,-3.19    ,-1.56    ,-5.51    ,-2.01    ,-2.72    ,-5.04    ,-2.95    ,-1.06    ,-1.07    ,-4.40   ,-13.13    ,-9.76    ,-8.03    ,-4.92   ,-11.32    ,-6.77   ,-10.60    ,-7.72   ,-11.03   ,-10.60    ,-4.71    ,-2.44    ,-6.27    ,-7.10    ,-5.11    ,-6.30
