Date,SMALL LoOP,ME1 OP2,ME1 OP3,ME1 OP4,SMALL HiOP,ME2 OP1,ME2 OP2,ME2 OP3,ME2 OP4,ME2 OP5,ME3 OP1,ME3 OP2,ME3 OP3,ME3 OP4,ME3 OP5,ME4 OP1,ME4 OP2,ME4 OP3,ME4 OP4,ME4 OP5,BIG LoOP,ME5 OP2,ME5 OP3,ME5 OP4,BIG HiOP
201106  ,-3.90  ,-2.60  ,-2.53  ,-1.07  ,-1.55  ,-2.79  ,-3.03  ,-4.60  ,-2.65  ,-2.71  ,-4.10  ,-2.09  ,-4.63  ,-3.44  ,-1.91  ,-3.72  ,-2.01  ,-3.18  ,-2.31  ,-2.02  ,-3.06  ,-2.04  ,-0.88  ,-1.60  ,-1.70
201107  ,-2.07  ,-1.33  ,-2.27  ,-0.85  ,-2.59  ,-4.47  ,-4.18  ,-3.24  ,-3.91  ,-1.69  ,-4.90  ,-3.88  ,-3.51  ,-4.49  ,-0.90  ,-5.19  ,-4.10  ,-4.33  ,-3.00  ,-2.92  ,-5.16  ,-4.78  ,-3.17  ,-2.15  ,-1.78
201108  ,-9.71  ,-8.31  ,-9.26  ,-9.35  ,-7.10 ,-11.34  ,-9.20  ,-8.92  ,-8.63  ,-9.10 ,-12.20  ,-9.21  ,-9.24  ,-9.49  ,-6.43  ,-7.41  ,-8.13 ,-10.24  ,-9.95  ,-9.14 ,-15.09 ,-11.88  ,-9.62 ,-11.16  ,-6.61
201109 ,-12.81 ,-12.48 ,-12.12 ,-10.31 ,-11.27 ,-13.41 ,-14.79 ,-14.60 ,-12.43 ,-11.83 ,-15.77 ,-13.27 ,-13.34 ,-11.86 ,-12.25 ,-13.38 ,-12.85 ,-13.12 ,-12.96 ,-12.24 ,-11.36 ,-11.18 ,-12.35 ,-12.72  ,-8.55
201110   ,5.55   ,5.57   ,6.57   ,6.71   ,7.15   ,7.21   ,8.57   ,7.05   ,9.56  ,10.56   ,9.15   ,8.72   ,8.60  ,10.12   ,9.80   ,5.13   ,8.63  ,12.14  ,12.40  ,10.51  ,12.27  ,10.89  ,11.81  ,13.12  ,10.57
201111  ,-8.32  ,-6.83  ,-8.76  ,-6.75  ,-7.57  ,-8.19  ,-7.06  ,-7.51  ,-5.60  ,-6.72  ,-7.71  ,-7.98  ,-5.46  ,-5.44  ,-5.62  ,-5.82  ,-5.91  ,-6.66  ,-3.62  ,-5.25  ,-7.42  ,-6.30  ,-3.75  ,-3.58  ,-2.56
201112  ,-2.50  ,-3.63  ,-1.81  ,-2.27  ,-3.37  ,-3.63  ,-2.80  ,-3.12  ,-3.00  ,-3.43  ,-4.57  ,-3.14  ,-2.91  ,-3.40  ,-1.62  ,-0.84  ,-3.46  ,-3.99  ,-2.79  ,-2.68  ,-2.50  ,-0.85  ,-1.28  ,-4.48  ,-1.28
201201   ,7.72   ,6.08   ,6.86   ,7.58   ,8.27   ,8.00   ,8.28  ,10.27   ,7.16   ,7.65  ,11.13   ,9.16   ,8.41   ,9.87   ,9.06   ,6.37   ,7.24   ,8.45   ,7.78   ,6.36   ,8.61   ,5.61   ,3.59   ,5.73   ,3.49
201202   ,7.21   ,6.50   ,6.85   ,7.46   ,6.01   ,8.76   ,8.37   ,7.93   ,8.32   ,6.01   ,8.60   ,5.85   ,6.86   ,6.79   ,5.89   ,3.93   ,5.11   ,7.66   ,6.95   ,7.92   ,7.26   ,6.21   ,6.86   ,5.32   ,6.03
201203  ,-0.38   ,0.85   ,2.20   ,1.30  ,-0.03  ,-0.68   ,0.57   ,1.07   ,1.76   ,2.91  ,-2.58  ,-0.87  ,-0.33   ,0.87   ,0.24  ,-0.70   ,1.08   ,1.84   ,0.83   ,2.34  ,-1.24   ,0.39   ,1.20  ,-1.90  ,-0.09
201204  ,-2.23  ,-2.70  ,-1.14  ,-1.11  ,-0.84  ,-3.11  ,-1.63  ,-2.38   ,0.41  ,-0.24  ,-2.68  ,-1.63   ,1.03   ,1.32  ,-0.53  ,-4.00  ,-2.26  ,-1.58   ,0.08  ,-1.02  ,-4.95  ,-4.93  ,-1.77  ,-1.86  ,-0.50
201205 ,-13.26 ,-10.29 ,-11.79 ,-10.66 ,-11.79 ,-14.18 ,-12.25 ,-13.13 ,-11.03  ,-9.69 ,-14.45 ,-13.10 ,-10.10 ,-12.03 ,-10.66 ,-12.82 ,-12.38 ,-14.94 ,-12.29 ,-11.50 ,-14.56 ,-12.51 ,-11.55 ,-13.70 ,-10.56
201206   ,2.30   ,3.29   ,3.28   ,2.84   ,2.79   ,2.85   ,1.65   ,2.74   ,4.14   ,4.13   ,4.77   ,4.72   ,2.70   ,6.10   ,6.97   ,8.23   ,6.72   ,5.23   ,4.51   ,5.68  ,10.63   ,9.05   ,6.68   ,7.00   ,7.37
201207  ,-1.72  ,-1.23  ,-0.89  ,-0.50  ,-1.72  ,-2.22  ,-1.35   ,0.17  ,-0.61  ,-0.05  ,-3.17  ,-1.06   ,1.14   ,0.51   ,0.68  ,-0.23   ,0.05   ,0.75   ,0.13   ,1.83  ,-1.82  ,-0.12   ,1.48   ,1.14   ,2.03
201208   ,4.36   ,4.65   ,4.95   ,4.05   ,3.73   ,6.51   ,4.02   ,5.70   ,3.98   ,4.87   ,4.80   ,5.14   ,3.57   ,4.57   ,4.39   ,5.56   ,4.78   ,2.59   ,3.52   ,4.73   ,7.88   ,6.36   ,3.45   ,3.33   ,3.62
201209   ,4.77   ,4.01   ,3.96   ,4.93   ,3.99   ,6.12   ,4.51   ,6.73   ,5.13   ,6.65   ,6.23   ,4.56   ,4.83   ,4.70   ,2.25   ,3.91   ,4.69   ,5.70   ,4.48   ,3.80   ,4.92   ,4.02   ,2.90   ,1.89   ,2.61
201210   ,0.69   ,1.10   ,0.93   ,0.78   ,0.15   ,0.91   ,0.28   ,0.43   ,0.83   ,0.96   ,2.68   ,2.23   ,2.02   ,3.08   ,1.09   ,0.38   ,2.04   ,2.14   ,1.63   ,0.50   ,2.93   ,3.67   ,1.64   ,1.26   ,0.48
201211  ,-2.04   ,1.33  ,-0.50  ,-0.28  ,-0.59  ,-0.66  ,-0.99  ,-0.12   ,1.09   ,0.92  ,-0.80   ,1.47   ,1.09   ,1.62   ,1.29   ,2.30   ,3.20   ,2.12   ,1.36   ,3.98   ,2.42   ,3.45   ,3.57   ,1.10   ,2.57
201212   ,5.11   ,5.18   ,4.74   ,4.42   ,4.75   ,8.69   ,5.88   ,5.67   ,4.99   ,6.18   ,3.98   ,5.48   ,5.55   ,3.89   ,7.67   ,3.45   ,4.58   ,3.69   ,4.18   ,3.52   ,4.09   ,3.49   ,3.35   ,2.25   ,2.31
201301   ,8.19   ,7.99   ,7.11   ,7.70   ,6.26   ,7.71   ,6.48   ,9.02   ,6.71   ,6.62   ,7.25   ,7.81   ,6.52   ,3.98   ,5.50   ,7.03   ,5.95   ,6.53   ,4.73   ,5.17   ,9.82   ,8.19   ,5.28   ,4.31   ,4.97
201302  ,-3.17  ,-1.44  ,-1.76  ,-0.69  ,-1.88  ,-1.32  ,-1.72   ,0.24   ,0.88   ,0.30  ,-3.45  ,-2.20   ,0.29   ,0.38  ,-0.44  ,-2.28  ,-2.03  ,-0.91   ,0.21  ,-1.03  ,-5.91  ,-2.71  ,-1.39  ,-2.27  ,-3.20
201303  ,-3.07  ,-1.19  ,-0.03  ,-0.64  ,-1.54  ,-2.40  ,-1.83  ,-1.29  ,-2.09   ,0.03  ,-1.11  ,-1.50  ,-0.56  ,-2.26  ,-1.80  ,-0.33  ,-3.30   ,0.18  ,-0.61   ,0.11  ,-2.11  ,-1.92   ,0.77  ,-0.24   ,0.96
201304   ,1.90   ,3.08   ,2.75   ,3.07   ,2.66   ,5.04   ,2.71   ,4.17   ,3.56   ,3.43   ,3.69   ,4.09   ,3.05   ,2.10   ,4.12   ,6.30   ,3.92   ,2.04   ,3.27   ,3.68   ,7.06   ,6.22   ,2.69   ,3.02   ,4.04
201305   ,2.03   ,0.85   ,1.84   ,1.73   ,2.54   ,2.71   ,3.41   ,2.01   ,3.41   ,2.42   ,1.29   ,2.18   ,1.84   ,2.58   ,1.65   ,1.73   ,1.50   ,2.94  ,-0.13   ,1.56   ,3.69   ,0.76  ,-0.09   ,1.20  ,-0.18
201306  ,-3.23  ,-1.71  ,-0.30  ,-1.15  ,-0.60  ,-4.67  ,-1.95  ,-2.95  ,-2.74  ,-1.75  ,-6.78  ,-3.00  ,-2.37  ,-3.37  ,-1.88  ,-4.87  ,-4.59  ,-4.20  ,-3.92  ,-3.43  ,-6.59  ,-6.56  ,-3.68  ,-4.95  ,-4.09
201307   ,3.78   ,4.63   ,6.33   ,5.65   ,6.56   ,6.66   ,6.23   ,5.75   ,9.01   ,7.39   ,7.41   ,8.11   ,6.76   ,6.88   ,9.78  ,10.22   ,9.99   ,8.14   ,9.21   ,7.58  ,10.10   ,8.65   ,5.87   ,7.40   ,6.49
201308   ,2.84   ,2.39   ,2.93   ,3.34   ,1.81   ,0.62   ,1.31   ,2.29   ,2.65   ,2.81   ,0.76  ,-0.20  ,-0.57   ,0.44  ,-0.30   ,1.26   ,0.16  ,-0.25  ,-0.57  ,-0.12   ,0.97  ,-3.26  ,-1.39  ,-1.38  ,-0.75
201309   ,8.15   ,7.44   ,7.59   ,7.13   ,7.59   ,8.74   ,6.76   ,7.32   ,7.78   ,7.50   ,7.86   ,7.70   ,5.86   ,5.74   ,6.45   ,7.42   ,6.78   ,6.09   ,5.66   ,6.67   ,9.12   ,7.14   ,6.20   ,6.39   ,7.02
201310   ,4.14   ,4.00   ,4.70   ,5.25   ,4.59   ,5.30   ,3.63   ,5.39   ,3.90   ,4.19   ,6.87   ,5.56   ,3.44   ,2.21   ,4.55   ,7.02   ,5.71   ,4.68   ,3.57   ,4.94   ,6.22   ,5.38   ,3.14   ,3.80   ,3.58
201311   ,2.42   ,2.25   ,2.28   ,2.50   ,2.51   ,0.52   ,2.25   ,1.27   ,4.32   ,4.06   ,0.55   ,1.53   ,1.71   ,0.73   ,2.64   ,1.89  ,-0.33   ,0.17   ,1.72   ,0.69   ,1.80   ,1.32   ,1.82   ,1.19   ,0.73
201312   ,2.00   ,3.06   ,3.75   ,3.00   ,1.65   ,3.09   ,2.15   ,3.09   ,3.48   ,3.39   ,2.07   ,1.43   ,3.70   ,4.35   ,2.09   ,3.62   ,2.35   ,4.52   ,2.87   ,4.63   ,1.33   ,2.71   ,1.71   ,2.81   ,1.97
201401   ,2.05   ,1.64   ,2.44   ,1.32   ,3.25   ,0.90   ,1.48  ,-0.23  ,-0.24   ,0.21  ,-0.98  ,-0.67   ,0.06  ,-2.84  ,-1.13  ,-0.77  ,-1.85  ,-2.64  ,-2.66  ,-3.14  ,-0.43  ,-4.55  ,-4.80  ,-5.07  ,-3.25
201402   ,7.54   ,6.07   ,6.35   ,7.61   ,6.22   ,8.95   ,6.82   ,7.15   ,6.01   ,9.37   ,8.97   ,8.37   ,9.50   ,6.82  ,11.57  ,10.32   ,6.79   ,8.46   ,8.65   ,7.26   ,5.78   ,7.52   ,6.08   ,7.33   ,8.57
201403  ,-1.47   ,0.51   ,1.21   ,0.41   ,1.00   ,0.90  ,-0.17   ,0.34   ,1.00   ,0.80   ,0.49   ,0.22  ,-0.92  ,-0.81  ,-2.37  ,-3.62  ,-0.72  ,-0.59  ,-2.69   ,0.14  ,-1.32  ,-1.39  ,-0.41  ,-0.00   ,0.21
201404  ,-0.39   ,2.18   ,1.04   ,1.58   ,0.18  ,-1.00   ,0.69  ,-0.27  ,-0.94  ,-0.91  ,-1.17   ,1.50   ,0.71   ,0.52  ,-1.65  ,-0.14   ,0.25   ,0.26   ,1.93   ,0.15   ,0.57   ,1.95   ,3.64   ,2.89   ,2.50
201405  ,-0.51  ,-0.57  ,-0.12   ,1.16  ,-0.94   ,0.75  ,-1.00  ,-0.09   ,0.81   ,0.58  ,-0.35   ,1.63   ,0.62   ,0.69  ,-0.23   ,0.51  ,-0.00   ,0.62   ,0.30   ,1.32  ,-0.29   ,0.90   ,1.65   ,1.41   ,0.68
201406   ,0.32   ,0.19   ,0.93   ,0.27  ,-0.66  ,-1.32  ,-1.22   ,1.55  ,-0.32   ,2.47  ,-0.10  ,-1.15  ,-0.45  ,-1.06  ,-1.26  ,-1.96  ,-1.10  ,-1.12   ,0.10   ,0.18  ,-3.28  ,-0.75   ,0.46   ,1.55   ,1.08
201407  ,-3.97  ,-4.10  ,-4.42  ,-3.07  ,-3.00  ,-5.34  ,-3.87  ,-4.22  ,-4.88  ,-6.34  ,-4.79  ,-5.08  ,-3.82  ,-6.36  ,-4.36  ,-4.95  ,-4.38  ,-5.27  ,-4.84  ,-5.88  ,-1.25  ,-2.63  ,-4.95  ,-5.40  ,-4.28
201408  ,-2.33  ,-1.10  ,-1.81  ,-1.18  ,-0.71  ,-0.82  ,-1.55  ,-1.24   ,0.12  ,-1.25   ,0.19  ,-0.70   ,0.08  ,-2.25   ,0.55  ,-2.03  ,-0.41   ,0.13  ,-0.41   ,0.76   ,0.21   ,0.99   ,0.09  ,-0.12  ,-0.17
201409  ,-5.20  ,-5.37  ,-4.99  ,-5.29  ,-4.86  ,-6.77  ,-5.83  ,-5.77  ,-5.36  ,-5.46  ,-6.04  ,-5.82  ,-4.49  ,-5.81  ,-4.92  ,-3.61  ,-4.80  ,-5.93  ,-3.75  ,-6.41  ,-1.81  ,-1.57  ,-5.31  ,-4.00  ,-3.20
201410  ,-6.33  ,-4.42  ,-4.09  ,-4.37  ,-3.34  ,-4.63  ,-3.92  ,-2.52  ,-3.20  ,-0.55  ,-5.22  ,-3.86  ,-1.08  ,-1.64  ,-2.20  ,-4.02  ,-2.61  ,-2.15  ,-1.61  ,-0.47  ,-2.39  ,-4.39  ,-2.25  ,-3.00  ,-1.25
201411  ,-0.34  ,-0.12   ,0.93   ,0.65   ,0.15  ,-0.36   ,1.75   ,0.85   ,1.26   ,0.30   ,3.66   ,1.25   ,0.25  ,-0.03   ,1.85   ,1.93   ,3.18   ,4.04   ,3.50   ,1.60   ,0.36   ,2.83   ,2.30   ,1.58   ,3.49
201412  ,-3.48  ,-2.63  ,-2.16  ,-1.84  ,-0.87  ,-2.86  ,-1.07  ,-0.68   ,0.46  ,-0.80  ,-3.73  ,-0.48  ,-1.74  ,-1.44   ,0.24  ,-4.23  ,-2.42  ,-1.45  ,-1.18   ,0.11  ,-6.13  ,-4.25  ,-2.89  ,-3.95  ,-4.80
201501  ,-3.23  ,-2.42  ,-2.09  ,-2.12  ,-3.51  ,-1.51  ,-1.86  ,-1.84  ,-1.10  ,-2.44  ,-1.78  ,-0.52   ,0.33  ,-1.08  ,-1.06  ,-2.28  ,-0.15  ,-1.25   ,1.21  ,-0.10  ,-5.68   ,0.63   ,0.03   ,1.14   ,2.56
201502   ,5.21   ,6.13   ,5.46   ,6.07   ,4.23   ,8.80   ,7.94   ,7.24   ,6.57   ,7.15   ,8.92   ,8.37   ,7.42   ,8.30   ,6.55   ,7.92   ,6.80   ,7.60   ,4.72   ,7.41   ,7.64   ,5.66   ,6.29   ,6.19   ,4.23
201503  ,-2.18  ,-1.43  ,-1.00  ,-3.15  ,-0.74  ,-3.76  ,-1.37  ,-1.91  ,-0.68  ,-2.22  ,-2.90  ,-3.10  ,-1.24  ,-3.41  ,-2.09  ,-1.73  ,-2.88  ,-2.56  ,-3.17  ,-2.75  ,-1.38  ,-1.61  ,-3.49  ,-2.50  ,-1.47
201504   ,6.13   ,6.92   ,6.13   ,5.92   ,7.78   ,5.12   ,6.25   ,6.73   ,7.85   ,7.44   ,6.24   ,5.01   ,6.28   ,7.45   ,5.98   ,3.12   ,5.35   ,6.79   ,4.82   ,6.47   ,5.37   ,3.97   ,4.36   ,4.30   ,4.29
201505   ,1.12   ,1.10   ,1.54   ,2.12   ,1.89  ,-0.13   ,1.33   ,2.10   ,3.08   ,0.68  ,-0.33   ,0.53   ,0.89   ,1.91   ,1.66  ,-0.23   ,0.66   ,0.84  ,-0.19   ,0.23   ,0.95  ,-0.40  ,-0.63  ,-1.55  ,-0.05
201506  ,-1.29  ,-0.22  ,-1.06  ,-0.28  ,-0.28   ,0.42  ,-0.80  ,-1.50  ,-1.22   ,0.35  ,-3.65   ,0.00  ,-1.27  ,-2.52  ,-0.61  ,-2.24  ,-2.50  ,-0.84  ,-2.43  ,-2.21  ,-2.22  ,-3.25  ,-4.13  ,-3.48  ,-3.09
201507  ,-0.75   ,2.63   ,0.98   ,3.72   ,1.59   ,0.93   ,1.75  ,-0.27   ,1.39   ,2.09   ,0.54   ,3.49   ,1.36   ,1.19   ,1.53   ,1.35   ,2.02   ,1.66   ,2.70   ,1.55   ,2.52   ,1.93   ,3.09   ,1.62   ,3.95
201508  ,-3.80  ,-1.37  ,-2.70  ,-2.59  ,-1.92  ,-2.77  ,-3.35  ,-3.22  ,-2.35  ,-3.21  ,-4.41  ,-2.19  ,-2.22  ,-3.81  ,-3.52  ,-5.49  ,-4.63  ,-5.01  ,-5.09  ,-4.10  ,-7.43  ,-6.93  ,-6.54  ,-6.11  ,-6.48
201509  ,-3.41  ,-1.86  ,-1.38  ,-2.27  ,-0.21  ,-4.48  ,-3.84  ,-4.47  ,-4.94  ,-1.90  ,-5.98  ,-3.86  ,-2.88  ,-2.09  ,-1.73  ,-5.58  ,-3.05  ,-3.98  ,-3.06  ,-2.94  ,-7.18  ,-3.75  ,-4.04  ,-5.26  ,-2.41
201510   ,1.94   ,2.59   ,4.62   ,2.92   ,2.79   ,2.25   ,2.02   ,3.72   ,4.23   ,4.68   ,3.66   ,4.29   ,5.51   ,5.23   ,4.78   ,5.76   ,4.15   ,7.52   ,5.58   ,5.38   ,3.48   ,7.35   ,6.91   ,8.28   ,7.10
201511  ,-4.04  ,-1.25  ,-0.32   ,0.18   ,0.25  ,-2.72  ,-1.56  ,-0.48   ,1.13  ,-1.72  ,-3.42  ,-2.41  ,-0.12   ,1.34   ,1.16  ,-3.84   ,1.15  ,-0.35   ,2.16   ,0.01  ,-3.84  ,-1.85  ,-1.86  ,-0.83  ,-0.84
201512   ,0.96   ,3.27   ,2.24   ,2.30   ,2.21   ,0.51   ,1.73   ,2.13   ,1.85   ,2.29  ,-0.05   ,1.23   ,0.99   ,1.40   ,0.56   ,0.49  ,-0.18  ,-1.55  ,-1.01  ,-0.55  ,-3.39  ,-1.95  ,-3.25  ,-3.14  ,-1.34
201601  ,-7.51  ,-5.40  ,-6.00  ,-7.13  ,-5.29  ,-9.36  ,-5.77  ,-7.00  ,-8.29  ,-6.81  ,-8.68  ,-6.85  ,-7.35  ,-8.11  ,-7.17  ,-9.29  ,-7.93  ,-7.05  ,-7.30  ,-5.03 ,-11.24  ,-5.50  ,-4.72  ,-5.45  ,-4.74
201602  ,-1.55  ,-0.01   ,0.08  ,-1.01  ,-2.94  ,-1.25   ,0.24  ,-0.10  ,-0.54   ,0.71  ,-0.21  ,-0.09   ,0.67  ,-0.51  ,-2.06   ,0.70  ,-1.01  ,-0.08   ,0.20  ,-1.35  ,-3.49  ,-3.28  ,-0.91  ,-1.54  ,-1.73
201603   ,7.67   ,9.03   ,8.55   ,8.32  ,10.12   ,8.19   ,8.15   ,9.35   ,9.39   ,8.68   ,8.95   ,8.64   ,9.17   ,8.13   ,6.73   ,7.22   ,6.92   ,7.75   ,7.83   ,8.05   ,5.02   ,6.68   ,5.84   ,7.76   ,6.32
201604   ,3.70   ,3.36   ,3.02   ,1.75   ,1.69   ,3.54   ,1.05   ,1.01   ,1.55   ,2.36   ,2.70   ,0.99   ,1.99  ,-1.06   ,1.39   ,3.68   ,1.67   ,3.09   ,0.90   ,0.57   ,4.28   ,2.51   ,3.11   ,2.44   ,1.08
201605  ,-1.73  ,-0.32  ,-0.08  ,-0.99   ,0.33  ,-0.29   ,1.24   ,0.25  ,-0.02   ,2.52   ,0.43   ,0.64   ,1.65   ,4.81   ,2.04  ,-3.80   ,1.79  ,-0.91   ,1.27  ,-0.26  ,-1.47  ,-0.02  ,-0.39  ,-1.58   ,0.23
201606  ,-6.83  ,-4.32  ,-6.10  ,-5.49  ,-6.96  ,-7.10  ,-5.33  ,-6.08  ,-8.94  ,-6.79  ,-7.08  ,-7.33  ,-7.62  ,-7.54  ,-9.98  ,-4.71  ,-8.68  ,-2.53  ,-6.03  ,-7.62 ,-14.24  ,-5.00  ,-0.49  ,-2.62  ,-2.49
201607   ,4.16   ,6.13   ,5.27   ,7.02   ,3.96   ,3.63   ,5.85   ,7.03   ,6.62   ,7.95   ,6.74   ,6.00   ,6.98   ,5.93   ,6.97   ,5.38   ,5.13   ,5.83   ,5.53   ,6.63   ,4.52   ,3.25   ,5.74   ,4.12   ,2.84
201608   ,2.54   ,3.88   ,3.66   ,3.92   ,4.05   ,1.60   ,2.58   ,3.93   ,1.53   ,0.90   ,1.47   ,0.32   ,1.64   ,2.90   ,0.10   ,1.39   ,2.53   ,1.90   ,1.70   ,1.30   ,5.37   ,0.13   ,0.17  ,-0.23  ,-1.97
201609   ,1.46   ,1.97   ,1.81   ,3.60   ,1.64   ,2.20   ,0.62   ,1.69   ,0.42   ,1.29   ,1.22   ,1.71   ,2.38   ,1.50   ,2.61   ,0.85   ,1.60   ,0.62   ,0.16   ,0.31  ,-0.37   ,1.17   ,1.41   ,1.71   ,0.08
201610  ,-3.56  ,-1.86  ,-3.26  ,-3.12  ,-3.60  ,-4.21  ,-1.97  ,-4.91  ,-4.01  ,-3.70  ,-2.95  ,-3.92  ,-2.85  ,-3.18  ,-4.80  ,-2.93  ,-2.23  ,-5.91  ,-4.18  ,-4.73   ,2.55  ,-0.12  ,-6.03  ,-3.91  ,-5.77
201611  ,-2.00  ,-2.07  ,-1.17  ,-0.57  ,-0.88  ,-0.76  ,-2.43  ,-1.23  ,-1.12  ,-0.87  ,-2.39  ,-1.91  ,-3.09  ,-3.17  ,-2.30  ,-0.46  ,-1.14  ,-2.50  ,-2.88  ,-3.76   ,0.06  ,-1.39  ,-4.03  ,-3.97  ,-3.82
201612   ,3.12   ,3.21   ,3.79   ,4.52   ,4.37   ,3.81   ,3.37   ,4.46   ,4.36   ,3.80   ,4.35   ,6.07   ,2.50   ,4.22   ,3.52   ,4.47   ,4.46   ,3.61   ,2.97   ,4.52   ,6.14   ,5.78   ,4.74   ,4.41   ,4.12
201701   ,7.55   ,6.09   ,5.25   ,8.28   ,5.14   ,4.18   ,4.36   ,5.44   ,5.21   ,4.04   ,4.45   ,2.80   ,5.32   ,3.80   ,2.77   ,4.26   ,4.83   ,4.57   ,3.50   ,4.34   ,2.07   ,2.26   ,3.08   ,1.72   ,2.41
201702  ,-0.12   ,0.79   ,0.90   ,1.03   ,2.34  ,-0.27   ,1.33   ,1.01  ,-0.07   ,0.05  ,-0.25   ,1.08   ,2.62   ,1.51   ,2.27  ,-0.84   ,0.60   ,1.00   ,1.42   ,1.48  ,-1.59  ,-0.55   ,1.48   ,1.08   ,2.96
201703   ,1.96   ,3.93   ,3.59   ,3.89   ,3.03   ,2.36   ,4.21   ,5.46   ,3.31   ,3.21   ,2.56   ,4.11   ,3.97   ,3.16   ,2.99   ,3.93   ,4.62   ,3.34   ,4.44   ,4.47   ,5.19   ,3.78   ,4.37   ,4.58   ,4.77
201704   ,3.95   ,5.90   ,5.48   ,6.68   ,6.74   ,5.31   ,7.54   ,6.97   ,8.09   ,7.43   ,4.87   ,6.06   ,8.52   ,7.03   ,7.49   ,5.32   ,6.35   ,6.77   ,6.55   ,6.34   ,3.81   ,4.06   ,3.97   ,4.94   ,3.79
201705   ,4.76   ,4.82   ,6.81   ,8.73   ,3.94   ,5.15   ,5.12   ,5.26   ,3.75   ,5.19   ,4.15   ,3.46   ,5.65   ,6.77   ,4.44   ,3.97   ,5.83   ,4.56   ,4.80   ,5.34   ,3.43   ,4.98   ,5.94   ,5.41   ,5.50
201706   ,1.43   ,2.57   ,2.47   ,0.82   ,1.19   ,1.02   ,0.70  ,-0.67   ,1.23   ,0.74   ,1.32   ,0.32  ,-0.38  ,-1.44   ,0.27  ,-1.13   ,1.38   ,0.02  ,-1.37  ,-0.33   ,1.23  ,-0.18  ,-0.63  ,-2.32  ,-2.13
201707   ,3.87   ,3.93   ,4.39   ,4.38   ,3.20   ,4.73   ,3.94   ,3.39   ,3.35   ,4.40   ,5.47   ,2.72   ,4.15   ,3.47   ,5.31   ,4.43   ,4.15   ,3.91   ,4.46   ,5.69   ,5.94   ,5.15   ,1.56   ,2.67   ,1.04
201708  ,-0.44  ,-0.20   ,0.95   ,1.38  ,-0.70   ,0.45  ,-0.25   ,0.01  ,-0.48   ,2.50  ,-0.22  ,-0.45   ,0.21  ,-0.72   ,2.52   ,0.39  ,-0.71   ,0.64  ,-0.32  ,-0.38  ,-2.42  ,-0.22   ,0.79   ,1.71   ,1.40
201709   ,1.86   ,2.57   ,3.20   ,3.03   ,2.12   ,1.26   ,3.74   ,3.64   ,2.81   ,5.37   ,2.21   ,3.12   ,2.91   ,3.10   ,2.13   ,3.12   ,2.47   ,3.30   ,4.23   ,3.87   ,3.87   ,3.36   ,1.70   ,3.50   ,1.81
201710  ,-0.82  ,-1.61  ,-0.88   ,0.58  ,-0.94   ,1.03  ,-0.42  ,-0.22   ,0.06   ,0.14  ,-0.34   ,0.35   ,1.42   ,0.67   ,1.00   ,0.23   ,1.39   ,0.77   ,0.61  ,-0.24  ,-0.77   ,0.86   ,1.48   ,2.75  ,-0.26
201711  ,-1.32   ,1.01   ,0.00   ,1.92   ,0.44   ,0.40  ,-0.36   ,0.13  ,-0.19  ,-1.07   ,0.50  ,-0.08   ,0.42  ,-0.98  ,-0.26   ,0.62   ,0.18   ,1.48  ,-0.35   ,1.36   ,0.88  ,-0.63  ,-0.30   ,0.79   ,0.34
201712   ,2.16   ,3.42   ,1.97   ,2.64   ,2.17   ,3.39   ,2.70   ,2.94   ,2.97   ,2.52   ,4.80   ,3.06   ,3.46   ,0.92   ,3.10   ,2.46   ,2.25   ,2.44   ,1.55   ,2.83   ,2.22   ,1.02   ,0.64   ,1.19   ,0.94
201801   ,9.09   ,8.61   ,6.71   ,7.92   ,6.45   ,7.64   ,5.04   ,4.45   ,4.28   ,5.24   ,6.08   ,4.14   ,6.39   ,6.46   ,3.97   ,7.12   ,6.07   ,5.12   ,7.10   ,6.38   ,6.69   ,6.21   ,5.11   ,6.00   ,3.43
201802  ,-5.13  ,-3.92  ,-3.99  ,-3.86  ,-4.47  ,-2.78  ,-5.81  ,-2.95  ,-4.76  ,-3.62  ,-5.98  ,-3.93  ,-3.96  ,-4.67  ,-2.86  ,-2.95  ,-4.73  ,-6.09  ,-3.71  ,-4.32  ,-4.99  ,-5.39  ,-5.39  ,-6.14  ,-5.95
201803  ,-0.94  ,-0.38  ,-1.15  ,-1.86  ,-2.09  ,-1.78  ,-0.04  ,-0.93  ,-1.58  ,-1.37  ,-1.50   ,0.26  ,-0.85  ,-0.99   ,0.72  ,-1.10  ,-0.31  ,-2.02   ,0.42  ,-1.18  ,-2.84  ,-1.22  ,-0.06   ,1.83   ,0.11
201804   ,0.63   ,1.03   ,1.04   ,1.15   ,2.56   ,2.61  ,-0.00   ,1.16   ,0.59   ,1.96   ,3.47   ,1.11   ,1.27   ,1.79   ,2.75   ,1.77   ,1.98   ,0.28   ,2.50   ,3.33   ,4.03   ,2.54   ,2.27   ,2.76   ,1.31
201805  ,-2.09  ,-1.69  ,-0.50   ,0.22  ,-1.29  ,-1.69  ,-1.50  ,-1.14  ,-1.58  ,-1.03  ,-1.99  ,-3.70  ,-1.48  ,-1.98  ,-0.43  ,-2.99  ,-1.35   ,0.07  ,-0.75  ,-0.88  ,-6.09  ,-4.35  ,-1.46  ,-1.70  ,-1.86
