Date,SMALL LoINV,ME1 INV2,ME1 INV3,ME1 INV4,SMALL HiINV,ME2 INV1,ME2 INV2,ME2 INV3,ME2 INV4,ME2 INV5,ME3 INV1,ME3 INV2,ME3 INV3,ME3 INV4,ME3 INV5,ME4 INV1,ME4 INV2,ME4 INV3,ME4 INV4,ME4 INV5,BIG LoINV,ME5 INV2,ME5 INV3,ME5 INV4,BIG HiINV
201106  ,-3.68  ,-3.25  ,-1.78  ,-1.59  ,-2.64  ,-3.51  ,-2.85  ,-2.87  ,-2.68  ,-3.07  ,-2.65  ,-2.89  ,-4.30  ,-3.49  ,-3.63  ,-3.77  ,-1.80  ,-2.24  ,-2.95  ,-2.50  ,-3.51  ,-2.33  ,-0.59  ,-0.67  ,-2.44
201107  ,-1.79  ,-3.05  ,-1.31  ,-1.64  ,-1.83  ,-3.79  ,-3.82  ,-3.12  ,-3.73  ,-3.74  ,-4.15  ,-4.31  ,-3.36  ,-4.48  ,-3.17  ,-2.62  ,-5.43  ,-4.13  ,-3.31  ,-3.20  ,-1.85  ,-4.59  ,-4.50  ,-2.69  ,-1.22
201108  ,-9.55  ,-8.92  ,-7.95  ,-9.98  ,-9.56  ,-9.27 ,-10.87 ,-10.27  ,-8.64  ,-9.49 ,-10.98 ,-10.59 ,-10.42  ,-6.95  ,-9.39  ,-8.38  ,-9.76  ,-8.96  ,-9.71  ,-7.43 ,-11.37 ,-10.43 ,-12.07 ,-10.15  ,-7.69
201109 ,-12.96 ,-12.10 ,-12.14 ,-11.34 ,-11.85 ,-12.90 ,-14.98 ,-12.41 ,-12.19 ,-14.49 ,-13.03 ,-14.21 ,-14.34 ,-11.85 ,-14.48 ,-10.88 ,-13.29 ,-13.17 ,-12.92 ,-13.48  ,-9.33 ,-11.06 ,-10.67 ,-12.68 ,-10.96
201110   ,4.53   ,7.41   ,5.93   ,5.88   ,7.63   ,7.84   ,9.03   ,8.73   ,8.73   ,8.16   ,9.81   ,8.20   ,8.22   ,9.14  ,10.16   ,7.72  ,10.09   ,8.90   ,9.95  ,11.67   ,7.53   ,9.87  ,12.37  ,15.59  ,10.32
201111  ,-8.35  ,-7.26  ,-7.57  ,-7.38  ,-8.37  ,-7.10  ,-7.66  ,-6.72  ,-6.03  ,-7.63  ,-6.60  ,-7.15  ,-6.92  ,-5.52  ,-7.15  ,-4.87  ,-5.93  ,-4.34  ,-5.83  ,-5.52  ,-5.98  ,-5.30  ,-3.36  ,-3.80  ,-4.31
201112  ,-3.34  ,-1.91  ,-2.11  ,-1.88  ,-2.84  ,-4.16  ,-2.67  ,-3.73  ,-3.31  ,-1.86  ,-2.63  ,-4.08  ,-2.77  ,-3.30  ,-3.72  ,-1.16  ,-3.24  ,-2.89  ,-3.46  ,-2.91  ,-0.14  ,-3.15  ,-1.75  ,-2.18  ,-1.72
201201   ,7.56   ,5.92   ,6.85   ,7.76   ,7.96   ,7.67   ,6.96   ,8.53   ,8.28   ,8.65   ,8.94  ,10.76  ,10.58   ,7.80  ,10.84   ,4.39   ,6.94   ,7.84   ,7.44   ,9.01   ,5.73   ,3.01   ,5.20   ,5.86   ,5.56
201202   ,6.49   ,6.62   ,5.99   ,6.57   ,8.71   ,7.77   ,7.45   ,6.98   ,7.90   ,9.58   ,7.21   ,5.81   ,5.36   ,8.26   ,6.95   ,4.49   ,7.99   ,5.39   ,5.66   ,7.66   ,7.16   ,6.30   ,5.70   ,6.44   ,6.52
201203  ,-0.07   ,0.65   ,1.71   ,0.72  ,-0.05   ,0.86   ,1.14   ,0.51  ,-0.23   ,2.13   ,0.31   ,0.42  ,-0.95   ,0.28  ,-2.51   ,2.66   ,0.66   ,1.94  ,-0.55   ,1.25   ,1.24   ,0.91   ,0.11  ,-1.35  ,-1.01
201204  ,-1.49  ,-1.61  ,-2.88  ,-1.94  ,-1.80  ,-1.64  ,-1.73  ,-1.01  ,-1.30  ,-1.68  ,-1.04  ,-0.77  ,-0.86   ,1.55  ,-1.51  ,-1.78  ,-1.05  ,-1.54  ,-1.14  ,-2.39  ,-2.00  ,-3.62  ,-3.53  ,-1.76  ,-0.95
201205 ,-11.96 ,-11.13 ,-11.55 ,-10.86 ,-13.73 ,-11.78 ,-12.77 ,-12.39 ,-12.39 ,-11.80 ,-11.56 ,-12.66 ,-12.14 ,-12.62 ,-12.90 ,-11.00 ,-13.19 ,-12.45 ,-13.31 ,-13.65 ,-11.66 ,-11.88 ,-11.47 ,-12.84 ,-13.27
201206   ,1.85   ,3.63   ,3.97   ,2.26   ,2.75   ,3.03   ,2.50   ,3.23   ,4.02   ,3.17   ,6.83   ,6.27   ,4.71   ,3.06   ,4.17   ,6.99   ,5.44   ,6.27   ,5.99   ,5.50   ,7.86  ,10.73   ,7.76   ,6.66   ,5.86
201207  ,-2.11  ,-0.51  ,-1.54  ,-1.41  ,-0.64  ,-2.75  ,-1.73   ,0.19   ,0.33  ,-1.14  ,-2.19  ,-3.31  ,-1.21   ,1.17   ,1.22  ,-0.34  ,-1.53   ,1.28   ,0.08   ,2.27   ,0.58   ,0.23   ,0.76   ,0.70   ,2.24
201208   ,4.38   ,4.53   ,5.01   ,4.35   ,4.27   ,8.59   ,5.91   ,3.54   ,4.34   ,3.86   ,6.74   ,5.51   ,5.19   ,3.93   ,2.45   ,3.26   ,5.11   ,4.98   ,3.75   ,3.63   ,2.82   ,5.53   ,5.03   ,5.05   ,3.69
201209   ,4.37   ,4.94   ,5.00   ,3.74   ,4.91   ,7.15   ,7.34   ,5.39   ,4.83   ,5.39   ,6.34   ,5.17   ,4.63   ,3.57   ,4.55   ,4.52   ,5.40   ,3.88   ,5.43   ,4.11   ,2.63   ,3.62   ,4.37   ,2.52   ,2.12
201210   ,0.67   ,2.04   ,0.72   ,0.32   ,0.40   ,1.90   ,1.21   ,0.75   ,0.28  ,-0.97   ,4.24   ,2.38   ,1.14   ,1.39   ,2.40   ,1.58   ,1.40   ,1.74   ,1.46   ,0.63  ,-0.32   ,1.47   ,2.91   ,2.49   ,2.22
201211  ,-1.99  ,-0.15  ,-0.04  ,-0.10  ,-0.65  ,-1.00   ,0.70   ,0.57   ,0.05  ,-0.43  ,-0.07   ,1.95   ,1.74   ,0.53  ,-0.21   ,3.51   ,2.14   ,2.65   ,2.21   ,1.95   ,1.51   ,2.12   ,3.61   ,2.13   ,3.91
201212   ,5.32   ,5.74   ,4.67   ,4.53   ,4.21   ,7.07   ,9.43   ,5.49   ,5.71   ,4.99   ,5.25   ,7.49   ,4.47   ,5.11   ,4.06   ,5.28   ,4.55   ,3.81   ,3.60   ,2.53   ,2.40   ,2.68   ,4.07   ,3.31   ,2.44
201301   ,8.84   ,7.85   ,7.20   ,7.62   ,6.39   ,6.87   ,9.74   ,7.15   ,7.09   ,7.05   ,7.51   ,7.41   ,6.83   ,5.88   ,4.28   ,7.39   ,5.66   ,4.47   ,7.68   ,4.50   ,7.13   ,6.31   ,5.98   ,6.42   ,4.87
201302  ,-2.90  ,-1.86  ,-1.92  ,-1.86  ,-2.01  ,-2.90  ,-0.70  ,-0.40   ,0.73   ,0.72  ,-1.23  ,-1.52  ,-2.19  ,-1.24  ,-0.61  ,-0.52  ,-2.62  ,-1.28  ,-0.78   ,0.10  ,-2.56  ,-2.61  ,-2.66  ,-3.72  ,-3.01
201303  ,-2.71  ,-1.52  ,-1.84  ,-0.93  ,-1.44  ,-2.52  ,-3.02  ,-1.18  ,-1.05  ,-1.11  ,-0.70  ,-3.85  ,-0.85  ,-1.93  ,-1.33  ,-0.82  ,-1.71  ,-1.34  ,-0.45   ,0.27   ,1.45   ,0.76  ,-1.00  ,-2.12  ,-0.51
201304   ,2.35   ,3.99   ,2.10   ,2.64   ,2.00   ,4.73   ,4.61   ,2.91   ,5.60   ,2.43   ,4.38   ,2.11   ,4.80   ,4.04   ,1.54   ,2.65   ,4.75   ,4.02   ,4.59   ,2.95   ,5.74   ,4.08   ,4.15   ,4.49   ,3.46
201305   ,1.70   ,1.43   ,2.10   ,1.84   ,1.14   ,3.54   ,2.18   ,2.21   ,2.19   ,3.66   ,1.72   ,2.47   ,2.47   ,1.35   ,1.14   ,2.29   ,1.67  ,-0.29   ,0.89   ,2.63   ,0.68   ,0.25   ,1.17   ,0.85   ,1.38
201306  ,-2.66  ,-0.67  ,-1.84  ,-1.47  ,-2.30  ,-5.06  ,-2.91  ,-2.59  ,-2.28  ,-2.54  ,-4.27  ,-2.91  ,-3.16  ,-3.63  ,-4.32  ,-2.89  ,-4.75  ,-3.34  ,-3.71  ,-5.40  ,-3.35  ,-4.54  ,-5.75  ,-5.30  ,-6.15
201307   ,5.15   ,4.39   ,5.33   ,5.54   ,4.53   ,8.49   ,5.35   ,6.71   ,6.81   ,7.08   ,9.68   ,7.46   ,6.76   ,8.15   ,6.89   ,8.81   ,8.06   ,9.98   ,8.24   ,7.93   ,7.17   ,7.47   ,8.11   ,7.24   ,6.81
201308   ,2.99   ,2.52   ,2.90   ,1.83   ,2.93   ,0.88   ,3.40   ,1.75   ,1.55   ,1.59   ,1.75  ,-0.03   ,0.67  ,-0.54  ,-1.06   ,0.29   ,0.69  ,-0.31  ,-1.54   ,0.93   ,0.85  ,-1.86  ,-1.94  ,-1.09  ,-1.13
201309   ,8.60   ,7.55   ,7.19   ,7.59   ,7.49   ,9.57   ,5.67   ,9.00   ,6.70   ,7.78   ,6.33   ,9.97   ,5.65   ,5.84   ,6.63   ,8.58   ,6.06   ,7.27   ,6.64   ,5.62   ,9.92   ,6.85   ,6.59   ,6.51   ,6.47
201310   ,5.10   ,5.26   ,6.08   ,3.19   ,3.41   ,5.89   ,5.59   ,2.97   ,4.46   ,2.60   ,3.40   ,6.03   ,5.58   ,5.64   ,3.44   ,5.94   ,7.28   ,5.47   ,4.80   ,3.61   ,4.74   ,5.17   ,4.57   ,3.73   ,3.53
201311   ,2.57   ,2.39   ,2.67   ,2.02   ,2.40   ,0.71   ,2.36   ,2.36   ,0.99   ,3.71   ,2.11   ,1.68   ,1.69   ,0.18   ,1.12   ,1.82   ,0.99   ,0.66   ,0.05   ,0.86   ,2.20   ,1.22   ,1.93   ,0.74   ,0.88
201312   ,2.29   ,3.12   ,2.14   ,3.09   ,2.77   ,2.92   ,2.73   ,2.64   ,2.47   ,4.05   ,4.00   ,3.21   ,1.75   ,2.84   ,2.23   ,4.07   ,3.42   ,3.04   ,2.81   ,3.11   ,1.62   ,2.51   ,3.24   ,1.38   ,2.02
201401   ,2.62   ,1.95   ,1.78   ,2.47   ,1.49   ,3.02   ,0.42  ,-0.87  ,-0.93  ,-0.20  ,-1.16   ,0.60  ,-2.17  ,-1.40  ,-0.92  ,-0.85  ,-2.07  ,-2.75  ,-2.79  ,-3.35  ,-0.91  ,-4.28  ,-2.44  ,-4.44  ,-5.63
201402   ,7.87   ,5.97   ,7.21   ,4.42   ,7.41   ,8.98   ,7.24   ,7.52   ,7.77   ,7.00   ,9.75  ,10.34   ,7.33   ,8.17   ,9.04   ,7.72   ,7.84   ,9.05   ,8.78   ,8.37   ,6.44   ,7.38   ,7.91   ,7.97   ,5.23
201403  ,-0.10   ,0.33   ,0.11   ,0.68  ,-0.84   ,0.49   ,1.33  ,-0.35   ,1.12   ,0.27   ,1.04   ,0.56   ,0.49  ,-1.93  ,-2.22  ,-2.84  ,-1.35  ,-1.19   ,0.00  ,-1.05  ,-0.91  ,-0.65  ,-0.59  ,-0.05  ,-0.53
201404  ,-0.72   ,1.20   ,1.82   ,1.90   ,0.48  ,-0.82   ,0.02  ,-0.75  ,-0.16  ,-0.74   ,0.70  ,-0.63   ,0.16  ,-0.52  ,-0.16  ,-1.56   ,0.65   ,0.55   ,1.61  ,-0.43   ,0.38   ,3.19   ,2.46   ,2.48   ,2.92
201405  ,-0.75   ,0.37  ,-0.24  ,-0.76  ,-0.23  ,-0.81   ,0.58  ,-0.09   ,0.28   ,0.81   ,1.42  ,-0.50   ,1.01   ,0.38  ,-0.08   ,1.70   ,0.93   ,0.09   ,0.18   ,0.18   ,0.94   ,0.04   ,0.96   ,1.56   ,0.91
201406   ,0.13   ,0.17   ,0.23   ,0.06   ,0.60  ,-0.98   ,0.67  ,-0.54   ,0.55   ,0.26  ,-0.74   ,0.20  ,-1.11  ,-0.49  ,-1.23  ,-1.92  ,-0.10  ,-0.66  ,-0.10  ,-1.32  ,-2.70   ,0.61   ,0.96  ,-0.42   ,1.20
201407  ,-3.87  ,-4.01  ,-3.97  ,-3.57  ,-4.13  ,-5.42  ,-5.59  ,-4.48  ,-5.34  ,-4.26  ,-5.21  ,-3.63  ,-4.49  ,-4.51  ,-5.61  ,-4.79  ,-6.98  ,-4.33  ,-4.75  ,-4.40  ,-3.11  ,-2.73  ,-4.56  ,-4.67  ,-4.53
201408  ,-2.09  ,-1.48  ,-1.04  ,-0.91  ,-2.08  ,-0.96  ,-1.81  ,-2.22  ,-0.65   ,0.18  ,-2.34  ,-1.25   ,0.76  ,-0.37   ,0.84  ,-1.92  ,-1.63  ,-0.12   ,0.67   ,0.92  ,-0.01   ,0.14   ,0.52  ,-0.38   ,0.72
201409  ,-5.61  ,-4.60  ,-5.48  ,-4.58  ,-5.35  ,-7.75  ,-6.43  ,-3.70  ,-6.52  ,-5.61  ,-6.69  ,-7.09  ,-5.20  ,-5.84  ,-3.77  ,-5.61  ,-5.10  ,-3.81  ,-5.61  ,-4.60  ,-2.62  ,-2.32  ,-3.49  ,-4.22  ,-4.65
201410  ,-6.81  ,-4.49  ,-4.39  ,-3.46  ,-5.32  ,-3.49  ,-2.98  ,-1.78  ,-2.62  ,-4.60  ,-4.04  ,-4.54  ,-0.86  ,-2.37  ,-3.58  ,-4.98  ,-1.68  ,-0.79  ,-1.53  ,-1.93  ,-3.29  ,-2.46  ,-2.67  ,-2.74  ,-1.86
201411  ,-0.00   ,0.40  ,-0.14  ,-0.12   ,0.36   ,1.92   ,1.03   ,0.00  ,-0.09   ,0.73   ,3.45  ,-0.31   ,2.70   ,0.38   ,1.37   ,3.51   ,3.87   ,2.74   ,3.65   ,1.00   ,2.39   ,2.08   ,0.89   ,2.44   ,3.81
201412  ,-3.19  ,-3.22  ,-2.18  ,-1.73  ,-2.44  ,-2.65  ,-2.77  ,-0.02  ,-1.29   ,0.40  ,-3.25  ,-2.99  ,-0.16  ,-0.15  ,-2.22  ,-3.96  ,-1.22  ,-1.99  ,-0.75  ,-1.36  ,-6.15  ,-4.72  ,-3.18  ,-4.41  ,-2.44
201501  ,-2.42  ,-4.01  ,-3.77  ,-2.33  ,-2.71  ,-0.63  ,-2.19  ,-2.04  ,-1.48  ,-2.01  ,-2.22  ,-3.85   ,1.55  ,-0.62  ,-0.77   ,0.09  ,-0.22   ,0.00  ,-0.64  ,-1.04  ,-4.36   ,1.13   ,0.68   ,2.01  ,-0.17
201502   ,5.47   ,6.24   ,5.33   ,5.33   ,5.51   ,6.35   ,7.79   ,6.65   ,8.50   ,8.25   ,9.57  ,10.68   ,7.36   ,7.17   ,7.26   ,9.12   ,6.18   ,4.80   ,7.36   ,6.39   ,8.01   ,4.02   ,5.79   ,6.00   ,6.79
201503  ,-0.66  ,-1.98  ,-1.55  ,-1.34  ,-2.86  ,-2.17  ,-2.06  ,-2.13  ,-2.25  ,-2.04  ,-2.07  ,-4.84  ,-1.46  ,-2.90  ,-2.47  ,-1.62  ,-1.42  ,-1.89  ,-4.34  ,-4.02  ,-2.40  ,-1.52  ,-3.04  ,-1.30  ,-3.18
201504   ,5.94   ,5.73   ,6.11   ,6.32   ,6.88   ,5.62   ,7.15   ,5.24   ,6.11   ,7.84   ,5.55   ,7.46   ,5.17   ,6.72   ,6.30   ,4.28   ,4.48   ,5.09   ,6.10   ,6.57   ,4.28   ,4.90   ,4.50   ,3.85   ,4.67
201505   ,1.51   ,0.69   ,1.23   ,1.10   ,2.41   ,0.50   ,0.94   ,1.69   ,1.16   ,1.94  ,-0.03  ,-0.50   ,1.15   ,0.12   ,2.44   ,0.65  ,-1.44   ,0.17   ,0.52   ,1.03   ,0.53  ,-0.40  ,-1.20  ,-1.44   ,0.99
201506  ,-1.46  ,-0.00  ,-0.74  ,-0.79  ,-0.20  ,-0.30  ,-0.23   ,0.32  ,-1.27  ,-0.75  ,-2.71  ,-1.91  ,-1.35  ,-2.24  ,-0.91  ,-3.00  ,-1.90  ,-2.10  ,-3.37   ,0.03  ,-2.37  ,-3.16  ,-4.03  ,-3.62  ,-2.83
201507  ,-0.91   ,1.35   ,2.15   ,2.14   ,1.69  ,-0.35   ,1.66  ,-0.19   ,1.22   ,2.65   ,2.49   ,1.21   ,1.88   ,2.11   ,0.87   ,0.15   ,1.54   ,2.80   ,3.17   ,1.51   ,0.90   ,3.45   ,4.53   ,1.29   ,3.41
201508  ,-3.65  ,-1.83  ,-2.28  ,-2.83  ,-2.67  ,-3.01  ,-1.89  ,-1.90  ,-4.16  ,-4.00  ,-4.62  ,-2.43  ,-3.00  ,-1.84  ,-4.01  ,-5.12  ,-6.25  ,-4.47  ,-3.45  ,-5.56  ,-7.52  ,-6.97  ,-6.66  ,-6.31  ,-5.61
201509  ,-2.49  ,-1.57  ,-2.56  ,-2.74  ,-2.02  ,-4.69  ,-4.68  ,-4.42  ,-3.46  ,-3.15  ,-4.58  ,-3.76  ,-3.01  ,-2.75  ,-3.83  ,-5.76  ,-3.84  ,-4.31  ,-3.05  ,-2.38  ,-3.92  ,-5.09  ,-3.67  ,-5.17  ,-4.09
201510   ,2.71   ,2.28   ,3.46   ,1.82   ,3.10   ,3.42   ,3.01   ,2.59   ,3.35   ,3.05   ,3.97   ,4.93   ,4.52   ,4.08   ,4.84   ,8.04   ,4.69   ,4.94   ,6.06   ,4.78   ,7.36   ,6.17   ,6.64   ,6.55   ,7.16
201511  ,-3.35  ,-2.64  ,-2.57  ,-0.07  ,-0.80  ,-3.30  ,-1.45  ,-1.86  ,-1.26   ,1.71  ,-1.33  ,-1.32  ,-1.33   ,0.14  ,-0.79  ,-0.18  ,-1.76  ,-0.64   ,1.48   ,0.27  ,-2.75  ,-1.91  ,-1.94  ,-0.57  ,-1.72
201512   ,1.85   ,1.42   ,1.04   ,2.66   ,2.26   ,0.88   ,2.20  ,-0.69   ,1.73   ,2.73   ,0.24   ,0.33   ,1.00   ,2.32   ,0.37  ,-3.42  ,-0.46  ,-0.02   ,0.34   ,0.27  ,-4.72  ,-2.75  ,-2.10  ,-2.00  ,-1.03
201601  ,-6.11  ,-5.62  ,-5.83  ,-6.42  ,-7.79  ,-7.33  ,-5.69  ,-7.10  ,-6.28 ,-10.68 ,-10.00  ,-5.58  ,-6.80  ,-7.26  ,-8.55  ,-8.87  ,-5.73  ,-6.09  ,-5.89  ,-9.12  ,-2.85  ,-6.27  ,-5.09  ,-8.69  ,-7.17
201602  ,-1.88  ,-0.28   ,0.96  ,-1.38  ,-1.49  ,-1.29  ,-0.36   ,0.10   ,0.01   ,0.01  ,-0.10  ,-0.04   ,0.08  ,-1.00  ,-0.95  ,-0.39   ,0.67  ,-0.11  ,-0.39  ,-1.21  ,-0.35  ,-2.61  ,-2.82  ,-2.82  ,-1.52
201603   ,8.61   ,8.67   ,9.11   ,7.80   ,8.53   ,9.09   ,8.47   ,8.11   ,8.85   ,8.75   ,8.30   ,7.92   ,7.41   ,8.41   ,9.58   ,6.80   ,7.45   ,6.98   ,8.91   ,7.24   ,6.41   ,4.90   ,6.27   ,7.96   ,5.85
201604   ,3.10   ,3.53   ,4.22   ,2.57   ,2.60   ,2.28   ,1.00   ,4.45   ,0.93   ,2.56   ,2.23   ,1.01   ,2.04   ,0.74   ,0.27   ,4.14   ,2.49   ,1.95   ,0.34   ,1.24   ,4.29   ,1.91   ,1.92   ,3.01   ,1.46
201605  ,-1.91  ,-1.03  ,-0.75   ,0.37  ,-0.52   ,0.32  ,-0.23   ,0.35   ,1.30   ,1.06   ,0.90   ,2.07   ,1.76   ,0.67   ,3.00  ,-2.21  ,-0.84  ,-0.70   ,1.88   ,0.24  ,-2.23   ,0.15   ,0.14  ,-0.76  ,-0.40
201606  ,-6.12  ,-3.79  ,-5.03  ,-5.68  ,-8.02  ,-5.32  ,-6.74  ,-5.30  ,-6.24  ,-9.63  ,-8.22  ,-7.85  ,-6.61  ,-8.28  ,-7.90  ,-4.43  ,-4.49  ,-5.71  ,-6.05  ,-8.07  ,-0.84  ,-5.09  ,-3.99  ,-7.35  ,-3.95
201607   ,4.95   ,5.07   ,5.00   ,5.18   ,5.15   ,6.22   ,6.39   ,5.93   ,7.36   ,4.29   ,7.24   ,7.47   ,5.99   ,7.15   ,4.91   ,4.38   ,5.30   ,4.41   ,6.36   ,7.14   ,2.66   ,2.36   ,4.44   ,6.13   ,4.96
201608   ,3.19   ,1.98   ,2.67   ,3.60   ,4.52   ,1.49   ,2.44   ,2.27   ,0.81   ,4.72   ,1.50   ,0.70   ,1.81   ,0.08   ,2.46   ,0.92   ,2.30   ,1.29   ,1.72   ,2.48   ,1.48   ,0.79   ,0.08  ,-0.42  ,-0.48
201609   ,2.37   ,2.24   ,1.08   ,3.00   ,1.45   ,0.60   ,0.71   ,1.16   ,2.30   ,1.79   ,1.71   ,1.74   ,1.64   ,0.63   ,2.91   ,1.06   ,0.74   ,0.94   ,1.08   ,0.44   ,1.45   ,1.02  ,-0.05   ,1.53  ,-0.15
201610  ,-2.87  ,-0.97  ,-2.42  ,-3.17  ,-4.44  ,-1.22  ,-2.92  ,-4.15  ,-4.47  ,-5.61  ,-2.21  ,-1.46  ,-3.64  ,-4.24  ,-5.52  ,-3.05  ,-3.24  ,-3.44  ,-3.66  ,-6.42  ,-1.60  ,-2.46  ,-2.24  ,-3.82  ,-4.98
201611  ,-2.11  ,-2.20  ,-1.67  ,-0.55  ,-1.53   ,0.33  ,-1.91  ,-2.88  ,-1.60  ,-0.24   ,0.35  ,-3.33  ,-3.11  ,-3.76  ,-3.17  ,-0.17  ,-2.64  ,-1.62  ,-3.17  ,-1.89  ,-0.02  ,-3.76  ,-2.77  ,-3.83  ,-4.64
201612   ,4.00   ,3.71   ,3.47   ,3.77   ,3.24   ,3.42   ,3.91   ,3.68   ,4.43   ,3.62   ,3.91   ,4.69   ,4.75   ,5.22   ,2.40   ,6.62   ,4.50   ,3.33   ,4.08   ,2.28   ,5.58   ,5.16   ,5.14   ,4.75   ,3.96
201701   ,7.26   ,6.11   ,5.90   ,6.74   ,7.16   ,6.04   ,4.16   ,5.16   ,4.01   ,4.13   ,3.75   ,5.20   ,2.45   ,3.04   ,4.63   ,3.83   ,4.76   ,4.77   ,4.33   ,3.42   ,3.18   ,1.41   ,1.76   ,1.83   ,3.20
201702  ,-0.03   ,1.32   ,1.80   ,0.61   ,0.58  ,-0.81   ,0.65   ,1.24   ,0.41   ,0.37   ,0.17   ,1.51   ,2.07   ,0.64   ,2.34   ,0.51   ,0.06   ,0.44   ,1.07   ,1.37  ,-1.15   ,0.77   ,1.55   ,1.37   ,2.22
201703   ,2.44   ,2.48   ,3.88   ,4.16   ,2.23   ,2.03   ,3.67   ,4.99   ,3.45   ,3.45   ,2.35   ,4.25   ,4.22   ,2.74   ,2.85   ,4.17   ,3.88   ,3.22   ,5.42   ,3.96   ,3.19   ,6.08   ,5.15   ,4.51   ,4.32
201704   ,3.97   ,4.43   ,5.52   ,6.25   ,6.10   ,6.41   ,7.65   ,6.27   ,6.91   ,7.47   ,5.49   ,7.92   ,6.29   ,7.04   ,6.59   ,6.08   ,4.42   ,6.73   ,7.10   ,7.07   ,2.72   ,4.33   ,5.24   ,4.87   ,3.83
201705   ,4.22   ,5.06   ,5.73   ,7.08   ,5.89   ,5.25   ,5.25   ,4.73   ,4.70   ,5.43   ,2.86   ,6.50   ,4.27   ,4.87   ,5.50   ,4.31   ,4.11   ,5.11   ,4.48   ,6.26   ,4.76   ,5.34   ,5.76   ,4.70   ,5.10
201706   ,0.12   ,3.26   ,2.29   ,1.48   ,1.50   ,0.21   ,0.16   ,1.14   ,1.74  ,-0.45   ,0.54   ,2.20  ,-0.63  ,-0.20  ,-1.11  ,-0.33  ,-0.32   ,1.99  ,-1.43  ,-1.06  ,-0.10  ,-1.47   ,0.02  ,-1.53  ,-1.94
201707   ,4.07   ,4.51   ,4.62   ,3.85   ,3.19   ,3.65   ,2.94   ,3.61   ,4.43   ,5.13   ,6.07   ,3.67   ,3.55   ,3.10   ,6.08   ,3.94   ,5.13   ,3.92   ,4.62   ,5.03   ,5.21   ,3.46   ,2.15   ,2.04   ,3.48
201708  ,-0.45  ,-0.09   ,0.67   ,0.51  ,-0.44   ,0.53  ,-0.56   ,0.50  ,-0.21   ,1.34  ,-1.22  ,-0.82   ,0.03   ,0.12   ,1.91   ,0.16   ,0.40  ,-0.10  ,-1.03   ,0.02   ,0.57   ,0.18   ,1.01  ,-0.12  ,-1.06
201709   ,1.42   ,1.85   ,2.73   ,3.17   ,2.68   ,2.64   ,3.66   ,3.37   ,3.52   ,2.68   ,0.59   ,3.96   ,2.62   ,3.55   ,1.74   ,4.61   ,2.27   ,3.13   ,2.19   ,4.54   ,2.21   ,3.07   ,2.99   ,2.90   ,2.68
201710  ,-1.06  ,-0.82  ,-0.24  ,-0.61  ,-1.01   ,0.19   ,0.27   ,0.11   ,0.43   ,0.20   ,0.30   ,0.59   ,0.59   ,0.47   ,1.74  ,-0.64   ,0.28   ,1.51   ,0.63   ,1.06   ,0.36   ,0.46   ,1.62   ,0.15   ,1.17
201711  ,-1.40   ,1.59  ,-0.20   ,0.58  ,-0.08  ,-1.01   ,0.93  ,-0.79  ,-0.02  ,-0.15  ,-0.03   ,0.26   ,0.07   ,0.17  ,-1.15   ,1.14   ,0.65   ,0.11   ,0.20   ,1.19   ,0.51   ,0.86   ,0.04  ,-0.60  ,-1.47
201712   ,2.87   ,1.94   ,2.90   ,1.41   ,2.50   ,3.38   ,2.65   ,2.67   ,2.79   ,3.16   ,3.25   ,3.11   ,2.61   ,2.61   ,3.82   ,2.63   ,2.59   ,2.66   ,2.08   ,1.48   ,2.21   ,0.22   ,0.67   ,1.09   ,2.19
201801   ,8.99   ,6.44   ,7.41   ,7.72   ,8.93   ,4.40   ,6.92   ,4.45   ,4.81   ,5.97   ,6.61   ,4.78   ,4.15   ,7.36   ,4.61   ,7.68   ,5.49   ,3.98   ,6.59   ,7.55   ,6.32   ,5.76   ,5.49   ,5.36   ,3.70
201802  ,-3.85  ,-4.35  ,-4.34  ,-4.47  ,-4.94  ,-4.18  ,-4.12  ,-3.62  ,-3.18  ,-4.13  ,-4.98  ,-5.42  ,-4.01  ,-4.98  ,-2.99  ,-5.38  ,-3.40  ,-4.90  ,-2.98  ,-4.88  ,-5.85  ,-4.57  ,-6.37  ,-4.76  ,-6.18
201803  ,-1.77  ,-1.52  ,-1.43   ,0.77  ,-1.35  ,-2.29  ,-0.80  ,-0.88  ,-0.81  ,-1.31   ,0.40  ,-0.67  ,-1.39  ,-1.46  ,-0.03  ,-1.16  ,-1.75  ,-0.43  ,-1.52   ,0.09  ,-1.38  ,-1.34   ,0.00   ,0.60   ,0.25
201804   ,0.65   ,0.21   ,1.35   ,1.59   ,1.44   ,1.25   ,0.69   ,2.19   ,2.02   ,1.10   ,4.41   ,1.03   ,0.68   ,3.22   ,1.99   ,0.51   ,2.92   ,1.21   ,1.88   ,2.66   ,2.34   ,3.64   ,2.54   ,2.09   ,1.73
201805  ,-1.59  ,-2.36  ,-1.47  ,-2.32  ,-0.26  ,-2.86  ,-1.70  ,-1.01  ,-0.83  ,-1.04  ,-3.41  ,-3.54  ,-1.96  ,-1.48  ,-0.22  ,-2.06  ,-1.43  ,-2.27  ,-0.20   ,0.08  ,-3.60  ,-4.65  ,-2.73  ,-1.72  ,-1.50
