Date,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
201104   ,2.13   ,0.04   ,0.74   ,0.87   ,1.90  ,-2.18  ,-3.78  ,-2.11  ,-1.12  ,-0.33  ,-2.22  ,-0.96  ,-0.64  ,-0.73   ,1.05  ,-0.08  ,-1.01   ,0.81   ,1.30   ,2.96  ,-2.63   ,0.77   ,0.77   ,2.25   ,2.27
201105  ,-0.77  ,-0.94  ,-1.56  ,-0.54  ,-2.60  ,-2.90  ,-2.93  ,-2.28  ,-0.84  ,-2.18  ,-1.03  ,-3.04  ,-1.97  ,-1.23  ,-1.62  ,-2.22  ,-1.80  ,-1.36  ,-0.10  ,-0.26  ,-1.92  ,-1.49  ,-1.49  ,-0.95  ,-2.64
201106   ,3.69   ,4.36   ,4.32   ,4.05   ,4.25   ,5.23   ,2.90   ,5.18   ,2.81   ,5.62   ,6.53   ,5.49   ,5.92   ,3.22   ,2.97   ,3.97   ,4.66   ,3.61   ,3.33   ,4.40   ,3.52   ,2.68   ,0.94   ,0.67   ,2.47
201107   ,4.42   ,4.83   ,4.97   ,5.43   ,3.58   ,4.10   ,4.63   ,4.66   ,3.97   ,3.57   ,3.63   ,4.67   ,4.13   ,4.84   ,5.00   ,3.84   ,3.69   ,4.64   ,5.40   ,6.30   ,0.50   ,3.45   ,3.55   ,4.21   ,5.66
201108  ,-2.97  ,-2.12  ,-1.97  ,-3.29  ,-3.92  ,-1.86  ,-3.08  ,-1.62  ,-1.93  ,-5.10  ,-2.76  ,-2.92  ,-2.94  ,-4.44  ,-5.65  ,-4.59  ,-4.91  ,-4.14  ,-8.33  ,-6.29  ,-7.20  ,-7.80  ,-7.27 ,-10.42  ,-9.61
201109  ,-3.84  ,-1.26  ,-1.23  ,-2.92  ,-7.84  ,-0.02   ,0.20   ,0.54   ,0.71  ,-4.25   ,4.44   ,3.44   ,2.14   ,0.93  ,-2.53   ,3.07   ,3.29  ,-0.09   ,2.70  ,-3.89  ,-1.98   ,2.32   ,0.70  ,-1.59  ,-4.58
201110  ,-0.99  ,-1.83  ,-1.56  ,-2.41   ,0.06  ,-2.21  ,-5.65  ,-4.06  ,-4.60  ,-2.17  ,-1.51  ,-6.40  ,-6.69  ,-4.76  ,-4.05  ,-0.58  ,-3.63  ,-3.14  ,-6.54  ,-1.74  ,-0.18  ,-0.77  ,-1.70  ,-0.24   ,1.67
201111  ,-4.52  ,-1.73  ,-0.29  ,-1.39  ,-0.71  ,-3.36  ,-2.90  ,-1.70  ,-2.27  ,-1.43  ,-3.19  ,-2.05  ,-2.04  ,-1.56  ,-1.12  ,-6.20  ,-3.32  ,-1.62  ,-1.55  ,-1.72  ,-4.57  ,-3.87  ,-4.05  ,-2.57  ,-7.37
201112   ,4.51   ,2.61   ,4.84   ,3.41   ,4.43   ,0.65   ,1.60   ,2.81   ,1.58   ,2.69   ,1.84   ,0.55   ,1.90   ,1.64   ,1.33   ,0.98   ,3.07   ,1.81   ,1.72   ,1.53  ,-0.61   ,0.28   ,1.67   ,3.17   ,1.40
201201   ,8.99   ,7.20   ,8.38   ,6.58   ,9.96   ,9.57   ,7.19   ,6.84   ,4.86  ,10.23   ,5.14   ,5.01   ,5.23   ,5.25   ,3.31   ,6.71   ,4.32   ,2.95   ,2.63   ,1.67   ,6.92   ,5.41   ,2.60   ,1.81   ,1.08
201202   ,5.99   ,4.02   ,0.21  ,-1.14  ,-0.90   ,6.67   ,1.86  ,-0.57  ,-1.04  ,-1.55   ,6.67   ,2.42   ,0.26  ,-0.82  ,-2.04   ,6.11   ,2.17  ,-0.72  ,-1.74  ,-4.47   ,9.98   ,6.78   ,2.63  ,-1.71  ,-0.23
201203   ,0.76   ,3.24   ,2.06   ,0.61   ,3.47   ,0.86   ,2.82   ,0.50   ,2.56   ,2.93   ,1.33   ,2.13   ,3.86   ,2.81   ,5.09   ,0.08   ,1.06   ,2.09   ,2.99   ,3.54  ,-0.88   ,0.99   ,1.71   ,1.76   ,3.23
201204  ,-0.61   ,0.75   ,2.20   ,2.54   ,4.76  ,-1.77  ,-1.30   ,0.88   ,2.53   ,3.24  ,-4.20  ,-1.32   ,1.11   ,0.58   ,1.62  ,-2.99  ,-2.90  ,-1.91   ,0.20   ,1.93  ,-5.50  ,-2.26  ,-1.95  ,-0.63  ,-0.60
201205 ,-12.53  ,-6.40  ,-5.60  ,-6.00 ,-11.06 ,-12.77  ,-8.19  ,-6.68  ,-7.00  ,-9.06 ,-11.60  ,-6.33  ,-5.55  ,-8.86  ,-8.05 ,-13.68  ,-8.50  ,-8.12  ,-5.76  ,-6.43 ,-11.83  ,-9.67  ,-7.65  ,-6.30  ,-4.60
201206   ,8.67   ,3.46   ,3.76   ,3.32   ,5.36   ,5.98   ,4.06   ,3.76   ,3.34   ,6.24   ,5.04   ,4.18   ,2.65   ,3.78   ,3.56   ,5.18   ,3.99   ,4.49   ,5.41   ,6.14   ,5.17   ,4.87   ,4.74   ,4.39   ,4.11
201207  ,-6.96  ,-2.58  ,-1.23   ,0.39  ,-0.60  ,-6.57  ,-2.27  ,-0.34   ,0.39  ,-1.11  ,-7.03  ,-2.91  ,-2.81   ,0.75   ,1.47  ,-6.81  ,-1.87  ,-1.99   ,1.27   ,1.83  ,-9.13  ,-3.14  ,-0.74   ,1.01   ,2.78
201208  ,-2.14  ,-0.76  ,-0.99  ,-0.20  ,-0.58  ,-7.26  ,-1.91   ,0.55  ,-0.58  ,-0.52  ,-4.30  ,-1.22  ,-0.24   ,0.44   ,1.12  ,-6.72   ,1.16  ,-1.37   ,0.89   ,0.70  ,-4.01  ,-0.71   ,0.21  ,-0.00   ,2.23
201209  ,-0.34   ,0.44   ,1.04   ,1.64   ,2.08   ,0.60   ,2.18   ,1.67   ,2.90   ,1.40   ,0.88   ,1.27   ,3.12   ,2.85   ,3.75   ,2.27   ,1.51   ,2.32   ,1.41   ,3.21   ,2.85   ,3.60   ,0.62   ,2.43   ,2.77
201210  ,-1.36  ,-1.52  ,-2.38  ,-0.70   ,1.53  ,-3.25  ,-3.17  ,-2.85  ,-3.42  ,-1.46   ,0.77  ,-2.58  ,-3.06  ,-3.23   ,0.52  ,-0.24  ,-3.17  ,-2.93  ,-2.22   ,0.43  ,-0.32  ,-0.94  ,-2.07  ,-1.46  ,-4.27
201211   ,3.68   ,0.51   ,0.23  ,-0.69   ,3.14   ,6.35   ,2.49  ,-0.44  ,-0.82   ,0.08   ,2.95   ,0.83   ,0.83   ,0.47   ,0.23   ,5.57   ,1.18  ,-1.23   ,0.22  ,-2.26   ,3.40   ,1.47   ,2.00   ,2.26   ,0.16
201212   ,5.13   ,2.12   ,1.27   ,2.98   ,1.24   ,7.73   ,4.13   ,2.73   ,1.31   ,3.40   ,9.60   ,2.23   ,1.83   ,1.89   ,2.53  ,10.71   ,2.39  ,-0.12  ,-0.27   ,4.66   ,7.57   ,0.75   ,4.03   ,4.18   ,4.10
201301   ,7.25   ,3.22   ,3.07   ,6.62  ,10.85   ,1.62   ,3.22   ,3.32   ,3.80  ,12.81  ,-0.65   ,1.18   ,2.54   ,4.87   ,6.72   ,0.65   ,2.58   ,4.52   ,3.72   ,6.56   ,1.24   ,3.75   ,4.86   ,4.91   ,3.18
201302   ,2.06   ,1.27   ,1.68   ,1.13   ,5.88   ,0.45   ,2.71   ,2.64   ,2.07   ,4.33   ,1.38   ,2.11   ,2.35   ,3.99   ,2.72   ,3.57   ,3.85   ,5.06   ,3.46   ,5.28   ,1.80   ,1.48   ,3.64   ,1.42   ,5.16
201303   ,5.91   ,4.41   ,7.77   ,8.63  ,15.86   ,2.63   ,4.74   ,5.72   ,8.39  ,13.43   ,1.17   ,4.55   ,5.94   ,8.40  ,16.99   ,3.51   ,7.62   ,8.32   ,8.00   ,9.65   ,2.40   ,1.29   ,4.88   ,6.50   ,7.34
201304   ,6.35   ,4.10   ,4.91   ,8.74  ,13.50   ,4.03   ,4.59   ,7.28   ,7.03  ,14.92   ,6.01   ,4.29   ,8.87   ,7.84  ,11.76   ,8.99   ,5.93   ,7.37   ,6.10  ,13.71   ,4.26   ,7.84   ,7.40  ,11.36  ,12.88
201305  ,-1.62  ,-3.88  ,-4.68  ,-8.49  ,-9.52  ,-2.83  ,-5.77  ,-5.34  ,-8.04  ,-6.97  ,-3.12  ,-7.66  ,-5.69  ,-8.87 ,-12.88   ,1.37  ,-3.06  ,-8.47  ,-9.96 ,-11.84  ,-0.69  ,-0.91  ,-5.71  ,-7.75  ,-7.55
201306  ,-2.52  ,-3.77  ,-6.04  ,-6.90  ,-9.70  ,-0.64  ,-1.25  ,-1.38  ,-2.90  ,-8.21   ,0.34   ,0.34  ,-0.81  ,-0.07  ,-4.77  ,-1.33   ,2.40   ,3.64   ,2.30  ,-3.86  ,-0.18  ,-0.91   ,1.37   ,4.19   ,1.23
201307   ,3.79   ,4.89   ,8.84   ,8.65  ,12.01   ,1.64   ,2.49   ,1.39   ,4.12   ,7.99   ,2.83   ,1.13   ,1.26   ,4.04   ,3.13   ,1.47   ,1.68   ,1.01   ,2.17   ,1.95   ,1.81   ,0.19   ,0.30   ,1.59   ,0.89
201308  ,-1.19  ,-1.13  ,-1.94  ,-2.87  ,-6.22  ,-0.81  ,-1.60  ,-4.17  ,-3.55  ,-5.33  ,-0.75  ,-1.74  ,-2.65  ,-2.73  ,-4.39  ,-2.87  ,-0.79  ,-1.87  ,-2.19  ,-4.49  ,-0.29  ,-2.71  ,-2.45  ,-2.91  ,-3.37
201309  ,10.26  ,11.65  ,14.59  ,12.05  ,17.61   ,8.35   ,9.29  ,13.52  ,13.61  ,17.02   ,6.62   ,7.20  ,10.95   ,9.87  ,16.28   ,5.35   ,8.92   ,8.13   ,9.73  ,13.68   ,5.70   ,5.56   ,7.31  ,10.48  ,10.08
201310   ,1.06   ,0.55   ,3.24   ,1.24  ,-0.71  ,-0.06  ,-0.10  ,-0.13  ,-0.14  ,-1.03   ,1.65   ,0.33   ,0.86  ,-1.08  ,-2.26   ,1.55   ,0.01   ,2.00  ,-0.39  ,-2.40   ,0.51   ,1.24  ,-1.13  ,-1.39  ,-0.38
201311  ,-0.05  ,-1.13  ,-0.83  ,-0.37  ,-1.95  ,-2.24  ,-0.60  ,-2.43  ,-0.42  ,-1.28  ,-0.58  ,-2.50  ,-1.32  ,-0.68   ,0.72   ,0.25  ,-0.51   ,0.60   ,1.47   ,0.14   ,1.76  ,-0.04   ,1.19   ,1.95   ,2.67
201312  ,-0.34   ,0.58   ,1.24   ,1.92   ,1.14   ,1.43   ,0.05   ,0.18  ,-0.33   ,3.51   ,0.33   ,0.58   ,0.30   ,1.32   ,2.57  ,-0.41   ,0.32  ,-0.27   ,1.04   ,0.37  ,-0.57  ,-0.08  ,-0.38   ,2.04   ,1.94
201401   ,5.10   ,5.31   ,8.20   ,4.39   ,3.58   ,1.69   ,1.23   ,3.08   ,3.92   ,0.38   ,0.61  ,-0.18   ,0.11   ,1.06  ,-1.70  ,-2.40  ,-0.42  ,-0.49   ,0.07   ,0.90  ,-2.73  ,-1.71  ,-4.08  ,-3.96  ,-5.72
201402  ,-2.01  ,-2.40  ,-2.86  ,-5.20  ,-5.89  ,-1.51  ,-2.44  ,-3.16  ,-1.17  ,-5.03  ,-2.42  ,-2.20  ,-0.86  ,-2.19  ,-5.43   ,0.20  ,-1.04  ,-0.49  ,-1.11  ,-2.92   ,3.04  ,-0.31  ,-0.52  ,-0.94  ,-0.25
201403   ,0.22  ,-0.57  ,-0.44  ,-1.30  ,-2.30   ,2.28   ,2.02   ,1.89   ,0.73  ,-0.39   ,4.38   ,3.14   ,1.71  ,-0.76  ,-2.73   ,1.82   ,0.88  ,-0.80  ,-0.26  ,-4.42  ,-0.32  ,-0.80  ,-1.38  ,-3.60  ,-1.68
201404  ,-1.34  ,-0.00  ,-0.88  ,-0.83  ,-4.20  ,-1.99  ,-0.92  ,-0.71  ,-3.31  ,-3.54  ,-0.63  ,-1.47  ,-2.49   ,0.68  ,-3.19  ,-0.61  ,-1.99  ,-0.75  ,-3.20  ,-3.91  ,-0.78  ,-0.84  ,-3.07  ,-2.99  ,-4.18
201405   ,1.97   ,1.71   ,1.85   ,1.36   ,3.11   ,1.92   ,0.43   ,0.90   ,2.19   ,3.98   ,3.68   ,2.21   ,1.03   ,2.08   ,5.57   ,2.65   ,3.79   ,3.19   ,4.61   ,4.38   ,5.44   ,3.68   ,5.31   ,2.93   ,2.40
201406   ,9.87   ,6.37   ,7.57   ,8.00  ,11.02   ,9.15   ,7.48   ,7.50   ,7.13   ,8.58   ,8.58   ,5.98   ,5.70   ,7.57   ,9.04   ,9.12   ,5.90   ,7.98   ,5.13   ,6.60   ,5.52   ,4.76   ,4.76   ,5.39   ,6.36
201407  ,-0.83   ,0.81   ,0.81   ,2.49   ,2.66   ,0.29  ,-0.28   ,0.73   ,2.21   ,3.57  ,-1.96  ,-1.47  ,-0.68   ,1.79   ,2.53  ,-1.09   ,0.02  ,-0.85   ,1.59   ,3.80  ,-0.15  ,-0.90   ,1.15   ,1.39   ,5.28
201408  ,-0.12   ,1.41   ,1.66   ,3.06   ,4.65   ,2.31  ,-0.31  ,-1.13   ,1.33   ,1.53  ,-0.90  ,-0.49   ,0.09  ,-0.50   ,0.16  ,-3.01  ,-2.24  ,-1.91  ,-2.16  ,-1.05  ,-2.71  ,-3.43  ,-2.49  ,-1.42  ,-0.86
201409  ,-2.70  ,-2.38  ,-1.36  ,-2.02  ,-2.79  ,-2.85  ,-1.69  ,-1.98   ,0.41  ,-2.36  ,-3.28  ,-2.22  ,-2.80  ,-2.67  ,-4.34  ,-2.40  ,-3.07  ,-1.56  ,-2.92  ,-4.15  ,-1.94   ,0.11   ,0.19  ,-0.49  ,-0.81
201410  ,-6.49  ,-4.08  ,-3.60  ,-4.52  ,-6.79  ,-5.28  ,-3.78  ,-2.98  ,-3.37  ,-5.77  ,-5.63  ,-2.66  ,-2.34  ,-3.14  ,-4.56  ,-3.51  ,-1.97  ,-1.96  ,-1.13  ,-3.70  ,-1.26  ,-2.33  ,-3.32   ,0.34  ,-1.39
201411  ,-1.33  ,-2.83  ,-2.12  ,-1.41   ,0.82  ,-0.18  ,-2.30  ,-1.65  ,-1.70  ,-1.59   ,0.13  ,-2.27  ,-2.29  ,-2.52  ,-2.27   ,0.08  ,-0.30  ,-0.54  ,-3.04  ,-1.68  ,-0.86   ,1.29   ,0.51   ,1.18  ,-1.77
201412  ,-1.72   ,0.61   ,1.91   ,3.41   ,0.36  ,-0.90   ,1.07   ,1.37   ,2.71   ,0.12   ,2.09   ,1.51   ,2.20   ,1.99   ,0.41   ,0.80  ,-0.22   ,0.82   ,0.81   ,0.67  ,-1.73  ,-1.86  ,-1.73  ,-0.68  ,-0.76
201501   ,2.19   ,3.34   ,3.41   ,4.35   ,3.63  ,-0.44   ,2.92   ,2.29   ,3.14   ,1.16   ,0.63   ,2.67   ,4.74   ,3.25   ,2.59   ,0.92   ,4.72   ,3.84   ,4.98   ,6.58  ,-3.08   ,0.38   ,3.97   ,3.76   ,6.37
201502   ,2.14   ,1.74   ,1.53   ,1.08  ,-0.57   ,1.16   ,1.74   ,1.93   ,2.28   ,0.35   ,5.99   ,3.16   ,5.06   ,5.80  ,-0.10   ,6.47   ,6.57   ,4.24   ,2.54   ,5.24  ,10.71   ,7.95   ,5.96   ,3.07   ,3.79
201503   ,1.32   ,1.02   ,1.58   ,0.78   ,0.07   ,1.72   ,1.31   ,1.38   ,1.28   ,1.89   ,2.63   ,2.72   ,1.77   ,2.07   ,2.11   ,2.72   ,1.76   ,2.05   ,2.04   ,2.19   ,0.46   ,1.96   ,1.58   ,2.58   ,2.59
201504   ,2.83   ,3.51   ,3.52   ,2.78   ,3.45   ,2.33   ,3.06   ,4.25   ,3.76   ,1.61   ,4.39   ,3.78   ,3.04   ,2.36   ,2.54   ,4.66   ,3.12   ,2.84   ,1.75   ,0.56   ,5.14   ,6.58   ,4.34   ,2.35  ,-0.31
201505  ,-1.85  ,-0.80   ,0.23  ,-0.47  ,-0.87  ,-1.78   ,0.57  ,-0.56   ,0.01  ,-1.61  ,-0.10   ,1.09   ,1.18  ,-0.19   ,1.76   ,0.29   ,0.59   ,0.66   ,2.11   ,1.42   ,2.15   ,2.38   ,0.95   ,0.20  ,-0.08
201506   ,2.54   ,2.63   ,2.10   ,3.44   ,1.40   ,0.50   ,2.33   ,0.87   ,1.39   ,1.95   ,0.08   ,1.04   ,1.70   ,2.09   ,6.06  ,-2.12   ,0.31   ,1.15   ,0.26   ,4.15  ,-4.23  ,-1.91  ,-0.42  ,-1.25  ,-0.20
201507  ,-0.60  ,-0.20   ,0.22  ,-0.34   ,0.56   ,0.39  ,-0.22  ,-1.07   ,0.08   ,0.65  ,-0.47   ,0.33  ,-1.26   ,0.79   ,2.23   ,1.45   ,0.37   ,0.79   ,0.54  ,-0.01  ,-1.20   ,3.69   ,0.69   ,1.64  ,-0.34
201508  ,-5.27  ,-2.25  ,-3.39  ,-5.38  ,-5.91  ,-3.22  ,-3.60   ,3.07  ,-2.14  ,-4.92  ,-3.60  ,-0.75  ,-2.89  ,-4.72  ,-1.56  ,-6.10  ,-3.89  ,-3.47  ,-4.03  ,-4.80  ,-4.60  ,-4.53  ,-5.66  ,-6.99  ,-6.47
201509  ,-3.78  ,-2.63  ,-4.22  ,-3.04  ,-5.98  ,-4.19  ,-3.75  ,-2.60  ,-4.59  ,-3.71  ,-4.85  ,-2.80  ,-2.17  ,-4.99  ,-1.71  ,-5.49  ,-5.21  ,-3.24  ,-5.15  ,-4.25 ,-10.43  ,-5.63  ,-6.77  ,-5.94  ,-7.05
201510   ,5.01   ,3.89   ,5.44   ,4.95   ,3.96   ,5.83   ,5.81   ,6.13   ,6.14   ,2.24  ,10.68   ,7.59   ,4.85   ,5.18   ,4.78  ,11.52   ,8.63   ,9.12   ,6.84   ,5.86  ,16.20   ,9.43   ,8.97   ,9.59   ,7.49
201511   ,1.64   ,0.65   ,1.82   ,1.04   ,2.27   ,1.65   ,0.65   ,2.09   ,2.09   ,4.67   ,1.92   ,2.63   ,1.17   ,1.18   ,0.96   ,2.01   ,0.15   ,0.85  ,-0.08   ,3.20  ,-1.68  ,-0.02  ,-1.10   ,0.33  ,-1.41
201512  ,-0.34   ,1.30   ,2.19   ,1.78   ,2.02  ,-1.15   ,0.67   ,1.33   ,0.49   ,4.36   ,0.96   ,2.49   ,1.09   ,1.35   ,0.18  ,-1.55  ,-0.92   ,1.58  ,-0.90   ,1.32  ,-2.82  ,-0.37   ,1.50   ,1.99   ,1.81
201601  ,-7.33  ,-5.55  ,-6.78  ,-6.19  ,-5.36  ,-9.23  ,-6.40  ,-7.03  ,-7.01  ,-7.16  ,-7.79  ,-7.27  ,-8.35  ,-6.18  ,-7.31  ,-8.12  ,-7.47  ,-7.77  ,-4.80  ,-7.85 ,-10.69  ,-6.55  ,-8.90  ,-5.54  ,-6.56
201602  ,-0.07   ,1.84   ,1.72  ,-0.42  ,-0.74   ,0.06  ,-0.76   ,1.09  ,-0.08  ,-2.19  ,-0.50  ,-1.54  ,-1.47  ,-2.55  ,-2.04  ,-4.38  ,-3.02  ,-0.60   ,0.25  ,-0.75  ,-0.83  ,-5.45  ,-2.25  ,-1.66   ,0.79
201603  ,11.93   ,7.99   ,5.37   ,8.45  ,14.58   ,8.47   ,6.73   ,6.79   ,7.52  ,11.56   ,8.98   ,5.43   ,5.93   ,6.81   ,7.79   ,5.02   ,4.32   ,5.87   ,4.63   ,9.23   ,6.32   ,4.56   ,3.61   ,2.99   ,5.61
201604   ,6.27   ,4.66   ,5.52   ,4.29   ,5.59   ,3.79   ,4.03   ,3.89   ,3.85   ,3.69   ,6.74   ,6.79   ,4.42   ,3.28   ,2.26   ,7.36   ,5.55   ,4.39   ,3.68   ,3.83   ,4.18   ,5.47   ,5.60   ,5.96   ,5.22
201605  ,-1.03  ,-2.12  ,-2.36  ,-2.11  ,-0.55  ,-0.91  ,-0.18  ,-1.04  ,-1.01   ,1.95   ,0.64  ,-0.59  ,-1.47   ,0.36   ,1.01  ,-1.73  ,-1.93  ,-1.10   ,0.57   ,0.11  ,-1.20  ,-1.75  ,-2.45  ,-0.90   ,0.98
201606  ,-3.06  ,-0.72   ,2.27   ,4.80  ,-0.62  ,-5.90  ,-4.17  ,-2.49   ,1.86   ,0.89  ,-7.88  ,-6.88  ,-2.13  ,-0.59   ,1.84  ,-8.74  ,-3.38  ,-2.34   ,0.17   ,3.84  ,-7.71  ,-5.02  ,-1.47  ,-0.42   ,4.29
201607   ,6.68   ,5.15   ,4.10   ,3.18   ,1.18   ,9.96   ,9.48   ,6.21   ,5.36   ,4.39  ,12.92  ,10.91   ,8.08   ,4.79   ,2.37   ,9.17   ,9.83   ,6.17   ,4.84   ,1.08  ,13.55   ,7.57   ,6.93   ,2.57   ,0.91
201608  ,-1.23  ,-0.06  ,-0.45  ,-2.19  ,-0.99  ,-0.18  ,-2.36  ,-3.73  ,-4.30  ,-6.42   ,0.81  ,-2.33  ,-3.05  ,-6.54  ,-7.20   ,6.30   ,1.89  ,-0.77  ,-5.01  ,-9.80   ,5.54   ,2.07  ,-1.20  ,-4.98  ,-9.18
201609   ,5.94   ,6.41   ,5.56   ,5.91   ,8.53   ,4.39   ,5.28   ,6.59   ,6.64   ,9.28   ,3.36   ,4.60   ,5.88   ,5.80   ,7.35   ,1.86   ,4.82   ,4.07   ,6.36   ,8.68  ,-2.50   ,1.64   ,2.98   ,3.28   ,5.64
201610   ,2.73   ,1.69   ,1.22   ,1.07  ,-0.17   ,4.21   ,3.59   ,2.46   ,0.68  ,-0.31   ,6.25   ,3.24   ,2.38   ,1.49   ,0.31   ,3.36   ,4.51   ,1.32   ,1.48   ,0.09   ,4.28   ,1.79   ,2.07  ,-0.66   ,0.90
201611  ,-2.21  ,-3.04  ,-3.54  ,-5.56  ,-5.90   ,0.47  ,-2.77  ,-5.01  ,-5.11  ,-9.74  ,-0.76  ,-1.48  ,-2.50  ,-6.55  ,-7.44  ,-0.82  ,-3.68  ,-5.25  ,-6.27  ,-9.54   ,2.45  ,-2.83  ,-4.45  ,-7.29  ,-6.73
201612   ,2.77   ,1.41   ,0.64   ,0.52   ,0.40   ,4.31   ,1.93   ,0.97   ,1.47   ,1.53   ,5.88   ,1.96   ,1.97   ,2.36   ,0.69   ,2.72   ,3.64   ,2.77   ,0.96   ,1.46   ,2.62   ,1.50  ,-0.10   ,1.72  ,-0.44
201701   ,6.77   ,7.23   ,6.55   ,7.56  ,10.71   ,4.14   ,4.65   ,4.44   ,4.45   ,6.53   ,3.58   ,3.92   ,3.19   ,4.55   ,4.23   ,1.80   ,3.05   ,5.52   ,3.52   ,4.04   ,1.58   ,2.27   ,3.74   ,6.16   ,5.82
201702   ,3.92   ,3.93   ,4.23   ,4.14   ,6.04   ,4.83   ,3.03   ,3.16   ,3.98   ,4.09   ,2.79   ,2.40   ,1.82   ,2.26   ,1.33   ,2.35   ,2.32   ,2.36   ,3.23   ,2.28   ,2.90  ,-0.51   ,0.96   ,1.53  ,-0.53
201703   ,1.30   ,1.88   ,2.48   ,2.87   ,1.92   ,1.46   ,1.44   ,1.49   ,2.18   ,5.31   ,1.12   ,0.01   ,0.75   ,1.39   ,1.12  ,-0.37   ,0.13   ,0.54   ,0.21  ,-0.76   ,0.49   ,1.00   ,0.00   ,0.70   ,2.38
201704  ,-2.17   ,0.32  ,-0.26  ,-0.64  ,-2.36  ,-0.32   ,0.08   ,1.50   ,0.26  ,-0.42   ,1.24   ,2.30   ,2.78   ,0.93   ,0.29   ,4.04   ,2.62   ,2.37   ,2.82   ,1.76   ,2.74   ,1.37   ,0.24   ,0.11   ,1.15
201705   ,6.41   ,3.72   ,4.41   ,4.76   ,8.51   ,2.52   ,4.03   ,3.82   ,4.28   ,6.65   ,0.71   ,1.36   ,1.43   ,4.21   ,6.17   ,4.28   ,2.36   ,5.28   ,1.60   ,4.04   ,4.39   ,3.79   ,1.46   ,1.92   ,2.23
201706   ,5.13   ,3.27   ,2.76   ,2.10   ,1.19   ,2.02   ,2.31   ,2.41   ,2.11   ,2.17   ,2.74   ,2.58   ,2.62   ,3.65   ,1.96   ,1.62   ,1.33   ,1.84   ,1.56   ,0.92  ,-0.12  ,-0.00   ,1.21   ,2.41   ,1.88
201707   ,3.22   ,4.42   ,5.73   ,5.54   ,6.08   ,3.98   ,2.82   ,4.37   ,4.10   ,5.43   ,3.71   ,2.56   ,1.86   ,4.46   ,3.04   ,0.94   ,2.37   ,3.57   ,2.21   ,3.57  ,-0.62   ,2.88   ,3.85   ,2.59   ,1.24
201708   ,0.18   ,2.37   ,2.16   ,5.23   ,3.29   ,3.02   ,1.19   ,3.12   ,4.00   ,3.85  ,-0.32   ,0.87   ,0.87   ,2.09   ,2.75  ,-0.92   ,2.16   ,0.89   ,0.71   ,1.54  ,-0.21  ,-0.32  ,-0.19   ,1.34  ,-0.55
201709  ,-1.25   ,1.59   ,2.61   ,2.07   ,2.44   ,1.44   ,0.04   ,1.19   ,4.47   ,3.22   ,1.62   ,3.23   ,2.08   ,2.57   ,2.03   ,0.54   ,1.86   ,1.73   ,1.23   ,1.31   ,1.54   ,0.95   ,2.60   ,1.52   ,3.27
201710   ,2.06   ,1.83   ,3.53   ,3.88   ,4.96   ,2.68   ,2.87   ,2.88   ,3.31   ,2.22   ,1.89   ,2.07   ,3.66   ,3.11   ,4.04   ,2.59   ,3.99   ,3.63   ,4.47   ,2.89   ,3.27   ,3.53   ,4.47   ,5.76   ,6.11
201711   ,1.16   ,2.29   ,3.28   ,3.56   ,2.66   ,2.23   ,1.79   ,2.75   ,2.33   ,2.92   ,1.65   ,2.20   ,1.34   ,1.46   ,3.29   ,1.41   ,2.16   ,4.29   ,3.85   ,3.92   ,3.35   ,2.27   ,3.45   ,1.52   ,3.28
201712   ,0.71   ,2.99   ,3.90   ,3.21   ,5.45   ,2.74   ,2.80   ,3.50   ,3.41   ,4.76   ,3.05   ,1.23   ,3.02   ,2.99   ,2.82   ,1.86   ,2.32   ,3.35   ,1.33   ,2.14  ,-0.60   ,2.17   ,0.83   ,1.58  ,-0.12
201801   ,6.49   ,6.37   ,7.09   ,7.76  ,10.64   ,3.88   ,3.70   ,3.50   ,3.55   ,5.98   ,3.98   ,3.81   ,2.38   ,5.42   ,6.62   ,4.34   ,3.65   ,3.96   ,2.35   ,4.76   ,4.99   ,4.48   ,2.53   ,3.91   ,6.55
201802   ,0.26   ,1.29   ,0.30   ,0.14  ,-0.60  ,-1.53   ,2.53  ,-0.61  ,-2.04  ,-2.33  ,-0.19  ,-1.11  ,-1.12  ,-2.32  ,-1.39  ,-0.51  ,-1.81  ,-0.58  ,-2.47  ,-0.38  ,-0.69  ,-1.99  ,-3.59  ,-0.43  ,-0.11
201803  ,-0.86   ,0.50  ,-0.70  ,-1.50  ,-3.67  ,-0.70  ,-0.88  ,-2.57  ,-1.32  ,-1.74  ,-0.34  ,-1.31  ,-0.96  ,-2.20  ,-1.35  ,-0.37  ,-0.73  ,-0.62  ,-0.65  ,-0.68   ,0.28  ,-2.09  ,-3.22  ,-0.63  ,-1.73
