Date,SMALL LoINV,ME1 INV2,ME1 INV3,ME1 INV4,SMALL HiINV,ME2 INV1,ME2 INV2,ME2 INV3,ME2 INV4,ME2 INV5,ME3 INV1,ME3 INV2,ME3 INV3,ME3 INV4,ME3 INV5,ME4 INV1,ME4 INV2,ME4 INV3,ME4 INV4,ME4 INV5,BIG LoINV,ME5 INV2,ME5 INV3,ME5 INV4,BIG HiINV
201103  ,-7.34  ,-2.52  ,-2.59  ,-3.72  ,-5.40  ,-7.14  ,-4.80  ,-4.18  ,-3.33  ,-7.18 ,-10.32  ,-6.45  ,-6.80  ,-5.01  ,-7.50  ,-8.76  ,-5.41  ,-6.15  ,-7.10  ,-6.95  ,-8.75  ,-8.72  ,-7.17 ,-13.23  ,-9.57
201104   ,0.04  ,-0.35   ,0.76  ,-1.00   ,1.85  ,-1.85  ,-1.66  ,-0.88  ,-2.66  ,-0.16  ,-0.41  ,-0.18  ,-0.22  ,-2.32   ,1.29   ,1.16   ,0.72   ,1.25  ,-1.48   ,1.93   ,1.58   ,1.75   ,0.11  ,-1.06   ,2.15
201105  ,-2.07  ,-2.45  ,-1.35  ,-1.94  ,-1.17  ,-2.66  ,-1.38  ,-3.79  ,-3.20  ,-0.74  ,-1.38  ,-1.47  ,-2.08  ,-3.54  ,-0.10  ,-2.16  ,-1.36  ,-1.59  ,-2.15  ,-0.42  ,-1.02  ,-1.58  ,-2.95  ,-1.23  ,-0.74
201106   ,4.73   ,4.19   ,4.04   ,4.28   ,3.50   ,4.88   ,5.60   ,3.93   ,3.50   ,3.19   ,6.49   ,4.74   ,4.74   ,4.44   ,5.46   ,2.72   ,2.40   ,5.61   ,5.15   ,3.85   ,3.45   ,1.13   ,1.37   ,1.65   ,2.56
201107   ,3.95   ,5.17   ,5.04   ,4.18   ,5.30   ,2.19   ,5.50   ,4.29   ,4.28   ,5.31   ,3.63   ,3.36   ,4.78   ,5.02   ,5.21   ,5.96   ,2.88   ,4.36   ,4.80   ,5.81   ,4.12   ,5.01   ,3.48   ,3.00   ,2.96
201108  ,-3.08  ,-2.49  ,-2.84  ,-2.75  ,-3.00  ,-4.09  ,-1.32  ,-2.43  ,-3.33  ,-2.30  ,-5.55  ,-1.45  ,-4.02  ,-4.16  ,-3.35  ,-9.71  ,-5.11  ,-3.19  ,-6.39  ,-5.09  ,-9.00  ,-9.35  ,-6.79  ,-9.88  ,-7.39
201109  ,-4.26  ,-2.69  ,-2.20  ,-2.20  ,-4.07  ,-1.99   ,0.84   ,1.78   ,0.07  ,-1.88   ,0.16   ,3.67   ,1.13   ,3.74   ,1.07  ,-2.97   ,1.93   ,3.38   ,2.76  ,-0.57  ,-4.48   ,0.22   ,0.36  ,-0.71  ,-0.86
201110  ,-0.76  ,-1.30  ,-1.91  ,-2.31  ,-0.94  ,-2.71  ,-4.41  ,-5.26  ,-5.04  ,-2.42  ,-3.03  ,-6.41  ,-6.11  ,-5.87  ,-5.49   ,0.16  ,-3.84  ,-4.68  ,-4.77  ,-3.79   ,2.10   ,1.13  ,-2.38  ,-1.20  ,-0.38
201111  ,-1.10  ,-0.66  ,-0.14  ,-0.61  ,-3.37  ,-1.80  ,-1.97  ,-2.55  ,-1.40  ,-3.48  ,-2.29   ,0.10  ,-1.64  ,-1.98  ,-1.89  ,-4.16  ,-4.09  ,-1.30  ,-2.21  ,-2.99  ,-3.46  ,-3.70  ,-3.94  ,-4.72  ,-6.52
201112   ,4.32   ,3.50   ,3.46   ,4.61   ,3.00   ,1.32   ,2.00   ,2.15   ,3.82   ,1.71   ,1.01   ,0.82   ,1.62   ,1.24   ,1.82   ,2.00   ,2.24   ,2.78   ,2.74   ,1.22  ,-0.08   ,1.27   ,1.77   ,1.55  ,-0.62
201201  ,10.23   ,7.75   ,8.62   ,6.87   ,4.69   ,9.48   ,6.89   ,5.69   ,9.11   ,4.03   ,6.27   ,4.69   ,4.31   ,4.81   ,3.75   ,5.72   ,3.80   ,3.52   ,2.70   ,1.45   ,3.38   ,4.64   ,3.44   ,5.34   ,3.01
201202   ,1.35  ,-0.70   ,0.98   ,1.63   ,1.97   ,1.35   ,0.16   ,0.31  ,-1.44   ,1.08   ,1.27  ,-0.76   ,0.31   ,0.21   ,1.42   ,3.09  ,-1.77   ,0.22   ,0.45  ,-0.38   ,3.88   ,3.57   ,4.96   ,5.36   ,5.82
201203   ,2.42   ,1.58   ,1.96   ,0.90   ,4.43   ,2.66   ,3.48   ,1.31   ,2.23   ,4.19   ,2.30   ,2.69   ,1.10   ,3.48   ,3.36   ,0.51   ,2.37   ,2.02   ,3.72   ,1.49   ,2.41   ,0.46   ,0.41   ,2.56   ,0.26
201204   ,1.63   ,2.37   ,2.37   ,3.68   ,5.33  ,-1.76   ,0.71  ,-0.35   ,0.72   ,2.23   ,0.07  ,-0.05  ,-0.49  ,-0.39   ,0.53  ,-2.37  ,-0.91  ,-1.10  ,-2.29  ,-0.86  ,-3.60  ,-2.52  ,-1.55  ,-2.03  ,-1.57
201205  ,-9.01  ,-6.87  ,-8.66  ,-8.06  ,-7.70  ,-9.93  ,-8.53  ,-7.26  ,-6.93  ,-4.94  ,-9.30  ,-7.46  ,-8.13  ,-8.16  ,-8.09  ,-8.76  ,-8.58  ,-6.67  ,-7.06 ,-10.03  ,-9.00  ,-8.40  ,-7.31  ,-8.17 ,-10.36
201206   ,5.02   ,4.82   ,4.02   ,2.38   ,2.68   ,6.26   ,2.87   ,3.89   ,3.64   ,2.90   ,5.53   ,3.76   ,5.35   ,3.50   ,5.59   ,4.44   ,6.39   ,4.94   ,5.72   ,4.76   ,3.35   ,4.33   ,6.31   ,3.93   ,4.96
201207  ,-3.10  ,-0.88  ,-1.09  ,-1.09  ,-1.87  ,-2.93  ,-0.70  ,-3.09  ,-1.42  ,-1.18  ,-3.21  ,-0.99  ,-1.17  ,-2.02  ,-0.70  ,-3.70  ,-1.98  ,-2.37  ,-0.95  ,-0.23  ,-1.83  ,-2.89  ,-2.66  ,-0.53  ,-0.41
201208  ,-0.83  ,-0.68  ,-0.11  ,-1.31  ,-0.70  ,-1.20  ,-1.16  ,-1.05  ,-0.81  ,-2.27  ,-0.83  ,-0.79  ,-0.02  ,-1.40  ,-0.78  ,-2.21  ,-1.90  ,-0.29  ,-0.72   ,0.98   ,0.27  ,-0.09  ,-1.91   ,0.23  ,-1.16
201209   ,0.24   ,1.38   ,0.86   ,1.24   ,2.79   ,1.12   ,2.35   ,2.53   ,2.25   ,2.34   ,0.68   ,2.61   ,2.81   ,1.99   ,2.67   ,1.07   ,2.36   ,1.90   ,2.65   ,3.49   ,3.51   ,1.42   ,2.09   ,1.42   ,3.71
201210  ,-0.30  ,-0.85  ,-1.07  ,-1.25   ,1.36  ,-2.04  ,-1.53  ,-5.20  ,-3.54  ,-1.26  ,-1.82  ,-2.04  ,-3.29  ,-3.16  ,-0.39   ,0.04  ,-2.36  ,-1.32  ,-1.50  ,-2.02  ,-0.79  ,-0.37  ,-2.15  ,-4.67  ,-2.10
201211   ,1.35   ,0.21   ,0.03   ,1.02   ,1.62   ,1.61  ,-0.00   ,0.98   ,2.06   ,1.03   ,4.02   ,0.99   ,0.67  ,-0.51   ,0.47  ,-0.14   ,0.64   ,2.19  ,-0.82  ,-0.97   ,1.50   ,3.64   ,0.57   ,4.00   ,0.74
201212   ,4.57   ,0.61   ,3.27   ,0.18   ,0.29   ,6.59   ,2.04   ,3.88   ,4.88   ,0.60   ,6.43   ,2.97   ,2.03   ,2.40   ,3.95   ,8.99   ,3.41   ,0.45   ,0.37   ,1.21   ,3.69   ,5.24   ,5.49   ,0.96   ,4.59
201301   ,7.16   ,4.14   ,5.29   ,4.45  ,10.35   ,4.63   ,6.37   ,2.83   ,4.47   ,5.82   ,0.99   ,5.20   ,2.24   ,3.31   ,3.69   ,4.32   ,2.12   ,3.46   ,3.62   ,2.78   ,4.79   ,4.44   ,3.55   ,3.38   ,2.28
201302   ,3.30   ,1.41   ,1.71   ,1.11   ,6.25   ,0.96   ,2.19   ,1.88   ,6.35   ,2.18   ,0.97   ,2.77   ,3.08   ,4.29   ,3.58   ,3.07   ,2.86   ,4.91   ,3.77   ,3.26   ,2.86   ,3.69   ,2.22   ,3.71   ,0.92
201303   ,8.57   ,7.78   ,6.60   ,6.89  ,11.15   ,8.13   ,9.81   ,5.65  ,10.50  ,10.88   ,5.98   ,7.94   ,4.87   ,5.15  ,10.26   ,5.98   ,5.69   ,7.85   ,5.86   ,8.72   ,4.51   ,5.07   ,5.34   ,5.67   ,3.88
201304  ,10.08   ,6.71   ,9.66   ,4.39  ,13.26  ,10.69   ,6.42   ,4.45  ,21.41  ,10.30  ,12.13   ,9.95   ,6.82   ,4.06   ,8.69   ,9.71   ,5.48   ,6.12   ,9.08   ,7.32  ,11.12   ,8.23   ,8.93   ,8.14   ,9.89
201305  ,-6.76  ,-6.26  ,-7.42  ,-3.95  ,-4.10  ,-9.57  ,-7.43  ,-6.89   ,5.92  ,-7.47  ,-7.22  ,-7.15  ,-7.87  ,-4.22  ,-7.63  ,-6.61  ,-6.42 ,-10.20  ,-8.25  ,-5.59  ,-4.60  ,-4.57  ,-6.23  ,-3.50  ,-5.01
201306  ,-7.44  ,-4.38  ,-3.48  ,-4.73 ,-10.04  ,-4.40  ,-3.95  ,-0.79  ,-6.88  ,-4.75  ,-0.63  ,-3.17   ,0.98  ,-1.00  ,-1.47  ,-0.77   ,1.60   ,1.95   ,0.60   ,2.58   ,1.56   ,1.52   ,2.36   ,1.78   ,0.17
201307   ,6.89   ,3.93   ,5.84   ,6.04   ,8.95   ,5.30   ,2.84   ,2.56   ,2.84   ,3.58   ,2.09   ,1.88   ,1.95   ,2.46   ,4.08   ,1.51   ,0.94   ,0.99   ,2.49   ,2.69   ,1.20  ,-0.50   ,0.10   ,1.91   ,2.53
201308  ,-3.16  ,-1.62  ,-2.70  ,-1.35  ,-3.63  ,-4.07  ,-2.52  ,-2.43  ,-1.50  ,-2.36  ,-2.30  ,-2.38  ,-1.96  ,-0.64  ,-2.42  ,-2.02  ,-1.32  ,-2.92  ,-3.39  ,-1.37  ,-2.44  ,-2.95  ,-1.72  ,-3.14  ,-3.47
201309  ,13.01  ,10.54  ,13.85   ,9.08  ,13.37  ,14.15  ,10.27  ,10.99  ,10.03  ,10.34  ,12.15   ,8.31   ,8.23   ,9.84  ,13.06  ,10.28  ,10.12   ,8.39   ,7.91  ,10.41   ,8.51   ,8.37   ,6.90   ,8.67   ,9.79
201310   ,0.40   ,1.30  ,-0.65   ,1.59   ,2.79  ,-1.70  ,-1.21  ,-1.63  ,-0.13  ,-0.20   ,0.56  ,-1.29  ,-0.37   ,0.36  ,-0.59  ,-0.45   ,1.18  ,-0.68   ,1.30   ,0.39   ,0.14  ,-0.57  ,-0.34   ,2.04  ,-2.94
201311  ,-0.62  ,-3.43  ,-1.67  ,-1.84  ,-1.46   ,0.43  ,-0.32  ,-1.75  ,-0.66  ,-2.08  ,-0.37  ,-3.20   ,1.15  ,-0.26  ,-2.31   ,2.85   ,0.06   ,1.90  ,-1.05  ,-1.20   ,2.35   ,2.03  ,-0.88   ,2.53   ,3.90
201312   ,1.89   ,0.30  ,-0.50   ,1.82   ,2.67   ,2.69   ,0.09   ,0.61   ,0.44   ,1.10   ,1.10   ,0.13   ,0.30  ,-0.08   ,1.17   ,2.20  ,-0.67  ,-0.42  ,-0.44   ,0.60   ,0.93  ,-0.28   ,0.31   ,1.98   ,1.62
201401   ,4.74   ,4.59   ,4.38   ,4.14   ,4.85   ,0.77   ,1.23   ,2.25   ,1.37   ,1.69  ,-0.60   ,1.43   ,1.03   ,1.32   ,1.77  ,-3.53  ,-1.59  ,-0.44  ,-0.43   ,0.12  ,-3.19  ,-2.92  ,-3.80  ,-4.67  ,-3.74
201402  ,-3.42  ,-2.43  ,-2.36  ,-3.88  ,-4.74  ,-1.97  ,-1.92  ,-2.86  ,-2.97  ,-1.18  ,-3.92  ,-2.64   ,0.70  ,-3.55  ,-4.42   ,0.41  ,-1.17  ,-1.88   ,0.39  ,-1.65   ,0.72   ,0.11  ,-0.70   ,0.36  ,-0.54
201403  ,-2.30  ,-0.33  ,-0.85  ,-0.92  ,-0.03  ,-0.76   ,0.27   ,2.83   ,2.86  ,-1.16   ,0.13   ,1.02   ,3.77   ,1.62  ,-0.20  ,-1.42   ,0.92  ,-0.94  ,-0.24  ,-1.92  ,-1.90  ,-1.62  ,-0.87  ,-2.71  ,-1.05
201404  ,-1.93  ,-1.72  ,-1.96  ,-1.32  ,-1.20  ,-4.52  ,-2.44  ,-1.00  ,-1.68  ,-2.73  ,-1.88  ,-0.03  ,-2.56  ,-0.86  ,-2.72  ,-3.57  ,-1.69  ,-2.19  ,-0.03  ,-1.79  ,-2.38  ,-1.14  ,-2.41  ,-2.49  ,-3.93
201405   ,3.60   ,0.99   ,1.03   ,0.96   ,2.43   ,4.94   ,0.01   ,1.52   ,1.78   ,3.32   ,2.13   ,1.90   ,1.95   ,2.76   ,3.40   ,6.37   ,3.29   ,3.12   ,4.26   ,4.12   ,6.36   ,3.99   ,3.40   ,3.84   ,3.31
201406   ,8.72   ,7.74   ,8.80   ,7.87   ,9.48  ,10.02   ,8.36   ,6.76   ,7.97   ,8.69   ,7.18   ,6.13   ,6.48   ,7.41   ,8.03   ,8.68   ,6.39   ,7.00   ,6.40   ,5.67   ,6.22   ,3.93   ,5.83   ,5.49   ,4.19
201407   ,1.97   ,0.92   ,0.29   ,1.71  ,-0.29   ,2.16   ,1.71   ,0.78  ,-0.16   ,0.98   ,1.11  ,-0.00   ,0.47  ,-0.01  ,-1.18   ,0.00   ,1.68   ,0.75   ,1.26   ,0.45   ,2.23   ,1.34  ,-0.69   ,0.84   ,0.68
201408   ,2.18   ,2.22   ,1.29   ,1.47   ,2.34   ,0.33   ,1.43   ,0.23   ,3.52  ,-0.30  ,-0.36   ,0.59  ,-0.31   ,1.00  ,-1.81  ,-2.10  ,-2.62  ,-1.09  ,-3.38  ,-1.67  ,-2.21  ,-1.96  ,-1.65  ,-2.36  ,-3.28
201409  ,-2.05  ,-1.52  ,-1.44  ,-1.24  ,-3.64  ,-2.77  ,-1.21  ,-0.99  ,-2.60  ,-4.00  ,-3.40  ,-3.26  ,-2.38  ,-2.05  ,-5.18  ,-1.99  ,-3.14  ,-3.70  ,-1.58  ,-2.02  ,-2.09  ,-0.02  ,-1.50   ,0.69   ,0.24
201410  ,-5.23  ,-4.30  ,-4.49  ,-4.60  ,-6.18  ,-4.98  ,-5.26  ,-3.47  ,-3.48  ,-4.79  ,-3.56  ,-3.16  ,-2.19  ,-2.58  ,-5.49  ,-2.93  ,-2.79  ,-1.26  ,-3.54  ,-1.48  ,-1.95   ,0.18  ,-0.66  ,-3.16  ,-2.22
201411  ,-1.42  ,-1.42  ,-1.53  ,-0.66  ,-0.57  ,-0.70  ,-1.24  ,-2.66  ,-3.26  ,-0.78  ,-0.83  ,-3.77  ,-2.69  ,-2.53   ,0.68  ,-0.12  ,-1.03  ,-2.71  ,-1.44  ,-0.99  ,-2.25  ,-1.05   ,0.72   ,1.04   ,1.76
201412   ,0.07   ,2.12   ,1.42   ,0.81  ,-0.33   ,0.65   ,0.14   ,2.41   ,1.78   ,0.83   ,1.12   ,1.79   ,2.38   ,1.71   ,0.77  ,-0.60   ,0.77   ,0.39   ,0.79   ,0.38  ,-0.81  ,-1.25  ,-2.84  ,-1.64  ,-0.69
201501   ,3.17   ,2.14   ,2.31   ,3.97   ,2.78   ,2.49   ,1.84   ,2.94   ,1.33   ,0.69   ,2.58   ,2.50   ,4.07   ,3.12   ,3.83   ,4.09   ,4.38   ,3.86   ,4.66   ,4.24   ,4.36   ,4.76   ,0.74   ,2.36   ,1.89
201502   ,1.44   ,1.82   ,1.12  ,-0.03   ,1.08   ,1.29   ,3.35   ,0.85  ,-0.29  ,-0.27   ,3.72   ,4.78   ,3.30   ,1.90   ,3.37   ,5.65   ,4.95   ,5.61   ,4.12   ,5.49   ,5.39   ,2.94   ,9.10   ,6.55   ,5.50
201503   ,0.59   ,0.08   ,2.62   ,2.06   ,1.22  ,-0.00  ,-0.35   ,1.91   ,2.94   ,5.12   ,0.85   ,0.99   ,1.86   ,2.14   ,3.57   ,2.79   ,1.34   ,2.85   ,2.58   ,5.24   ,1.27  ,-0.05   ,2.08   ,3.20   ,1.83
201504   ,3.68   ,3.45   ,3.16   ,3.01   ,3.30   ,3.47   ,3.12   ,2.71   ,2.97   ,1.80   ,2.94   ,3.41   ,2.41   ,2.54   ,2.55   ,1.72   ,4.84   ,2.30   ,2.02  ,-0.20   ,3.54   ,4.31   ,4.99   ,4.46   ,2.41
201505  ,-0.98  ,-1.54  ,-1.65  ,-1.12  ,-0.11   ,0.13  ,-0.10   ,1.00  ,-0.96  ,-1.72   ,0.63  ,-0.27   ,0.92   ,1.58  ,-0.07   ,1.25   ,1.48  ,-0.35   ,1.01   ,1.90   ,1.03   ,0.72   ,0.67   ,1.73   ,0.94
201506   ,1.60   ,2.06   ,3.23   ,3.13   ,4.58   ,2.18   ,1.35   ,1.25   ,2.20   ,2.73   ,0.99   ,3.11   ,1.94   ,3.16   ,3.26  ,-0.29   ,1.46   ,2.66   ,0.28   ,0.94  ,-0.96   ,0.28  ,-1.63  ,-1.57  ,-2.35
201507  ,-0.48  ,-0.10  ,-0.34  ,-1.23   ,0.35   ,0.16  ,-1.09  ,-0.50  ,-0.54   ,2.89   ,1.97   ,0.28   ,0.78  ,-1.86  ,-0.38   ,1.98   ,0.48   ,0.44   ,0.16   ,0.85   ,3.67   ,2.41  ,-0.04   ,1.53  ,-0.76
201508  ,-4.10  ,-1.04  ,-5.04  ,-4.13  ,-7.99  ,-2.17  ,-2.62  ,-1.55  ,-1.71  ,-5.21  ,-1.07  ,-2.94  ,-2.33  ,-3.88  ,-3.29  ,-2.12  ,-5.24  ,-3.84  ,-5.45  ,-4.96  ,-4.14  ,-5.14  ,-4.10  ,-7.89  ,-6.29
201509  ,-4.17  ,-3.05  ,-2.88  ,-2.95  ,-4.48  ,-3.90  ,-4.14  ,-3.46  ,-4.38  ,-3.40  ,-1.84  ,-4.89  ,-2.60  ,-4.96  ,-3.62  ,-3.64  ,-3.51  ,-5.09  ,-5.78  ,-5.51  ,-6.42  ,-8.56  ,-7.18  ,-6.07  ,-6.65
201510   ,4.06   ,4.18   ,4.87   ,4.05   ,5.13   ,5.89   ,5.13   ,5.90   ,5.30   ,2.92   ,4.22   ,4.09   ,7.54   ,6.19   ,7.96   ,4.99   ,7.69  ,11.02   ,9.15   ,8.40   ,8.72   ,9.80  ,10.64   ,9.78  ,11.08
201511   ,0.77   ,1.08   ,2.25   ,1.79   ,1.54   ,0.51   ,1.30   ,3.65   ,2.37   ,1.61   ,0.72   ,2.05   ,0.76   ,1.81   ,3.13   ,0.54  ,-1.07   ,0.90   ,2.88   ,2.54  ,-2.74  ,-2.54  ,-0.37   ,0.64   ,0.29
201512   ,0.48   ,0.70   ,2.76   ,2.25   ,1.84   ,0.44   ,1.77  ,-1.06   ,0.37  ,-0.47   ,1.53   ,0.39   ,0.93   ,2.18   ,1.04   ,0.41  ,-0.64   ,2.98  ,-0.17  ,-0.39  ,-0.00   ,3.01  ,-0.11  ,-0.36  ,-0.18
201601  ,-5.76  ,-6.97  ,-6.67  ,-5.66  ,-7.77  ,-5.92  ,-7.62  ,-7.76  ,-8.97  ,-7.45  ,-6.57  ,-8.44  ,-6.27  ,-7.44  ,-5.92  ,-5.46  ,-6.00  ,-5.98  ,-7.43  ,-8.60  ,-6.84  ,-6.61  ,-7.51 ,-10.12  ,-7.42
201602   ,1.43   ,0.29   ,0.44   ,0.23   ,0.39   ,1.45  ,-1.76  ,-0.69   ,1.20  ,-1.88  ,-0.16  ,-1.50  ,-2.25   ,0.09  ,-1.76  ,-1.67  ,-1.78  ,-1.97  ,-3.49  ,-2.13  ,-1.30   ,0.30  ,-2.82  ,-2.80  ,-3.20
201603   ,7.52   ,6.23   ,7.81   ,8.12  ,13.01   ,5.95   ,7.45   ,7.86   ,7.54  ,11.42   ,5.89   ,6.75   ,5.71   ,4.93   ,8.99   ,6.38   ,4.75   ,5.10   ,4.99   ,9.09   ,2.43   ,3.20   ,7.01   ,6.10   ,3.65
201604   ,5.14   ,5.33   ,5.45   ,3.40   ,6.63   ,3.78   ,4.21   ,4.01   ,0.63   ,3.90   ,4.92   ,4.34   ,3.82   ,5.21   ,5.63   ,5.08   ,5.39   ,6.01   ,4.60   ,4.39   ,5.19   ,5.27   ,5.19   ,4.60   ,5.95
201605  ,-2.68  ,-2.60  ,-0.44  ,-0.58   ,0.82  ,-1.14  ,-0.84   ,0.14   ,0.72   ,1.89  ,-0.35  ,-1.91   ,0.92  ,-0.08   ,0.46  ,-0.75  ,-0.82  ,-1.20  ,-0.58   ,1.35  ,-1.58  ,-0.86  ,-0.18  ,-1.48  ,-1.72
201606   ,0.34   ,1.42   ,2.41   ,0.47   ,0.98  ,-0.33  ,-0.81  ,-1.21  ,-2.66   ,0.63  ,-0.02  ,-3.85  ,-2.07  ,-4.15  ,-4.32  ,-1.10  ,-1.97  ,-0.63  ,-2.69   ,0.02  ,-3.60  ,-0.53  ,-3.24  ,-3.09  ,-3.63
201607   ,4.18   ,5.44   ,4.65   ,5.46   ,2.93   ,6.54   ,7.07   ,9.77   ,8.93   ,3.86   ,7.83   ,9.57   ,7.07  ,10.59   ,4.28   ,3.97   ,7.48   ,8.19   ,7.44   ,5.01   ,4.18   ,7.53   ,4.44   ,7.52   ,9.88
201608  ,-0.39  ,-1.43  ,-2.78  ,-0.89  ,-0.41  ,-3.26  ,-1.95  ,-4.11  ,-1.96  ,-3.62  ,-3.33  ,-3.13  ,-4.03  ,-4.06  ,-5.74   ,1.69  ,-2.48  ,-1.25  ,-3.15  ,-2.05  ,-5.08  ,-0.51  ,-3.69   ,1.33   ,1.94
201609   ,5.42   ,5.49   ,5.98   ,6.59   ,8.65   ,6.05   ,5.45   ,4.90   ,5.43   ,7.14   ,5.96   ,5.02   ,5.00   ,4.57   ,6.66   ,4.38   ,2.85   ,4.74   ,5.01   ,5.31   ,3.57   ,4.63   ,4.03  ,-0.06  ,-0.47
201610   ,1.09   ,2.16   ,2.33   ,1.87   ,1.75   ,1.69   ,3.43   ,3.30   ,2.67   ,1.41   ,2.21   ,3.86   ,3.05   ,3.93   ,2.13   ,4.00   ,2.30   ,3.26   ,1.94   ,1.06   ,0.06   ,0.61  ,-0.10   ,3.54   ,2.43
201611  ,-3.52  ,-4.21  ,-4.41  ,-3.19  ,-5.36  ,-5.04  ,-3.23  ,-4.97  ,-5.19  ,-6.36  ,-4.16  ,-4.21  ,-1.42  ,-3.84  ,-6.65  ,-3.12  ,-4.07  ,-4.57  ,-5.65  ,-6.64  ,-4.75  ,-2.55  ,-5.12  ,-0.75  ,-3.98
201612   ,0.05   ,1.19   ,2.72   ,1.67   ,0.68   ,1.38   ,0.76   ,2.50   ,2.24   ,2.44   ,1.70   ,3.60   ,2.47   ,2.50   ,2.84   ,3.17   ,1.15   ,2.88   ,2.40   ,1.68   ,1.74  ,-0.65   ,0.15   ,0.94   ,2.16
201701   ,6.77   ,8.44   ,7.58   ,7.74  ,10.64   ,5.23   ,4.46   ,4.05   ,5.67   ,4.99   ,4.32   ,3.86   ,3.86   ,3.26   ,2.76   ,5.99   ,4.24   ,4.04   ,4.20   ,3.49   ,3.34   ,2.57   ,3.72   ,4.06   ,3.98
201702   ,4.08   ,4.62   ,3.79   ,4.16   ,4.63   ,4.44   ,3.96   ,3.98   ,2.78   ,2.88   ,3.87   ,3.13   ,1.81   ,0.47   ,2.12   ,3.21   ,1.47   ,1.59   ,2.31   ,3.93   ,0.60   ,1.05   ,0.07   ,0.56   ,0.59
201703   ,2.02   ,2.97   ,3.03   ,2.52   ,1.73   ,2.13   ,0.20   ,2.26   ,3.57   ,3.33  ,-0.11  ,-1.14   ,0.90   ,1.29   ,0.93   ,1.42  ,-1.08   ,1.10   ,0.81   ,1.66   ,1.26   ,2.66   ,0.77   ,0.34   ,0.21
201704  ,-1.25  ,-1.59  ,-0.38  ,-0.23  ,-1.94  ,-0.21   ,0.30   ,1.21   ,0.27   ,0.47   ,1.97   ,2.02   ,0.65   ,1.48   ,1.36   ,1.42   ,3.60   ,1.85   ,1.60   ,3.14   ,1.96   ,1.93   ,1.61   ,0.53   ,0.79
201705   ,5.69   ,5.33   ,4.82   ,4.29   ,9.48   ,4.41   ,1.44   ,4.21   ,6.39   ,4.23   ,3.66   ,0.67   ,3.39   ,2.71   ,5.58   ,0.27   ,2.90   ,1.27   ,3.39   ,5.10   ,3.10   ,3.87   ,2.47   ,2.00   ,2.55
201706   ,2.82   ,1.37   ,1.97   ,1.95   ,3.80   ,3.19   ,3.45   ,1.31   ,2.80   ,1.80   ,2.02   ,1.91   ,3.41   ,1.29   ,3.54   ,1.28   ,1.62   ,2.48   ,0.97   ,0.27  ,-0.07   ,3.51   ,0.60   ,2.26   ,0.27
201707   ,6.44   ,5.25   ,5.24   ,4.90   ,3.56   ,3.76   ,5.02   ,3.88   ,3.28   ,4.54   ,4.47   ,3.55   ,2.22   ,2.31   ,3.12   ,2.70   ,4.62   ,1.91   ,1.21   ,2.20   ,3.31   ,2.72   ,1.99   ,0.31   ,1.98
201708   ,3.78   ,3.61   ,3.33   ,2.27   ,1.59   ,1.86   ,3.38   ,3.71   ,2.38   ,2.96   ,2.22   ,1.24   ,1.49   ,1.34   ,2.72   ,0.44   ,1.06  ,-0.83   ,1.11   ,3.19   ,0.60  ,-0.84   ,0.13  ,-1.35   ,1.13
201709   ,1.57   ,1.91   ,2.99   ,1.79   ,1.07   ,3.13   ,2.73   ,2.13   ,2.01   ,1.38   ,2.69   ,2.46   ,2.17   ,2.04   ,0.73   ,2.30   ,2.04   ,1.42   ,0.46   ,1.76   ,2.98   ,2.56   ,0.91   ,1.34   ,0.71
201710   ,3.80   ,2.26   ,2.32   ,3.77   ,3.22   ,4.02   ,2.27   ,2.14   ,2.59   ,3.44   ,3.42   ,4.15   ,1.71   ,2.57   ,3.43   ,4.45   ,1.63   ,3.40   ,3.71   ,2.59   ,5.02   ,4.21   ,5.21   ,4.54   ,3.66
201711   ,2.18   ,1.20   ,3.19   ,2.64   ,4.48   ,0.53   ,2.33   ,2.84   ,5.07   ,4.22   ,2.93   ,0.68   ,0.98   ,2.22   ,3.35   ,0.16   ,3.73   ,0.76   ,5.02   ,4.83   ,1.78   ,1.21   ,3.16   ,2.85   ,4.72
201712   ,3.96   ,2.52   ,3.16   ,4.01   ,3.79   ,3.81   ,4.04   ,3.23   ,2.25   ,3.18   ,3.14   ,3.29   ,2.76   ,2.43   ,2.80   ,1.90   ,2.94   ,1.87   ,1.22   ,1.22   ,3.25   ,0.79  ,-0.50   ,1.51  ,-0.55
201801   ,8.96   ,7.78   ,6.91   ,6.87  ,10.24   ,5.75   ,4.90   ,3.91   ,3.62   ,4.91   ,4.71   ,3.85   ,3.90   ,2.41   ,6.42   ,3.74   ,4.93   ,4.02   ,2.23   ,5.65   ,4.66   ,4.85   ,4.30   ,3.39   ,4.58
201802  ,-0.83   ,0.05  ,-0.23  ,-0.31   ,0.07  ,-2.26  ,-0.95  ,-3.09  ,-0.95   ,0.20  ,-2.38  ,-1.70  ,-1.80   ,1.76   ,1.39  ,-3.42  ,-1.73  ,-1.75  ,-1.29   ,1.07  ,-0.64  ,-1.46  ,-1.19  ,-2.73  ,-1.81
