Date,SMALL LoINV,ME1 INV2,ME1 INV3,ME1 INV4,SMALL HiINV,ME2 INV1,ME2 INV2,ME2 INV3,ME2 INV4,ME2 INV5,ME3 INV1,ME3 INV2,ME3 INV3,ME3 INV4,ME3 INV5,ME4 INV1,ME4 INV2,ME4 INV3,ME4 INV4,ME4 INV5,BIG LoINV,ME5 INV2,ME5 INV3,ME5 INV4,BIG HiINV
201106  ,-7.29  ,-5.30  ,-2.25  ,-3.54  ,-8.64  ,-5.02  ,-3.97  ,-4.17  ,-4.93  ,-3.44  ,-7.60  ,-3.57  ,-1.70  ,-4.28  ,-5.72  ,-3.09  ,-1.29  ,-1.99  ,-2.52  ,-3.83  ,-2.15  ,-2.01  ,-2.14  ,-3.90   ,0.41
201107   ,3.22   ,4.14   ,1.90   ,1.85   ,5.06   ,2.02   ,1.34   ,2.07   ,3.51   ,0.50   ,3.06   ,2.05   ,1.86   ,0.87   ,1.42   ,0.17   ,0.70   ,1.71  ,-1.06   ,2.90   ,1.03  ,-1.43   ,1.75   ,3.25   ,1.08
201108 ,-10.47  ,-9.81  ,-9.68 ,-10.42 ,-10.99 ,-10.10 ,-10.01  ,-9.19  ,-7.95  ,-9.57  ,-7.18  ,-7.72  ,-8.72  ,-7.48 ,-10.74  ,-7.93  ,-5.42  ,-4.90  ,-6.90  ,-9.62  ,-3.86  ,-5.68  ,-6.45  ,-7.68  ,-6.62
201109 ,-15.59 ,-13.21 ,-13.65 ,-14.27 ,-18.38 ,-15.84 ,-14.07 ,-14.24 ,-16.86 ,-18.67 ,-16.45 ,-17.32 ,-15.25 ,-14.85 ,-22.80 ,-16.66 ,-12.95 ,-14.68 ,-17.43 ,-23.71 ,-11.94 ,-14.32 ,-16.01 ,-17.99 ,-16.14
201110  ,10.41  ,10.58  ,10.29   ,8.70  ,10.63  ,12.08  ,11.75   ,8.46  ,12.71  ,10.58  ,13.18  ,11.64   ,9.97  ,12.08  ,14.39  ,18.03  ,13.28  ,14.69  ,13.26  ,18.10  ,13.28  ,17.49  ,14.18  ,10.95  ,16.42
201111  ,-5.66  ,-3.03  ,-3.89  ,-3.50  ,-6.71  ,-7.87  ,-5.98  ,-5.07  ,-3.96  ,-6.19  ,-6.19  ,-5.63  ,-5.42  ,-6.66  ,-8.51  ,-6.53  ,-6.45  ,-6.25  ,-5.79  ,-7.28  ,-4.47  ,-6.63  ,-7.77  ,-5.99  ,-7.99
201112  ,-2.63  ,-0.97  ,-0.19  ,-3.08  ,-4.25  ,-1.50  ,-1.79  ,-1.47  ,-0.31  ,-3.99  ,-3.40  ,-1.90  ,-2.78  ,-0.39  ,-2.85  ,-4.25  ,-1.60  ,-1.26   ,0.08  ,-4.48  ,-0.50  ,-0.89  ,-0.72  ,-0.58  ,-0.53
201201   ,7.37   ,7.65   ,7.84   ,6.75   ,8.16   ,5.91   ,7.95   ,6.97   ,8.65  ,10.42  ,12.38   ,8.21   ,8.55   ,9.56   ,8.85   ,9.59   ,8.91   ,8.37   ,8.48  ,12.74   ,6.63   ,7.79  ,11.42  ,11.77  ,13.36
201202   ,7.51   ,9.84  ,11.30   ,7.08   ,8.14   ,8.48   ,7.92   ,7.48   ,8.72   ,8.87   ,8.03   ,4.10  ,10.06   ,8.93   ,7.94   ,8.41   ,3.70   ,5.66   ,9.11   ,5.59   ,3.69   ,3.36   ,5.09   ,5.98   ,4.05
201203  ,-3.68   ,1.21   ,0.00  ,-1.72  ,-3.74  ,-0.61  ,-0.53  ,-1.30  ,-0.64  ,-5.36  ,-1.49  ,-0.07  ,-0.67   ,1.94  ,-6.70  ,-3.25   ,0.18   ,0.44  ,-3.29  ,-5.88   ,0.07   ,0.11  ,-4.87  ,-2.14  ,-1.16
201204  ,-0.11   ,3.37   ,0.55  ,-0.77  ,-2.29  ,-0.91   ,0.29  ,-0.61   ,2.29  ,-4.25  ,-1.25  ,-0.83   ,0.42   ,1.26  ,-0.89  ,-0.37   ,1.84  ,-2.66   ,0.03   ,0.78   ,2.14   ,1.40   ,1.12   ,2.13   ,2.17
201205 ,-11.53  ,-8.11 ,-10.69  ,-8.92 ,-14.76 ,-10.09  ,-8.05  ,-8.84  ,-9.54 ,-14.66 ,-11.50 ,-11.59  ,-6.50  ,-7.20 ,-14.58 ,-13.62  ,-9.92  ,-9.24 ,-11.94 ,-15.63 ,-10.67 ,-11.80 ,-11.86  ,-9.83 ,-14.76
201206  ,-0.10   ,3.07   ,0.96  ,-0.06  ,-2.43   ,0.95   ,4.49   ,1.25   ,2.72  ,-0.50  ,-0.55   ,2.11   ,3.98   ,3.41   ,0.39   ,0.91   ,3.91   ,1.92   ,4.17  ,-1.32   ,4.04   ,8.49   ,4.53   ,5.02   ,4.03
201207   ,0.55   ,1.66   ,0.60  ,-0.60   ,0.31   ,1.94   ,1.86   ,2.93   ,2.00   ,0.08   ,2.05   ,0.76   ,4.33   ,4.24   ,0.08   ,4.25   ,4.95   ,4.58  ,-1.95   ,2.79   ,7.51   ,5.84   ,7.70   ,4.33   ,0.86
201208   ,1.41   ,2.66   ,1.72   ,2.43  ,-0.59   ,1.17   ,0.20   ,0.96   ,1.46   ,1.96   ,2.94   ,2.45   ,3.04   ,2.35   ,1.18  ,-1.24   ,2.72   ,1.05   ,4.23  ,-0.25   ,0.08  ,-0.09   ,1.68   ,1.24   ,1.81
201209   ,3.43   ,6.35   ,5.19   ,6.47   ,4.89   ,7.85   ,5.90   ,5.46   ,9.33   ,5.19   ,3.76   ,3.43   ,5.55   ,4.87   ,8.13   ,4.86   ,3.53   ,4.25   ,5.69   ,6.30   ,4.10   ,3.36   ,3.36   ,4.30   ,9.28
201210   ,1.47   ,3.30   ,1.83   ,2.34   ,0.97   ,0.99   ,0.11   ,2.33   ,5.74  ,-0.05   ,2.30  ,10.33   ,3.98   ,1.78  ,-0.47   ,4.73   ,2.05   ,0.39   ,1.63   ,1.02   ,3.03   ,2.09   ,1.46   ,1.70   ,0.22
201211   ,1.17   ,1.16  ,-0.95   ,3.46  ,-2.83  ,-0.27  ,-0.71   ,0.10  ,-0.93  ,-0.72  ,-0.03  ,-0.06   ,6.24   ,0.59  ,-0.20   ,2.38   ,0.78   ,1.13   ,2.04   ,1.81   ,4.04   ,1.51   ,1.22   ,1.29   ,4.09
201212   ,3.31   ,5.56   ,2.39   ,6.44   ,1.58   ,3.50   ,6.73   ,5.71   ,4.96   ,3.50   ,5.47   ,2.27   ,3.12   ,6.69   ,3.86   ,1.90   ,2.73   ,2.52   ,2.71   ,4.21   ,1.82   ,2.89   ,1.87   ,3.42   ,3.02
201301   ,8.16   ,6.03  ,14.70   ,8.41   ,7.71   ,6.56   ,7.17   ,6.72   ,6.30   ,4.21   ,4.86   ,7.34   ,7.55   ,6.29   ,6.92   ,4.47   ,7.37   ,4.60   ,7.68   ,4.32   ,4.89   ,4.20   ,6.17   ,5.22   ,6.14
201302   ,0.99  ,-0.23   ,1.71   ,2.16  ,-1.32   ,0.51   ,1.04   ,1.14  ,-1.87  ,-1.14   ,1.08   ,1.59   ,1.29   ,3.22   ,0.60   ,1.32   ,2.79   ,3.09   ,1.08   ,0.06   ,0.01   ,2.70   ,3.57  ,-0.96  ,-2.02
201303  ,-2.32  ,-0.13  ,-1.73  ,-0.43  ,-2.25  ,-2.59   ,0.06   ,0.68  ,-1.04  ,-1.07   ,2.49   ,2.54   ,1.84  ,-2.31  ,-2.31   ,1.17   ,3.19   ,3.07  ,-0.17  ,-2.35   ,1.41   ,0.29  ,-0.19  ,-1.45  ,-2.21
201304  ,-3.14  ,-0.33  ,-1.68  ,-1.65  ,-5.82  ,-3.20  ,-1.59   ,0.31  ,-2.73  ,-5.11   ,0.97   ,2.94  ,-0.54  ,-2.41  ,-5.84   ,0.93   ,1.84   ,2.25  ,-0.45  ,-0.72   ,5.24   ,4.19   ,5.62   ,1.59  ,-0.60
201305  ,-1.41  ,-3.61  ,-2.85  ,-0.23  ,-4.28  ,-3.73  ,-2.86  ,-2.65   ,0.12  ,-3.05  ,-6.58  ,-1.28  ,-2.99  ,-1.80  ,-4.83  ,-6.23  ,-7.58  ,-6.81  ,-1.19  ,-4.55  ,-6.38  ,-8.39 ,-11.00  ,-2.70  ,-1.72
201306  ,-6.23  ,-6.38  ,-6.94  ,-3.55  ,-8.86  ,-7.27  ,-5.34  ,-5.72  ,-4.47  ,-8.55  ,-5.11  ,-6.53  ,-7.41  ,-4.56  ,-9.83  ,-6.78  ,-5.59  ,-5.37  ,-6.57  ,-9.38  ,-5.16  ,-4.04  ,-4.96  ,-8.03  ,-8.57
201307   ,7.05   ,6.11   ,5.38   ,5.03   ,8.84   ,3.03   ,2.38   ,2.22   ,4.53   ,7.00   ,2.97   ,2.03   ,4.59   ,2.58   ,1.76   ,4.81   ,1.34   ,1.52   ,1.12   ,4.78   ,1.28   ,3.58   ,2.21   ,3.84   ,6.95
201308   ,2.63  ,-0.00   ,3.03   ,4.08   ,3.36  ,-0.73   ,2.81  ,-0.06  ,-0.22   ,1.16   ,0.17   ,2.01  ,-1.11  ,-0.26   ,0.81   ,1.40  ,-2.05  ,-2.60  ,-0.72   ,4.24  ,-1.67   ,0.67  ,-2.30  ,-1.40   ,3.88
201309   ,5.65   ,9.61   ,6.38   ,6.99   ,7.83   ,7.53   ,6.00   ,8.44   ,2.57   ,5.24   ,5.60  ,13.61   ,5.95   ,6.96   ,8.90   ,6.67   ,7.90   ,7.28   ,7.59  ,10.44  ,10.22   ,7.26   ,4.52   ,6.12   ,8.42
201310   ,4.62   ,3.41   ,0.76   ,1.18   ,3.36   ,0.45  ,-0.04   ,3.51  ,-0.09   ,1.85   ,3.78  ,-4.63  ,-0.24   ,1.23   ,3.29   ,3.80   ,3.15   ,0.89   ,3.50  ,-3.03   ,4.16   ,4.80   ,3.88   ,2.45   ,5.57
201311  ,-0.67   ,0.10   ,1.35   ,0.71  ,-1.64  ,-1.63  ,-2.04  ,-0.65  ,-2.78  ,-6.73  ,-1.83  ,-3.05  ,-0.49  ,-1.52  ,-2.60  ,-3.44  ,-2.58  ,-5.91   ,0.13  ,-0.63  ,-1.93  ,-2.42  ,-3.28  ,-0.81  ,-1.65
201312   ,1.27  ,-0.03  ,-1.01  ,-0.62  ,-2.74   ,2.89  ,-0.02   ,1.00   ,1.17   ,6.22  ,-1.57  ,-0.99  ,-0.53   ,2.42   ,2.08   ,0.63   ,0.11  ,-0.49  ,-2.53  ,-0.35  ,-0.28   ,0.00  ,-1.76  ,-0.92   ,2.66
201401   ,3.09   ,2.14   ,3.02  ,-1.71  ,-0.15  ,-3.48  ,-3.16  ,-3.11  ,-0.44  ,-2.34  ,-2.20  ,-3.96  ,-5.37  ,-3.58  ,-0.58  ,-2.68  ,-3.86  ,-6.80  ,-3.15  ,-6.36  ,-3.48  ,-5.02  ,-4.85  ,-7.04  ,-2.64
201402   ,5.44   ,3.74   ,4.69   ,3.41   ,5.88   ,4.77   ,4.08   ,2.88   ,3.20   ,2.46   ,5.90   ,3.24   ,4.14   ,3.23   ,4.85   ,4.58   ,2.83   ,7.25   ,6.11   ,8.07   ,4.09   ,6.43   ,5.74   ,4.85   ,6.40
201403   ,2.47   ,1.47   ,1.15   ,0.16   ,1.99  ,-1.71   ,1.82   ,2.96   ,0.23  ,-0.33   ,0.27   ,2.64   ,0.89   ,1.32   ,0.50   ,1.99   ,3.30   ,2.68   ,4.02   ,2.71   ,4.33   ,1.68   ,5.64  ,-1.09  ,-3.97
201404  ,-5.35   ,0.72  ,-4.66  ,-2.44  ,-3.87  ,-2.94   ,4.08   ,1.36  ,-0.20  ,-2.97   ,0.18   ,3.73   ,0.55  ,-0.48  ,-0.69   ,0.92   ,2.06   ,3.69  ,-0.44  ,-0.86   ,0.44   ,1.99   ,2.48   ,2.48   ,0.60
201405   ,2.24  ,-2.10   ,6.64   ,2.86   ,0.45   ,2.33   ,2.39   ,2.29   ,0.55  ,-2.20   ,3.35   ,2.10  ,-0.28   ,1.62   ,0.34  ,-0.48   ,2.23   ,1.67   ,0.30  ,-0.90   ,1.35   ,1.02   ,2.65   ,3.67   ,0.44
201406   ,1.52   ,1.36  ,-1.51   ,2.75   ,2.96   ,2.19   ,2.03   ,1.00   ,1.27   ,1.26  ,-0.18  ,-0.00  ,-0.21   ,1.20  ,-0.07   ,1.00   ,0.83   ,1.51  ,-0.21  ,-0.11   ,0.45  ,-0.22  ,-0.65   ,0.17   ,0.69
201407   ,6.94   ,4.05   ,5.97   ,3.82   ,5.37   ,5.50   ,6.05   ,1.88   ,4.16   ,2.55   ,5.86   ,1.97  ,-0.49   ,3.12   ,2.35   ,3.18   ,0.35   ,1.16   ,0.95   ,1.11   ,2.34   ,2.22   ,4.44   ,4.32   ,5.74
201408   ,3.42   ,2.95   ,1.65   ,2.11   ,3.13  ,-0.97   ,5.87   ,2.79   ,0.94   ,0.67  ,-1.00   ,1.47   ,0.26   ,2.57   ,0.67   ,0.69   ,1.27   ,0.61   ,0.22  ,-0.40   ,1.14  ,-0.31  ,-0.20  ,-1.13  ,-5.75
201409  ,-4.34  ,-3.25  ,-3.72  ,-4.12  ,-7.91  ,-5.92  ,-4.73  ,-3.25  ,-5.81  ,-6.63 ,-10.61  ,-5.45  ,-7.93  ,-6.63  ,-8.44  ,-7.46  ,-6.48  ,-6.11  ,-8.12  ,-3.01  ,-7.73  ,-8.36  ,-9.06  ,-8.66 ,-13.00
201410  ,-0.61   ,0.97   ,0.13   ,0.39  ,-0.78  ,-1.73  ,-0.41   ,1.76  ,-2.38  ,-3.25  ,-2.12   ,6.66  ,-1.21   ,1.67  ,-1.19   ,2.43   ,3.49   ,1.71  ,-0.41   ,0.04   ,2.20   ,4.68   ,4.50   ,5.97   ,5.01
201411  ,-1.40  ,-0.92   ,1.19  ,-0.13   ,0.17  ,-1.91  ,-0.32  ,-1.72  ,-1.29  ,-3.75  ,-4.13  ,-4.64  ,-6.65  ,-2.51  ,-2.88  ,-2.44  ,-1.58  ,-2.79  ,-0.27  ,-1.99  ,-2.87  ,-3.59  ,-4.28  ,-0.01  ,-7.87
201412  ,-6.61  ,-4.18  ,-7.58  ,-2.05  ,-7.38  ,-4.84  ,-5.07  ,-3.67  ,-4.19  ,-2.32  ,-6.10  ,-5.54  ,-2.58  ,-1.76  ,-4.59  ,-1.25  ,-3.11   ,0.14  ,-3.01   ,0.83  ,-0.71  ,-4.17  ,-2.48  ,-3.49  ,-7.80
201501  ,-1.09  ,-1.51  ,-0.28   ,0.91  ,-1.76  ,-3.44   ,0.68  ,-1.76  ,-0.31  ,-2.45  ,-1.81  ,-3.92  ,-1.33  ,-1.47  ,-1.47  ,-1.28  ,-3.14  ,-0.39   ,1.36   ,7.61  ,-1.29   ,1.64   ,1.07   ,1.23  ,-3.43
201502   ,1.16   ,4.29   ,2.08  ,-2.41   ,1.89   ,1.31   ,2.18   ,1.45   ,1.65   ,3.39   ,4.72   ,2.88  ,-0.35   ,2.99   ,5.09   ,8.07   ,6.75   ,4.28   ,0.92   ,8.47   ,4.56   ,2.14   ,4.92   ,1.05   ,0.43
201503   ,3.90  ,-0.82   ,0.14   ,3.77  ,-1.93  ,-3.00  ,10.51  ,-0.91  ,-0.64  ,-0.50  ,-3.28   ,1.32   ,0.13   ,2.05  ,-1.39  ,-0.48   ,1.08  ,-3.15  ,-0.81  ,13.62  ,-3.58  ,-0.98  ,-0.71  ,-0.35  ,-9.24
201504  ,19.74  ,16.74  ,26.77  ,17.24  ,30.23  ,17.37  ,22.32  ,10.51  ,14.18  ,15.53   ,8.63  ,18.55  ,11.75   ,5.97  ,18.33   ,2.66   ,2.41   ,5.60   ,9.01  ,10.74   ,3.88   ,2.27   ,6.99   ,4.09   ,5.02
201505  ,10.63  ,12.44  ,13.99   ,9.18  ,23.32   ,5.86   ,1.38   ,3.76   ,3.71   ,4.48  ,-0.15  ,-1.64   ,1.92   ,0.28  ,-0.17   ,2.52  ,-2.54  ,-0.65  ,-2.23 ,-14.68  ,-1.98  ,-3.23  ,-2.49  ,-1.71  ,-5.39
201506   ,1.34   ,1.11  ,-3.60  ,-3.43   ,1.45  ,-3.54  ,-2.78  ,-2.49  ,-7.09  ,-4.87 ,-10.39  ,-9.57  ,-4.31  ,-5.85  ,-8.28  ,-6.97  ,-3.63  ,-4.19  ,-5.82 ,-15.12  ,-3.55  ,-5.09  ,-4.29  ,-2.55  ,-7.89
201507  ,-9.55 ,-11.03  ,-8.42  ,-9.74  ,-7.65 ,-14.08 ,-11.62  ,-8.02 ,-10.43  ,-9.16 ,-11.46  ,-7.29  ,-9.85  ,-7.42 ,-10.56  ,-5.82  ,-2.47  ,-2.14  ,-2.49 ,-10.86  ,-2.48   ,0.96  ,-2.48  ,-1.71  ,-6.92
201508 ,-11.18 ,-11.95  ,-7.78 ,-11.17 ,-12.02 ,-14.33 ,-10.61 ,-11.13  ,-9.89 ,-11.77 ,-13.26  ,-6.85 ,-12.34 ,-11.25 ,-11.68  ,-9.29  ,-9.47  ,-8.40  ,-7.80 ,-10.73  ,-8.92 ,-12.18 ,-10.12 ,-12.48  ,-8.84
201509   ,0.34   ,0.93  ,-0.10   ,2.34  ,-1.11   ,3.56   ,0.64   ,0.35  ,-2.41  ,-1.75   ,0.25  ,-1.56  ,-1.15  ,-1.18   ,0.38  ,-1.62  ,-0.31   ,0.94  ,-3.31  ,-5.20  ,-2.55  ,-4.40  ,-3.48  ,-5.20  ,-0.24
201510   ,7.45   ,5.95   ,6.52   ,8.38   ,6.84   ,3.24   ,5.28   ,5.89   ,8.55   ,3.95   ,7.16   ,7.82   ,6.73   ,6.62   ,3.54   ,8.67   ,6.37   ,6.24   ,7.50   ,7.97   ,7.81   ,6.69   ,8.35   ,6.59   ,8.54
201511  ,-1.10  ,-2.59  ,-0.47   ,0.38  ,-2.78  ,-0.15   ,0.32   ,0.39  ,-2.61  ,-1.08  ,-0.37   ,3.44  ,-2.84  ,-0.54  ,-2.72  ,-0.35   ,0.55  ,-0.90  ,-0.62   ,0.57  ,-3.75  ,-3.76  ,-1.47  ,-2.52  ,-2.78
201512   ,1.85  ,-0.00   ,0.13  ,-0.35  ,-0.23   ,2.99   ,0.44   ,7.91  ,-0.20   ,1.66   ,0.53   ,3.16   ,2.33   ,4.18  ,-2.18   ,1.70   ,0.83   ,1.87  ,-0.65   ,1.29   ,4.94   ,0.40   ,2.04   ,2.84   ,0.59
201601  ,-6.12  ,-8.30  ,-7.97  ,-9.34 ,-10.47 ,-10.21  ,-9.85  ,-7.69 ,-11.64  ,-9.36 ,-11.68 ,-10.02  ,-8.51 ,-10.89 ,-11.01  ,-8.11  ,-5.86  ,-9.67 ,-10.73 ,-14.45  ,-7.13  ,-6.83  ,-8.08 ,-11.85  ,-7.04
201602  ,-0.58   ,1.92   ,3.20   ,3.85   ,0.79   ,1.57   ,2.17   ,3.13   ,0.78  ,-0.55   ,3.65  ,-0.62   ,1.63   ,0.89   ,0.90   ,4.02   ,3.25  ,-0.38   ,1.38   ,0.89   ,3.98   ,0.75   ,0.87  ,-2.62   ,3.88
201603  ,10.40   ,7.53   ,7.73   ,8.24  ,10.10   ,9.79   ,7.44   ,9.30   ,9.86   ,5.38   ,5.64   ,8.00   ,8.12   ,9.60   ,6.56  ,10.96   ,9.87  ,10.22  ,13.74   ,9.30  ,12.05  ,11.00   ,9.63  ,12.93   ,9.12
201604   ,2.53   ,6.25   ,5.04   ,3.33   ,1.93   ,4.72   ,1.68   ,2.71   ,3.46   ,1.91   ,2.22   ,1.47   ,2.55   ,3.33   ,2.26   ,1.37   ,1.42   ,0.33   ,1.55   ,2.71   ,2.99   ,0.92  ,-0.72   ,3.54  ,-0.85
201605  ,-2.38  ,-0.90   ,0.35  ,-1.28  ,-0.92  ,-0.60  ,-2.27  ,-4.50  ,-2.02  ,-1.41  ,-2.36  ,-2.91  ,-1.91  ,-0.82   ,0.21  ,-1.79  ,-3.22  ,-1.60  ,-0.27   ,0.73  ,-5.88  ,-2.18   ,0.51  ,-2.79  ,-0.83
201606   ,1.33   ,0.61  ,-0.99   ,3.30   ,0.31   ,0.26  ,-1.10   ,5.96   ,0.90  ,-0.11   ,0.78  ,-1.79  ,-0.24   ,3.02  ,-1.03  ,-1.91   ,0.89   ,1.59  ,-1.58  ,-1.27   ,0.07   ,1.29   ,1.60  ,-0.56   ,0.36
201607   ,4.04   ,3.40   ,5.91   ,4.70   ,2.33   ,1.97   ,2.20   ,1.11   ,3.83   ,1.24   ,4.66   ,2.63   ,4.21   ,2.58   ,2.29   ,0.16   ,4.89   ,8.72   ,5.02   ,5.10   ,5.44   ,5.98   ,6.17   ,8.04   ,8.04
201608  ,-0.59   ,0.33   ,1.29   ,3.34   ,0.61   ,0.95   ,2.29   ,3.21   ,1.28   ,1.24  ,-2.29   ,4.13  ,-0.45  ,-0.08   ,3.97   ,0.44   ,1.31   ,0.35  ,-0.55  ,-2.23   ,0.04  ,-0.33  ,-3.50   ,0.09   ,2.00
201609   ,6.24   ,4.08   ,3.32   ,3.82   ,5.29   ,3.55   ,2.99   ,3.17   ,3.00   ,4.80   ,5.24   ,3.62   ,3.39   ,2.68   ,1.50   ,3.20   ,2.96   ,0.51   ,1.47   ,2.22   ,4.21   ,2.39   ,2.20   ,2.37   ,1.92
201610   ,1.08   ,1.84   ,3.91   ,2.44   ,0.21   ,1.90  ,-0.21  ,-2.81  ,-3.19   ,0.45  ,-3.65   ,0.58  ,-0.21  ,-3.06  ,-2.53   ,0.44  ,-1.46  ,-2.42  ,-3.47  ,-0.45   ,0.24  ,-2.09  ,-1.61  ,-1.07  ,-3.67
201611   ,0.17   ,0.02  ,-0.37  ,-1.67  ,-3.40  ,-3.27  ,-1.94  ,-2.74   ,0.17  ,-3.15  ,-2.07  ,-1.09  ,-0.20  ,-2.09  ,-0.54  ,-0.78   ,1.94  ,-0.05  ,-1.25   ,0.83   ,1.75  ,-2.63   ,0.04   ,0.92   ,0.54
201612  ,-1.09  ,-3.24   ,1.86  ,-1.35  ,-3.40  ,-1.18   ,1.88   ,2.98  ,-1.21  ,-2.86   ,1.21  ,-2.42  ,-0.14  ,-1.34  ,-3.75  ,-4.15  ,-1.27  ,-0.00  ,-2.14  ,-3.73  ,-2.24  ,-2.89  ,-1.78   ,0.90  ,-4.49
201701   ,6.49   ,4.39   ,4.79   ,4.26   ,5.73   ,6.36   ,7.05   ,4.78   ,4.81   ,1.90   ,3.13   ,3.60   ,3.60   ,3.38   ,0.21   ,3.10   ,3.15   ,4.26   ,3.23   ,2.05   ,7.33   ,8.25   ,5.80   ,5.90   ,5.87
201702   ,2.23   ,3.65  ,-0.25   ,1.61   ,0.39   ,1.79   ,4.21   ,0.24   ,1.73  ,-1.72   ,2.01   ,1.78   ,3.96   ,2.30  ,-3.30   ,2.37   ,3.10   ,2.18   ,0.78   ,3.63  ,-0.09   ,2.05   ,3.11   ,4.09   ,2.98
201703  ,-0.44   ,0.91   ,2.33   ,0.67  ,-1.08   ,0.38   ,0.40   ,1.60  ,-0.24  ,-1.93  ,-0.47   ,7.39   ,3.25   ,3.45   ,1.26  ,-0.82   ,4.12   ,0.37   ,2.99   ,1.41   ,2.25   ,4.57   ,3.31   ,3.26   ,2.27
201704  ,-3.28  ,-0.29  ,-1.43  ,-2.16  ,-2.27  ,-2.73   ,0.65   ,0.37   ,0.01  ,-1.69  ,-3.10   ,0.30   ,3.14  ,-0.55  ,-2.05  ,-1.80   ,1.79  ,-0.50   ,0.65   ,1.04  ,-0.98   ,2.22  ,-0.33  ,-0.12   ,2.94
201705  ,-3.13  ,-0.32  ,-2.66  ,-0.59  ,-1.88  ,-0.33   ,2.03  ,-2.06   ,1.21   ,0.01  ,-1.79  ,-2.09   ,0.06  ,-0.96  ,-3.02  ,-1.99   ,4.22   ,1.13   ,2.35  ,-0.50   ,1.63   ,0.77   ,0.39  ,-4.77   ,2.07
201706  ,-0.28  ,-1.46   ,2.82  ,-0.54  ,-1.29  ,-0.94   ,1.96   ,1.17   ,3.46  ,-2.11  ,-0.53   ,7.42   ,2.18   ,4.54  ,-5.36   ,1.96   ,2.94   ,4.97   ,3.41   ,0.61   ,1.52   ,1.55   ,1.51   ,4.10   ,1.63
201707   ,2.88   ,2.49   ,5.50   ,2.53   ,3.27   ,3.18   ,3.45   ,3.60   ,7.91   ,2.29   ,1.66   ,2.51   ,2.78   ,1.82   ,0.11  ,-0.06   ,4.39   ,4.40   ,2.97   ,2.45   ,5.62   ,3.27   ,4.29   ,2.37  ,-0.41
201708  ,-0.52   ,1.28   ,2.98   ,3.96   ,0.98  ,-0.52  ,-2.74  ,-1.02  ,-0.42  ,-0.23   ,0.99  ,-0.65   ,1.47  ,-0.54  ,-1.01   ,0.59   ,2.42   ,1.59  ,-0.45  ,-0.28   ,2.59   ,1.24   ,0.30  ,-0.20   ,0.45
201709   ,2.63   ,0.57   ,4.15   ,0.94   ,1.64   ,6.63   ,2.75  ,-0.03   ,0.75   ,1.96   ,1.39   ,2.38   ,0.46  ,-1.37  ,-0.42   ,1.52  ,-1.36  ,-0.86  ,-0.61   ,4.54  ,-0.51  ,-2.33   ,1.20  ,-2.24   ,4.23
201710   ,4.04   ,6.76   ,7.79   ,1.94   ,3.80   ,5.80   ,3.63   ,2.45   ,0.70   ,1.76   ,2.23   ,1.75   ,2.46   ,1.14   ,4.45   ,2.30   ,0.34   ,2.22   ,2.21   ,6.35   ,0.77   ,1.21   ,0.98   ,1.75   ,0.61
201711   ,0.78   ,0.02   ,0.82   ,0.34   ,3.62  ,-0.79  ,-3.99  ,-2.16  ,-1.37  ,-2.05   ,1.20  ,-0.91   ,1.98  ,-1.41  ,-0.70  ,-2.56  ,-2.10   ,0.23   ,1.14   ,2.01  ,-0.26   ,0.49   ,1.58   ,3.03   ,3.68
201712   ,3.43   ,2.31   ,3.05   ,4.26   ,3.19   ,4.53   ,0.79   ,2.25   ,3.03   ,4.50   ,2.84   ,3.42   ,1.57   ,3.29   ,5.07   ,2.25   ,3.61   ,4.14   ,3.17   ,3.18   ,5.05   ,2.69   ,2.33   ,1.96   ,5.88
201801   ,3.46   ,3.41   ,2.45   ,7.35   ,5.01   ,2.56   ,3.93   ,2.74   ,3.70   ,5.78   ,6.93   ,3.09   ,2.90   ,1.89   ,2.45   ,3.50   ,3.59   ,6.00   ,4.74   ,4.55   ,3.91   ,5.04   ,5.30   ,2.09   ,5.64
201802  ,-3.40  ,-4.09  ,-4.31  ,-1.04  ,-4.30  ,-3.49  ,-2.97  ,-2.58  ,-3.81  ,-3.82   ,3.77  ,-3.85  ,-2.79  ,-2.56  ,-3.37  ,-3.34  ,-4.73  ,-7.25  ,-1.58  ,-3.54  ,-3.27  ,-3.87  ,-2.30  ,-3.83   ,1.28
201803  ,-1.09  ,-0.84  ,-3.12  ,-0.74  ,-1.25  ,-1.71  ,-0.91  ,-1.46   ,1.54  ,-3.17  ,-5.56  ,-2.18  ,-2.00  ,-2.56  ,-3.52  ,-3.13  ,-2.75  ,-4.17  ,-0.18  ,-4.37  ,-4.63  ,-3.04  ,-3.79  ,-2.98  ,-2.44
201804  ,-2.83  ,-1.17  ,-3.66  ,-4.65  ,-0.32  ,-1.55  ,-0.40  ,-0.82  ,-3.68  ,-2.96  ,-0.05  ,-0.08   ,0.28   ,1.23  ,-2.68   ,2.42   ,1.58   ,0.24  ,-2.41  ,-1.16   ,4.10   ,2.24   ,2.95   ,1.97   ,4.33
201805   ,0.58   ,1.14   ,3.17  ,-0.83   ,2.15   ,0.96  ,-1.25   ,2.69   ,2.38   ,2.20  ,-3.11   ,2.15   ,3.02   ,0.16   ,1.92   ,3.69   ,0.62   ,0.05   ,1.34   ,2.02   ,1.76  ,-0.75   ,0.25  ,-1.30   ,2.35
