Date,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
201108 ,-12.07 ,-10.74  ,-6.90  ,-9.14 ,-10.40 ,-12.63  ,-9.39  ,-8.80  ,-7.72  ,-9.01 ,-11.29  ,-7.80  ,-5.72  ,-5.25 ,-10.46 ,-11.92  ,-5.86 ,-10.46  ,-5.31  ,-3.51  ,-6.04  ,-5.11  ,-5.68  ,-5.91  ,-9.66
201109 ,-15.63 ,-13.65 ,-13.31 ,-16.57 ,-19.52 ,-18.00 ,-14.88 ,-16.24 ,-15.64 ,-17.33 ,-18.79 ,-18.11 ,-15.18 ,-15.13 ,-20.33 ,-15.72 ,-15.84 ,-14.20 ,-14.86 ,-25.27 ,-14.96 ,-13.50 ,-14.02 ,-16.25 ,-24.19
201110  ,10.97   ,9.86   ,9.54  ,11.32  ,13.58  ,12.99  ,10.92  ,11.90  ,11.77  ,10.80  ,13.94  ,11.84  ,13.65  ,12.56  ,14.01  ,16.61  ,12.90  ,17.95  ,14.47  ,14.87  ,18.66  ,14.37  ,14.57  ,12.25  ,13.30
201111  ,-5.83  ,-4.18  ,-4.24  ,-5.22  ,-7.26  ,-9.58  ,-5.79  ,-4.65  ,-3.31  ,-5.83 ,-11.29  ,-6.69  ,-7.67  ,-1.44  ,-3.78  ,-8.59  ,-9.04  ,-7.40  ,-4.24  ,-4.21 ,-10.94 ,-10.55  ,-6.05  ,-4.10  ,-3.10
201112  ,-2.69  ,-1.54  ,-1.54  ,-3.38  ,-2.81  ,-3.39  ,-2.28  ,-0.36  ,-3.44  ,-2.24  ,-1.92  ,-2.28  ,-3.38  ,-0.19  ,-4.45  ,-1.89  ,-2.27  ,-3.16  ,-2.28   ,0.11   ,0.99  ,-1.37  ,-1.80  ,-0.68   ,0.94
201201   ,9.61   ,7.10   ,5.73   ,6.53  ,10.00  ,10.89   ,7.94   ,7.12   ,6.67   ,6.66  ,11.66  ,10.35   ,8.78   ,6.16  ,11.03  ,17.32  ,11.78   ,7.90   ,8.71   ,6.70  ,18.71  ,12.99  ,11.04   ,7.15   ,6.30
201202  ,12.23   ,7.11   ,5.91   ,7.24   ,7.79  ,11.70   ,9.36   ,6.79   ,5.75   ,8.97  ,12.33   ,7.45   ,6.42   ,6.48   ,5.33   ,8.75   ,6.60   ,5.96   ,4.69   ,5.64  ,10.75   ,7.00   ,2.11   ,2.13   ,6.39
201203  ,-5.81  ,-3.33   ,0.01   ,1.74  ,-0.44  ,-6.00  ,-2.92   ,0.75   ,0.08   ,4.18  ,-8.12  ,-0.49   ,0.74   ,1.57   ,2.45  ,-5.24  ,-4.43  ,-1.18  ,-0.03  ,-0.23   ,1.55  ,-6.52  ,-1.09  ,-0.72   ,0.33
201204  ,-2.53  ,-0.48  ,-0.57   ,1.31   ,0.73  ,-2.59  ,-1.33   ,0.06   ,1.37   ,0.27  ,-1.71  ,-0.18  ,-0.81   ,2.20   ,1.05  ,-0.82  ,-0.86   ,1.68   ,0.40  ,-0.60   ,0.12   ,1.10   ,2.22   ,1.61   ,1.61
201205 ,-13.45 ,-10.11 ,-10.34  ,-7.44 ,-11.27 ,-15.39 ,-10.89  ,-9.97  ,-8.61  ,-9.71 ,-15.46 ,-11.45  ,-7.98  ,-8.07  ,-9.37 ,-15.32 ,-14.47 ,-10.78  ,-7.73  ,-9.62 ,-14.96 ,-11.66 ,-12.35  ,-7.19 ,-11.35
201206  ,-2.70   ,1.46   ,0.62   ,0.07   ,1.35  ,-0.94   ,0.98   ,1.86   ,1.27   ,3.86  ,-0.49   ,3.31   ,2.40   ,3.46   ,1.53  ,-3.25   ,0.96   ,4.46   ,1.94   ,4.34   ,0.30   ,4.76   ,5.11   ,7.99   ,4.31
201207  ,-0.30  ,-0.91   ,2.44   ,1.22   ,2.90  ,-1.84   ,2.20   ,2.44   ,1.96   ,3.43  ,-1.79   ,5.07   ,0.92   ,3.16   ,3.88  ,-1.19   ,4.87   ,2.99   ,5.11   ,4.99   ,0.56   ,4.26   ,8.40   ,5.26   ,6.94
201208   ,0.66   ,0.58   ,2.17   ,0.52   ,2.76  ,-0.14   ,0.59   ,2.09   ,1.47   ,3.06   ,3.48   ,2.24   ,2.82   ,0.92   ,4.44  ,-2.01   ,1.65   ,0.76   ,1.11   ,2.03  ,-0.26   ,0.64   ,1.62   ,1.29   ,0.52
201209   ,3.84   ,4.88   ,2.36   ,4.87   ,6.10   ,6.22   ,5.53   ,7.11   ,6.23   ,7.47   ,4.24   ,7.92   ,7.32   ,7.03   ,3.97   ,5.64   ,4.18   ,3.76   ,3.37   ,3.84  ,10.23   ,5.02   ,4.94   ,2.16   ,2.93
201210   ,2.62   ,2.61   ,0.29   ,1.42   ,1.52   ,1.25  ,-0.86   ,1.59   ,0.73   ,2.63   ,1.11   ,2.25   ,4.45   ,3.07   ,4.47   ,3.35   ,2.07   ,2.26   ,1.60   ,1.16   ,2.27   ,1.55   ,1.55   ,2.27   ,0.14
201211  ,-2.18   ,0.03   ,1.25  ,-0.01   ,2.63  ,-4.96   ,0.10  ,-0.49   ,2.06   ,2.71  ,-2.02   ,0.35   ,2.92   ,1.48   ,3.43   ,0.76   ,2.53   ,2.94   ,2.34  ,-0.00  ,-0.97   ,0.78   ,1.21   ,2.94   ,3.82
201212   ,2.67   ,2.80   ,2.03   ,2.34   ,4.63   ,6.51   ,4.78   ,5.44   ,3.89   ,5.33   ,4.75   ,4.02   ,4.31   ,2.99   ,4.68   ,4.92   ,2.72   ,2.22   ,2.18   ,1.45   ,4.86   ,1.82   ,2.31   ,2.27   ,1.79
201301   ,8.18   ,9.47  ,10.28   ,9.44   ,8.08   ,4.14   ,6.95   ,7.46   ,6.06   ,9.03   ,6.96   ,6.25   ,5.31   ,6.83   ,3.85   ,4.10   ,6.15   ,5.96   ,6.89   ,5.28   ,4.90   ,4.65   ,4.65   ,5.12   ,9.08
201302  ,-2.88  ,-0.83   ,2.87   ,3.24   ,2.15  ,-4.03   ,0.31   ,2.44   ,3.04   ,3.26  ,-3.57  ,-1.42   ,0.34   ,1.54   ,2.43   ,1.48   ,2.54   ,1.47   ,2.32   ,2.67  ,-1.54   ,0.59   ,1.77   ,2.24   ,0.25
201303  ,-5.56  ,-2.38  ,-1.66  ,-0.52  ,-1.23  ,-5.34  ,-1.51   ,1.16   ,1.15   ,1.90  ,-5.16  ,-1.20   ,4.48   ,1.25   ,2.98  ,-3.21  ,-0.52   ,1.95   ,2.54   ,3.65  ,-5.08  ,-3.02   ,0.60   ,1.81   ,1.46
201304  ,-8.53  ,-0.81  ,-0.60  ,-0.86  ,-0.71  ,-8.80  ,-2.87  ,-0.03   ,0.09   ,0.05 ,-12.62  ,-2.69   ,1.67   ,2.84   ,0.41  ,-2.51  ,-0.49   ,2.43   ,3.62   ,4.58  ,-2.91   ,1.52   ,2.89   ,7.03   ,5.94
201305  ,-5.65  ,-1.38  ,-1.89  ,-2.37  ,-1.59  ,-7.71  ,-2.81  ,-3.07  ,-3.16  ,-0.22  ,-6.58  ,-2.58  ,-2.71  ,-3.37  ,-2.93  ,-0.44  ,-6.99  ,-5.42  ,-9.88  ,-4.13  ,-3.29  ,-4.40  ,-5.19 ,-10.56 ,-11.31
201306  ,-8.74  ,-4.57  ,-5.02  ,-2.87  ,-4.08 ,-10.14  ,-5.73  ,-3.61  ,-6.84  ,-6.89 ,-10.93  ,-5.54  ,-4.99  ,-4.75  ,-5.78  ,-7.76  ,-6.46  ,-5.30  ,-5.93  ,-7.71 ,-10.25  ,-7.39  ,-5.05  ,-4.09  ,-5.58
201307  ,10.08   ,2.54   ,3.56   ,5.95   ,7.50   ,5.02   ,3.72   ,3.43   ,2.41   ,5.80   ,4.11   ,3.23   ,1.77   ,1.32   ,2.54  ,-0.44   ,1.80   ,5.24  ,-0.90   ,7.70   ,2.67   ,3.22   ,3.90   ,1.93   ,6.58
201308   ,3.60   ,1.10   ,1.32   ,2.76   ,3.13   ,2.21  ,-1.72  ,-0.85   ,1.18   ,1.18   ,1.02  ,-1.23  ,-1.64   ,0.92   ,0.03  ,-2.59   ,1.61   ,0.15  ,-0.74   ,1.15   ,1.63  ,-0.34  ,-1.68  ,-1.05   ,4.61
201309   ,6.69   ,5.84   ,6.29   ,6.16   ,8.17   ,7.52   ,4.20   ,6.60   ,5.07   ,7.83   ,5.69   ,6.03   ,8.07   ,5.16  ,11.12   ,6.35  ,10.25   ,7.52   ,5.32  ,11.34   ,8.29   ,5.37   ,6.95   ,5.29   ,8.74
201310   ,3.76   ,3.71   ,0.67   ,4.14   ,5.68  ,-0.31   ,2.21   ,2.87   ,1.81  ,-0.99   ,0.16   ,2.68   ,3.23   ,3.19   ,1.66  ,-0.58   ,0.21   ,4.47   ,6.12   ,3.55   ,0.05   ,2.67   ,3.95   ,5.56   ,5.50
201311  ,-5.23   ,0.25   ,0.04   ,2.21   ,3.49  ,-9.57  ,-1.16  ,-1.62   ,0.51   ,0.28  ,-7.99  ,-0.37  ,-1.97  ,-0.96  ,-0.84  ,-3.12  ,-4.35  ,-3.33  ,-1.26  ,-1.16  ,-5.15  ,-1.30  ,-3.19  ,-2.44   ,3.82
201312  ,-1.28  ,-1.23   ,3.49   ,0.29   ,0.18   ,0.47   ,3.07   ,0.93   ,2.66   ,3.72  ,-2.73  ,-0.14   ,1.18   ,0.89   ,2.19  ,-0.39   ,0.04  ,-0.27  ,-1.50   ,1.80  ,-1.74  ,-1.28  ,-1.39  ,-1.45   ,8.57
201401  ,-0.49  ,-1.32  ,-0.17   ,0.67   ,1.62  ,-3.13  ,-2.58  ,-3.37  ,-0.84   ,1.71  ,-5.65  ,-3.56  ,-5.06   ,0.01  ,-0.40  ,-3.89  ,-3.43  ,-2.59  ,-3.88  ,-4.25  ,-1.71  ,-6.44  ,-5.69  ,-6.27  ,-2.56
201402   ,2.43   ,0.87   ,5.02   ,3.09   ,4.75   ,3.09   ,2.50   ,2.12   ,1.47  ,10.71   ,5.00   ,2.51   ,3.67   ,3.46   ,4.64   ,5.58   ,3.13   ,6.68   ,5.60   ,6.27   ,6.06   ,5.45   ,5.01   ,5.79   ,6.76
201403   ,0.39   ,3.93   ,0.77   ,1.57   ,3.06  ,-1.32  ,-0.30   ,0.49   ,2.78  ,-3.20   ,0.46   ,4.80   ,1.26   ,2.47   ,0.01   ,1.06   ,3.73   ,0.94   ,3.13   ,1.75   ,4.06   ,2.65   ,3.95   ,0.44  ,-7.47
201404  ,-5.23  ,-0.79  ,-0.54  ,-2.54  ,-1.82  ,-1.03   ,1.81   ,0.35  ,-1.20  ,-5.49   ,1.07   ,2.25   ,1.19   ,0.21  ,-2.05   ,4.38   ,0.90   ,3.39   ,1.72  ,-2.28   ,3.35   ,3.18   ,2.54   ,2.14  ,-3.50
201405  ,-2.30  ,-0.87   ,1.04   ,1.81   ,1.81  ,-1.51   ,1.86  ,-0.39   ,2.02   ,2.90   ,0.83   ,1.63   ,3.25   ,3.86   ,3.02   ,4.31  ,-0.04   ,1.78  ,-1.17  ,-2.41   ,3.38   ,2.16   ,1.13   ,2.59   ,2.42
201406   ,1.58   ,1.37   ,2.53   ,1.59   ,3.12  ,-0.11  ,-0.67   ,1.14   ,3.83   ,2.95  ,-0.45   ,1.03   ,0.13   ,2.92   ,0.42  ,-0.37   ,3.25   ,0.11   ,1.64  ,-1.16  ,-0.71  ,-0.17  ,-0.42  ,-0.38   ,1.19
201407   ,4.95   ,7.52   ,4.64   ,3.64   ,7.33   ,4.43   ,1.76   ,6.04   ,3.43   ,3.87   ,2.19   ,1.20   ,2.78   ,2.05   ,4.21   ,2.61   ,2.54   ,1.17   ,1.26   ,0.35   ,4.42   ,3.89   ,4.68   ,2.45   ,2.98
201408   ,1.31   ,1.84   ,4.73   ,6.78   ,3.89   ,0.66   ,0.11   ,0.25   ,1.56  ,-0.77   ,1.06   ,0.73  ,-2.05   ,3.01   ,2.59   ,0.64   ,0.35   ,0.01   ,1.59   ,0.37   ,1.78   ,0.40   ,0.22  ,-0.98  ,-8.90
201409  ,-5.93  ,-1.29  ,-4.82  ,-3.10  ,-4.70  ,-8.16  ,-3.70  ,-3.09  ,-5.08  ,-7.87 ,-10.50  ,-7.10  ,-6.50  ,-6.91  ,-7.61  ,-9.95  ,-6.00  ,-5.79  ,-6.26  ,-4.41  ,-8.72  ,-5.54  ,-9.39 ,-10.46  ,-7.98
201410  ,-3.35  ,-0.05  ,-0.49   ,0.91   ,0.90  ,-1.18  ,-3.28  ,-1.47   ,1.04   ,1.89  ,-2.13  ,-0.32  ,-0.71   ,0.57   ,0.09  ,-0.37   ,2.75   ,2.92   ,2.18   ,0.19   ,1.66   ,2.61   ,5.48   ,6.01   ,3.77
201411  ,-4.31  ,-1.01   ,1.81  ,-1.13   ,0.89  ,-5.02  ,-2.48  ,-0.16  ,-0.30  ,-0.39  ,-6.39  ,-4.38  ,-3.36  ,-0.76  ,-3.28  ,-3.86  ,-1.74   ,0.53  ,-0.97  ,-1.37  ,-4.94  ,-6.11  ,-1.05   ,0.79  ,-1.44
201412  ,-8.73  ,-4.06  ,-2.33  ,-5.86  ,-6.51  ,-7.05  ,-3.41  ,-1.24  ,-2.63  ,-5.73  ,-5.60  ,-2.75  ,-0.68  ,-3.25  ,-3.84  ,-7.39  ,-1.00  ,-1.13  ,-1.40  ,-0.94 ,-10.26  ,-4.49  ,-1.69  ,-2.07   ,1.42
201501  ,-4.03  ,-1.87  ,-1.36   ,1.02   ,2.09  ,-5.17  ,-0.09  ,-1.18  ,-1.04  ,-1.49  ,-4.45  ,-3.07   ,1.36  ,-0.71  ,-2.22  ,-2.47  ,-1.36  ,-1.45   ,0.86   ,0.23  ,-4.50   ,0.54   ,1.31   ,2.23   ,5.37
201502   ,0.82   ,0.60   ,1.15   ,5.84   ,3.01   ,1.77   ,0.44   ,3.70   ,4.90   ,3.65   ,3.78   ,1.82   ,1.08   ,5.26   ,8.72   ,1.98   ,3.55   ,6.61   ,3.58   ,3.79   ,3.83   ,4.50   ,4.61   ,1.58   ,1.20
201503  ,-3.15  ,-1.21   ,0.43   ,0.52   ,4.04  ,-3.79  ,-1.25  ,-1.47  ,-1.80   ,4.36   ,0.71  ,-0.28  ,-1.28  ,-1.81   ,6.79   ,0.10   ,0.00  ,-1.00   ,0.33  ,-3.50  ,-7.93  ,-0.53  ,-0.01   ,0.36   ,3.19
201504  ,20.74  ,15.51  ,18.74  ,19.58  ,23.16  ,14.48  ,13.70  ,11.99  ,15.58  ,30.70  ,11.37   ,7.48  ,13.38   ,8.53   ,8.32   ,4.09   ,5.27   ,5.41  ,12.32  ,11.06   ,4.32   ,2.08   ,1.12   ,5.15  ,12.30
201505   ,3.39   ,4.28  ,12.78   ,6.72  ,13.97   ,1.66   ,7.63   ,2.73   ,6.71  ,17.99   ,0.21   ,0.15   ,7.30  ,-0.95   ,8.24  ,-2.14  ,-2.50   ,4.41   ,1.78  ,-1.43  ,-3.26  ,-3.29  ,-4.47  ,-1.28  ,-2.36
201506  ,-6.66  ,-4.09   ,2.67   ,0.46   ,0.89  ,-6.19  ,-5.06   ,0.75   ,0.93   ,1.53  ,-8.58  ,-3.98  ,-4.87  ,-3.57  ,-3.98  ,-5.97  ,-5.56  ,-4.60  ,-6.04  ,-9.73  ,-7.77  ,-3.84  ,-3.52  ,-2.99  ,-5.21
201507  ,-7.18  ,-4.29  ,-5.42  ,-5.90 ,-14.31  ,-9.31  ,-7.59  ,-8.56  ,-8.17 ,-15.22  ,-6.81  ,-4.91  ,-2.43  ,-4.91 ,-16.26  ,-5.92  ,-2.71  ,-2.31  ,-3.06 ,-10.42   ,0.05  ,-1.40  ,-2.30  ,-0.15 ,-16.08
201508 ,-11.03  ,-8.92 ,-10.14  ,-8.96 ,-14.43 ,-13.07 ,-10.67  ,-9.11  ,-8.99 ,-17.28 ,-11.75  ,-8.67  ,-5.84 ,-10.14 ,-13.13  ,-6.78  ,-7.20  ,-8.71  ,-9.02 ,-10.42 ,-13.97 ,-12.14 ,-10.22  ,-9.57  ,-8.85
201509  ,-1.55  ,-1.37   ,0.97   ,1.49   ,4.77  ,-1.01  ,-0.73  ,-0.67   ,0.95   ,1.82  ,-4.47  ,-1.78   ,0.45  ,-2.77  ,-0.16  ,-8.60  ,-1.20  ,-1.06   ,0.05   ,0.57  ,-9.56  ,-4.50  ,-3.41  ,-1.61  ,-1.66
201510  ,10.12   ,7.16   ,5.60   ,5.53   ,7.26  ,10.15   ,5.03   ,3.16   ,5.50   ,4.55   ,6.10   ,8.16   ,5.37   ,0.57   ,2.82  ,15.48   ,6.62   ,7.21   ,5.81   ,8.38  ,11.32   ,6.50   ,7.02   ,8.52   ,2.35
201511  ,-7.42   ,0.48   ,1.03  ,-0.28   ,1.85  ,-5.43  ,-3.30   ,1.12   ,0.42   ,0.71  ,-4.44  ,-4.94  ,-2.11   ,2.01   ,3.99  ,-1.14  ,-1.24  ,-0.65   ,0.03   ,2.92  ,-6.26  ,-0.88  ,-1.33  ,-2.57  ,-2.50
201512  ,-3.25   ,0.54   ,0.26   ,0.63   ,4.16   ,0.00   ,1.25  ,-2.59   ,1.62   ,3.70   ,0.31   ,0.53   ,2.57   ,3.44   ,2.33  ,-2.17   ,1.83  ,-0.47   ,2.88   ,0.32   ,0.55   ,3.12   ,0.47   ,2.31   ,4.52
201601 ,-13.33  ,-9.21  ,-7.69 ,-11.38  ,-6.60 ,-11.75 ,-11.89  ,-8.26  ,-7.05 ,-14.26 ,-11.74  ,-7.07  ,-9.37  ,-7.68 ,-10.12  ,-9.47  ,-8.27  ,-8.88  ,-6.09 ,-15.51  ,-9.47  ,-7.95  ,-8.59  ,-7.84 ,-16.03
201602   ,5.43   ,0.95   ,3.70   ,3.69   ,1.47   ,1.57  ,-0.23   ,0.23   ,0.06   ,2.18   ,7.15   ,2.11   ,2.83  ,-0.55  ,-2.69   ,5.82   ,1.40   ,2.13   ,1.10  ,-2.53   ,4.50  ,-0.05  ,-2.20   ,1.11  ,-0.64
201603  ,11.57   ,6.09   ,6.18   ,6.82   ,8.55  ,10.85   ,7.05   ,9.09   ,3.17   ,9.45  ,13.51   ,9.02  ,10.04   ,7.54   ,5.95  ,12.68  ,11.55  ,10.64  ,10.25  ,10.27  ,14.84  ,12.61   ,8.73   ,8.54   ,7.71
201604   ,4.11   ,4.11   ,5.95   ,3.47   ,5.07  ,-0.21   ,1.75   ,2.53   ,3.59   ,3.95   ,2.71   ,2.55   ,2.33   ,2.82   ,0.21   ,1.48   ,0.65   ,2.83   ,0.00   ,1.95   ,5.29   ,0.11  ,-0.41   ,2.42  ,-1.36
201605  ,-3.94  ,-2.08   ,1.00  ,-2.30  ,-0.13  ,-3.79  ,-3.39  ,-1.88  ,-0.80   ,0.46  ,-2.61  ,-2.06   ,0.26   ,0.10  ,-0.97  ,-2.94  ,-3.39  ,-1.18  ,-1.29  ,-0.49  ,-4.02  ,-1.89  ,-1.58   ,0.40   ,0.16
201606  ,-2.24  ,-0.17   ,3.04   ,1.77   ,3.64  ,-1.67   ,0.46   ,1.41   ,4.26   ,3.17  ,-1.35   ,1.28  ,-1.23   ,1.69   ,2.36   ,1.09  ,-0.14  ,-2.81  ,-1.62   ,2.04  ,-0.98  ,-0.30   ,1.21   ,0.67   ,2.76
201607   ,1.87   ,4.66   ,1.81   ,5.78   ,9.47  ,-0.41   ,3.63   ,3.45   ,2.48   ,3.53   ,0.93   ,0.99   ,3.69   ,0.84   ,9.19   ,0.33   ,4.11   ,6.40   ,4.68   ,8.74   ,6.57   ,6.35   ,5.81   ,7.42   ,7.77
201608  ,-0.53   ,1.32   ,0.43   ,1.75   ,0.14   ,1.30   ,1.59   ,1.95   ,3.08   ,2.94   ,0.08   ,3.13  ,-0.26   ,3.42  ,-2.49   ,5.88   ,0.24   ,1.20   ,0.99  ,-3.75   ,1.83  ,-2.53  ,-0.41  ,-2.29  ,-2.51
201609   ,6.13   ,3.28   ,3.04   ,5.69   ,7.98   ,3.70   ,4.07   ,3.21   ,3.47   ,5.35   ,2.55   ,2.99   ,3.90   ,2.25   ,3.04   ,2.76   ,0.41   ,1.18   ,1.63   ,2.98   ,4.75   ,3.24   ,2.72   ,0.69   ,0.57
201610   ,1.34   ,0.83   ,0.90   ,2.90  ,-0.49   ,0.54   ,0.02   ,0.09   ,1.74  ,-0.53  ,-1.92   ,0.46  ,-2.04  ,-2.21  ,-4.52   ,3.12  ,-1.71  ,-2.23  ,-2.90  ,-4.93  ,-0.82  ,-0.89  ,-1.64  ,-2.70  ,-2.32
201611   ,0.68   ,0.40  ,-1.82  ,-0.49  ,-4.01  ,-1.27   ,0.78  ,-2.06  ,-3.88  ,-5.59   ,1.22  ,-3.02  ,-2.43   ,0.95  ,-4.59   ,3.25  ,-1.79  ,-2.73  ,-2.06  ,-1.96   ,5.09   ,0.41  ,-0.48  ,-1.59  ,-2.98
201612  ,-2.01  ,-1.36  ,-0.89  ,-0.21  ,-4.01  ,-1.93  ,-2.26  ,-0.95  ,-1.43  ,-0.29   ,0.05  ,-0.51  ,-0.38  ,-0.11  ,-1.80  ,-4.76  ,-2.82  ,-0.61  ,-0.84  ,-0.98   ,2.35  ,-1.67  ,-1.50  ,-2.21  ,-3.74
201701   ,3.62   ,3.45   ,5.06   ,7.14  ,10.62   ,2.92   ,5.46   ,4.62   ,5.28   ,5.81   ,0.64   ,4.66   ,6.55   ,3.39   ,3.38   ,2.70   ,2.98   ,4.30   ,2.18   ,3.63   ,4.90   ,6.06   ,5.80   ,9.11   ,9.38
201702   ,2.85   ,2.17   ,3.33   ,1.22   ,2.17   ,1.30   ,1.68   ,0.66   ,0.09  ,-0.08   ,1.30   ,2.62   ,2.13   ,3.82  ,-0.39   ,4.41   ,2.42   ,2.07   ,1.39  ,-0.67   ,2.13   ,3.20   ,2.89   ,2.52  ,-0.76
201703  ,-1.65  ,-2.26   ,0.02   ,2.57   ,1.35  ,-2.41   ,0.22   ,2.23   ,0.67   ,0.21   ,0.96   ,1.64   ,2.40   ,2.21  ,-0.08   ,0.90   ,3.67   ,1.34   ,3.38   ,1.02   ,1.70   ,2.53   ,3.55   ,3.75   ,4.08
201704  ,-4.23  ,-2.26  ,-0.96  ,-1.41  ,-2.39  ,-2.91   ,0.34  ,-0.20  ,-2.46  ,-1.71  ,-1.43  ,-0.43   ,2.99  ,-0.86  ,-1.78  ,-3.48   ,1.29   ,2.18  ,-0.99   ,0.83  ,-0.57   ,0.37   ,1.82   ,0.43  ,-0.41
201705  ,-3.20  ,-0.40  ,-0.29  ,-2.32  ,-1.33  ,-1.87  ,-1.67  ,-0.17   ,1.31  ,-0.31   ,0.17  ,-3.00  ,-0.32  ,-0.79   ,1.47  ,-1.76   ,0.58   ,1.64   ,3.82   ,3.19   ,0.58   ,3.72   ,1.93  ,-2.55  ,-1.58
201706  ,-2.70  ,-0.02   ,0.50   ,0.26   ,0.54  ,-0.47   ,1.22  ,-0.60   ,3.38   ,0.38   ,0.16   ,2.28   ,0.54   ,2.39   ,3.94   ,0.76   ,5.60   ,2.36   ,2.60  ,-2.82  ,-0.44   ,1.89   ,2.01   ,2.37   ,2.58
201707   ,2.00   ,2.05   ,3.85   ,2.64   ,5.80   ,2.07   ,2.95   ,4.58   ,3.09   ,4.97   ,0.67   ,2.47   ,2.55   ,2.57   ,1.47   ,4.22   ,2.46   ,2.58   ,3.18   ,1.88   ,1.53   ,4.45   ,2.55   ,4.95   ,1.74
201708   ,0.04  ,-2.02   ,2.34  ,-0.53   ,2.45  ,-2.54   ,0.02   ,0.94  ,-1.08  ,-0.25  ,-1.89  ,-0.22   ,3.17   ,0.00  ,-0.10  ,-0.81   ,0.56  ,-0.49   ,1.40   ,3.07  ,-1.08   ,1.74  ,-1.06   ,1.18   ,2.63
201709   ,2.24   ,2.36   ,2.22   ,0.86   ,3.56   ,1.20   ,2.48   ,2.25   ,4.64   ,1.72   ,0.13   ,1.63  ,-0.02   ,2.76   ,1.80   ,0.70  ,-0.88  ,-1.91   ,0.69   ,5.06  ,-3.00  ,-2.50  ,-1.14   ,0.05   ,1.16
201710   ,2.86   ,4.62   ,2.78   ,3.00   ,6.77  ,-1.09   ,1.06   ,2.74   ,4.91   ,6.00   ,2.53  ,-0.16   ,2.39   ,5.37   ,2.75   ,4.43   ,2.35   ,0.82   ,2.10   ,4.86   ,0.28   ,2.52   ,0.34   ,1.26   ,1.73
201711   ,0.40   ,1.01  ,-0.27   ,2.01   ,1.63  ,-4.80  ,-2.58   ,0.15  ,-0.84  ,-0.19  ,-1.97  ,-0.32   ,3.37   ,1.18  ,-2.14   ,0.83  ,-0.46  ,-0.53  ,-0.01  ,-1.00   ,2.95   ,0.70   ,0.95   ,1.24   ,4.04
201712   ,1.65   ,2.14   ,2.65   ,2.92   ,5.31   ,5.16   ,3.47   ,5.37   ,3.98   ,6.58   ,4.36   ,4.35   ,3.58   ,3.66   ,3.33   ,2.64   ,3.49   ,3.32   ,4.60   ,2.29   ,5.58   ,2.65   ,3.24   ,2.59   ,1.43
201801   ,3.83   ,5.56   ,4.43   ,4.69   ,4.70   ,2.81   ,4.06   ,4.24   ,4.55   ,4.38   ,3.50   ,4.77   ,3.32   ,1.84   ,4.55   ,3.57   ,4.15   ,4.33   ,4.90   ,4.84   ,4.84   ,2.37   ,4.66   ,4.47   ,5.44
201802  ,-4.60  ,-4.27  ,-1.66  ,-4.08  ,-4.77  ,-4.18  ,-6.02  ,-1.83  ,-4.09  ,-0.99  ,-5.97  ,-0.90  ,-1.28  ,-4.67  ,-0.39  ,-7.20  ,-3.30  ,-4.02  ,-4.52  ,-3.51  ,-2.33  ,-4.01  ,-2.50  ,-1.97  ,-1.88
201803  ,-0.98  ,-0.66  ,-1.49  ,-1.63  ,-0.17  ,-4.91  ,-1.89  ,-1.01  ,-0.56  ,-2.92  ,-3.17  ,-0.10  ,-2.50  ,-0.60  ,-2.08  ,-2.95  ,-3.77  ,-0.65  ,-2.38  ,-3.42  ,-5.49  ,-2.50  ,-2.49  ,-3.02  ,-4.99
201804  ,-2.78  ,-1.76  ,-3.67  ,-2.49  ,-3.29  ,-3.20   ,0.17  ,-1.47  ,-3.02  ,-3.28  ,-1.94   ,0.30   ,0.00  ,-1.26  ,-0.00   ,2.38   ,0.61   ,0.00   ,0.58   ,2.32   ,0.23   ,1.20   ,0.42   ,6.20   ,3.27
201805   ,0.77   ,1.06   ,0.08   ,0.01   ,0.72  ,-0.58   ,1.91   ,2.78   ,1.27   ,2.22   ,2.44  ,-0.32   ,1.64   ,0.21   ,3.51  ,-0.56  ,-0.52   ,0.15   ,4.42   ,2.26  ,-0.72   ,0.20   ,0.51   ,1.88  ,-2.82
201806  ,-5.95  ,-4.52  ,-3.87  ,-4.58  ,-6.82  ,-4.33  ,-3.77  ,-3.35  ,-0.95  ,-4.18  ,-3.06  ,-4.88  ,-4.05  ,-2.47  ,-4.15  ,-3.73  ,-5.29  ,-3.23  ,-2.81  ,-2.20  ,-3.19  ,-0.36  ,-1.92  ,-3.42  ,-5.37
