Date,SMALL LoBM LoOP,ME1 BM1 OP2,ME1 BM1 OP3,ME1 BM1 HiOP,ME1 BM2 LoOP,ME1 BM2 OP2,ME1 BM2 OP3,ME1 BM2 HiOP,ME1 BM3 LoOP,ME1 BM3 OP2,ME1 BM3 OP3,ME1 BM3 HiOP,ME1 BM4 LoOP,ME1 BM4 OP2,ME1 BM4 OP3,SMALL HiBM HiOP,BIG LoBM LoOP,ME2 BM1 OP2,ME2 BM1 OP3,ME2 BM1 HiOP,ME2 BM2 LoOP,ME2 BM2 OP2,ME2 BM2 OP3,ME2 BM2 HiOP,ME2 BM3 LoOP,ME2 BM3 OP2,ME2 BM3 OP3,ME2 BM3 HiOP,ME2 BM4 LoOP,ME2 BM4 OP2,ME2 BM4 OP3,BIG HiBM HiOP
200608     ,4.40     ,6.29     ,3.73     ,2.08     ,5.79     ,3.84     ,1.49     ,2.61     ,5.05     ,4.20     ,2.09     ,2.31     ,4.30     ,3.61     ,2.49    ,-1.30     ,5.58     ,1.93     ,4.85     ,2.12     ,3.65     ,4.85     ,1.54     ,1.96     ,5.73     ,2.79     ,2.71     ,1.16     ,1.48     ,1.63    ,-0.36    ,-4.26
200609    ,-4.92    ,-1.23     ,1.16     ,0.77    ,-3.11    ,-0.28     ,0.44    ,-0.74    ,-2.55     ,1.08     ,1.19    ,-1.07     ,0.71     ,0.30     ,0.19     ,0.24     ,0.15     ,4.80     ,1.96     ,1.97    ,-0.19     ,2.44     ,4.40    ,-0.58     ,0.74     ,2.16     ,3.78    ,-1.72     ,2.82     ,3.03     ,3.06    ,-3.46
200610     ,8.86     ,4.97     ,4.34     ,6.45     ,7.67     ,5.36     ,5.56     ,5.24     ,2.94     ,3.83     ,4.65     ,6.62     ,4.52     ,5.21     ,5.39     ,3.98     ,5.25     ,5.42     ,3.53     ,3.16     ,3.32     ,1.06     ,2.10     ,5.76     ,2.71     ,2.80     ,2.06     ,4.05     ,4.38     ,3.57     ,4.22     ,4.01
200611     ,3.39     ,4.05     ,1.72     ,1.42     ,5.25     ,5.07     ,1.31     ,0.97     ,3.85     ,1.52     ,2.09     ,3.07     ,1.96     ,1.19     ,1.25     ,3.60     ,3.74     ,3.30     ,3.24     ,1.69     ,3.54     ,1.68    ,-0.24     ,3.65     ,3.44     ,0.89     ,0.62     ,4.35     ,1.48     ,1.09     ,2.90     ,8.40
200612    ,-2.93     ,0.28    ,-0.50    ,-0.14     ,1.17     ,0.07     ,0.44     ,0.34     ,0.00    ,-0.03     ,1.71     ,1.11     ,1.75     ,2.26     ,2.78     ,2.22    ,-0.82    ,-4.54     ,1.18    ,-0.67     ,1.89     ,2.95     ,0.62     ,0.60     ,1.09     ,4.63     ,1.25    ,-1.60     ,2.65     ,2.15     ,1.72     ,2.09
200701     ,0.21     ,2.88     ,1.42     ,2.21     ,1.76     ,0.19     ,1.44     ,0.46     ,1.18     ,0.71     ,0.73     ,2.12     ,3.15     ,2.27     ,2.68     ,4.11     ,2.62     ,3.69     ,1.79     ,1.72     ,1.38    ,-0.00     ,2.93     ,1.63     ,0.95     ,0.58     ,2.37     ,2.24     ,1.95     ,1.18     ,0.78    ,-1.11
200702     ,0.96    ,-0.33     ,0.02    ,-0.32    ,-2.27     ,1.02     ,0.59     ,0.11     ,1.67     ,0.01    ,-1.19     ,0.82     ,0.41    ,-0.38    ,-0.16     ,3.60     ,0.63    ,-2.38    ,-3.20    ,-1.66     ,0.89    ,-0.89    ,-0.69    ,-1.79    ,-2.00    ,-2.07    ,-1.74    ,-1.89    ,-1.20    ,-0.90    ,-0.86    ,-1.36
200703    ,-0.30    ,-2.78     ,1.61     ,1.76     ,1.35     ,1.77     ,1.79     ,2.01     ,2.26     ,1.16     ,1.00     ,2.39    ,-2.02     ,1.61     ,0.23     ,1.74    ,-0.14     ,0.56     ,0.56     ,1.42     ,1.38     ,1.97    ,-1.18     ,2.91     ,0.97     ,1.53     ,1.72     ,3.89     ,0.94     ,0.89    ,-1.12     ,4.69
200704     ,3.31     ,1.78     ,2.33     ,4.22     ,3.32     ,3.22     ,2.11     ,2.87     ,4.28     ,2.63    ,-0.02     ,4.89     ,1.73     ,3.01     ,2.22     ,3.68     ,5.13     ,5.01     ,4.90     ,4.78     ,6.53     ,4.28     ,4.45     ,5.70     ,4.00     ,3.82     ,4.97     ,4.42     ,3.56     ,2.73     ,4.70     ,3.26
200705     ,1.59     ,4.73     ,5.90     ,4.12    ,-1.67     ,3.28     ,4.79     ,4.88     ,6.26     ,4.34     ,3.45     ,4.69     ,3.13     ,3.88     ,3.90     ,4.84     ,1.92     ,4.71     ,3.51     ,4.06     ,2.65     ,3.96     ,3.58     ,4.77     ,4.39     ,4.68     ,5.12     ,4.72     ,2.59     ,3.82     ,1.32     ,9.24
200706    ,-3.38     ,1.62     ,0.06    ,-0.59    ,-2.91    ,-0.45    ,-0.26    ,-0.99     ,0.41    ,-1.08    ,-1.66    ,-1.35    ,-0.47    ,-0.33    ,-0.51     ,1.81    ,-3.15     ,1.51    ,-2.17    ,-1.32    ,-1.04     ,0.31    ,-0.55     ,0.11    ,-1.27    ,-1.91    ,-3.20    ,-0.41    ,-1.86    ,-3.10    ,-3.64    ,-0.46
200707    ,-3.97    ,-4.61    ,-3.99    ,-5.06    ,-2.52    ,-4.36    ,-4.25    ,-5.97    ,-1.36    ,-6.14    ,-6.51    ,-4.95   ,-10.07    ,-7.91    ,-7.20    ,-7.98    ,-2.83    ,-0.07    ,-1.88    ,-0.49    ,-2.61    ,-0.52    ,-2.99    ,-0.86    ,-3.66    ,-4.67    ,-3.00    ,-3.04    ,-5.07    ,-5.56    ,-5.31    ,-4.27
200708    ,-1.75     ,1.33     ,0.58     ,0.74    ,-5.11     ,1.71     ,3.42     ,0.38    ,-4.34     ,1.41     ,1.87    ,-1.44    ,-1.67    ,-2.73    ,-2.63    ,-1.99     ,1.30     ,1.51     ,3.97     ,0.93     ,1.31     ,2.66     ,1.82     ,0.01     ,1.84     ,2.16     ,0.44    ,-0.83     ,1.11     ,0.33    ,-0.21    ,-1.65
200709     ,6.67     ,8.03     ,6.64     ,1.92     ,3.58     ,4.70     ,2.31     ,1.36     ,5.14     ,1.77     ,1.41     ,2.23     ,8.67     ,0.95     ,2.80    ,-1.31     ,6.49     ,8.60     ,4.64     ,4.43     ,8.06     ,6.33     ,2.48     ,7.02     ,2.76     ,2.15     ,2.43     ,9.54     ,3.57     ,1.28     ,3.77     ,5.58
200710     ,8.29     ,5.86    ,10.20     ,3.58     ,5.25     ,2.40     ,3.07     ,1.24     ,4.44     ,2.89     ,1.34     ,1.96    ,-2.23    ,-0.78     ,2.43     ,3.20     ,2.20    ,13.80     ,4.95     ,2.94     ,4.70     ,2.24     ,1.98     ,2.03     ,1.63     ,1.83     ,2.69     ,5.01     ,0.55    ,-0.22    ,-1.72     ,8.73
200711   ,-12.15   ,-14.06    ,-6.98    ,-6.83   ,-14.17    ,-9.10    ,-6.17    ,-6.91   ,-10.63    ,-8.24    ,-6.28    ,-9.52   ,-12.16   ,-10.29   ,-10.73   ,-10.93    ,-4.54    ,-4.81    ,-2.98    ,-3.90    ,-8.80    ,-3.52    ,-2.16    ,-5.10    ,-6.17    ,-6.71    ,-5.40    ,-6.19    ,-5.46    ,-5.31    ,-6.26    ,-5.72
200712     ,0.61     ,1.12     ,0.93     ,0.26     ,5.17     ,0.54    ,-0.15     ,0.28     ,0.36     ,0.45    ,-0.98    ,-0.29    ,-0.97    ,-0.37     ,0.05     ,0.00    ,-6.40     ,0.26     ,0.39    ,-0.14    ,-2.02     ,0.11    ,-0.80     ,3.55    ,-2.28    ,-3.58    ,-0.50     ,4.52    ,-1.01    ,-3.82     ,2.80     ,9.45
200801   ,-10.20    ,-9.37   ,-12.49    ,-7.81   ,-12.25    ,-9.42    ,-7.74    ,-6.38    ,-8.78    ,-8.06    ,-3.37    ,-3.27    ,-7.15    ,-4.60    ,-2.69    ,-4.92   ,-11.61   ,-16.15    ,-8.39    ,-6.81    ,-9.21    ,-7.98    ,-3.62    ,-8.04    ,-5.27    ,-3.09    ,-2.92    ,-9.75    ,-2.75    ,-0.16    ,-6.29    ,-9.99
200802    ,-0.83    ,-6.41    ,-1.94    ,-2.53     ,3.00    ,-1.92    ,-2.78    ,-0.96    ,-0.53    ,-2.62    ,-1.73     ,0.68     ,0.33    ,-2.38    ,-0.39    ,-1.59    ,-1.20    ,-6.42    ,-1.80    ,-1.11     ,2.94    ,-0.10    ,-3.02     ,2.68    ,-0.19    ,-5.09    ,-4.90     ,5.95    ,-6.11    ,-6.26    ,-1.99     ,4.93
200803    ,-8.24    ,-1.66    ,-1.55    ,-1.66    ,-7.75    ,-2.16     ,0.62     ,1.44    ,-7.26    ,-0.81     ,0.68     ,1.38    ,-4.85     ,0.58    ,-2.15    ,-0.77    ,-7.03     ,0.11    ,-0.86     ,0.62     ,1.45     ,2.92    ,-0.82    ,-1.41    ,-2.38    ,-5.34    ,-2.17    ,-2.38    ,-0.37    ,-2.66    ,-3.81    ,-2.03
200804     ,1.02     ,3.61     ,2.85     ,4.56     ,0.47     ,4.95     ,2.65     ,4.08     ,2.61    ,-0.18     ,1.38     ,6.98    ,-2.32     ,2.92     ,2.96     ,1.72     ,9.72    ,14.57     ,3.11     ,3.45     ,4.16    ,-1.57     ,5.19     ,8.91     ,4.05     ,6.33     ,6.22    ,11.10     ,4.02     ,4.08     ,7.46     ,6.93
200805     ,6.06     ,8.66     ,6.07     ,6.51    ,10.88     ,4.98     ,3.75     ,4.68     ,8.29     ,3.06     ,4.08     ,5.41    ,11.08     ,2.18     ,3.94     ,1.91     ,6.61     ,4.51     ,6.24     ,2.98     ,4.09     ,1.04     ,1.75     ,1.50     ,2.17     ,0.05     ,2.13     ,5.21     ,0.39     ,0.86    ,-0.51     ,6.63
200806    ,-5.42    ,-9.01    ,-5.85    ,-6.87    ,-5.82    ,-6.98    ,-9.46    ,-5.86    ,-7.14   ,-10.94    ,-8.00    ,-1.33    ,-8.77    ,-9.95    ,-7.15   ,-10.69    ,-5.13   ,-10.70    ,-5.86    ,-5.99    ,-9.41    ,-7.45    ,-8.36    ,-2.18    ,-8.74   ,-11.58    ,-8.69     ,0.18   ,-13.16   ,-13.39    ,-7.02    ,-1.08
200807     ,1.24    ,-2.61     ,1.85     ,0.20    ,-0.90    ,-0.95     ,2.03     ,0.28    ,-3.33     ,0.11     ,4.17     ,1.74    ,-1.94     ,2.27     ,4.27     ,0.40     ,0.63    ,-7.09    ,-2.45    ,-0.67    ,-4.70     ,2.23    ,-1.24    ,-5.56    ,-3.34     ,1.57     ,0.96   ,-13.95     ,1.83     ,4.39    ,-9.88   ,-11.50
200808    ,-4.63     ,0.53     ,1.58     ,4.24    ,-7.79     ,2.71     ,3.26     ,3.62     ,4.67     ,1.84     ,3.80     ,2.17    ,14.62     ,5.23     ,5.79     ,7.72    ,-6.47    ,-3.56     ,3.51     ,0.75     ,0.31     ,0.42     ,2.67     ,1.57    ,-1.64     ,0.53     ,1.57     ,2.14     ,0.41    ,-0.38     ,1.73    ,-0.56
200809   ,-15.44   ,-12.40   ,-12.36   ,-11.38   ,-14.98   ,-12.69   ,-11.29    ,-8.69   ,-19.86    ,-9.86    ,-3.79    ,-9.61   ,-14.70    ,-7.18    ,-7.84   ,-12.35   ,-17.20   ,-14.99   ,-12.38    ,-9.62   ,-13.71   ,-10.56   ,-11.42    ,-7.41   ,-14.31    ,-6.16    ,-8.93   ,-11.70    ,-5.08    ,-6.40    ,-9.12   ,-17.88
200810   ,-30.49   ,-25.94   ,-24.76   ,-21.15   ,-27.57   ,-23.89   ,-19.74   ,-21.02   ,-27.20   ,-23.30   ,-15.93   ,-20.14   ,-27.57   ,-21.58   ,-20.37   ,-29.23   ,-24.15   ,-15.86   ,-14.08   ,-18.36   ,-24.45   ,-18.12   ,-16.56   ,-13.68   ,-21.71   ,-20.44   ,-13.88   ,-17.31   ,-23.38   ,-16.75   ,-23.68   ,-30.82
200811   ,-10.82   ,-15.05   ,-12.39   ,-11.62   ,-18.74   ,-12.52   ,-10.76   ,-13.17   ,-19.34   ,-13.24    ,-8.26   ,-11.69   ,-23.21   ,-13.14   ,-12.56   ,-20.31    ,-7.30   ,-14.04    ,-7.71    ,-7.60    ,-9.80    ,-7.63    ,-6.58     ,0.90    ,-7.03    ,-9.24    ,-5.24     ,0.16   ,-15.42   ,-10.51    ,-2.90    ,-8.66
200812    ,10.60     ,8.86     ,9.09     ,4.95    ,11.41     ,4.12     ,5.24     ,4.37     ,3.55     ,5.33     ,3.19     ,4.99    ,-2.58     ,3.25     ,9.14    ,12.02     ,2.96     ,0.12     ,0.66     ,0.81     ,6.53    ,-1.14     ,2.82     ,1.68     ,3.86     ,1.08     ,1.19    ,-1.97    ,-0.49     ,0.23     ,2.48     ,8.16
200901    ,-0.36    ,-6.86    ,-3.91    ,-9.10     ,5.90    ,-3.89    ,-9.51   ,-10.08    ,-6.00    ,-4.75   ,-13.92   ,-10.85    ,-2.91   ,-12.98   ,-20.37   ,-15.66    ,-4.62     ,2.57    ,-1.52    ,-4.58    ,-1.71   ,-10.79    ,-6.12    ,-4.52    ,-6.09   ,-12.56   ,-11.71    ,-4.39   ,-14.54   ,-11.81    ,-9.36   ,-12.73
200902   ,-11.21    ,-6.44    ,-6.85    ,-9.18   ,-12.14    ,-9.39   ,-11.03   ,-11.07   ,-12.34    ,-8.50   ,-14.27   ,-14.64   ,-15.98   ,-14.54   ,-14.84   ,-14.87    ,-4.49    ,-1.09    ,-8.58    ,-6.85    ,-1.94   ,-12.40    ,-7.84   ,-11.27   ,-10.85   ,-16.13    ,-8.21   ,-10.18   ,-14.90   ,-12.97   ,-18.25   ,-12.09
200903    ,10.70     ,9.08     ,9.45     ,9.27    ,10.33    ,11.60     ,8.55     ,9.62     ,8.23    ,10.36     ,7.55     ,7.23    ,14.05    ,10.33     ,8.15    ,14.81    ,13.32     ,6.91    ,10.11     ,8.83    ,11.94     ,6.61     ,8.91     ,4.71    ,13.24     ,9.88     ,8.35     ,9.09    ,12.21     ,9.69     ,4.02    ,12.68
200904     ,9.25    ,15.95    ,16.04    ,17.75    ,12.62    ,15.14    ,14.87    ,19.00    ,17.38    ,16.30    ,13.30    ,20.08    ,17.49    ,18.77    ,17.95    ,18.02     ,6.22     ,9.86     ,7.01    ,11.01     ,6.61    ,12.94     ,7.89     ,4.16     ,9.85    ,18.67     ,9.36     ,6.49    ,13.79    ,16.25    ,10.78    ,12.00
200905    ,10.59     ,8.85     ,1.81     ,4.77    ,16.87     ,5.77     ,4.70     ,4.95    ,13.64     ,8.82     ,1.19     ,5.05    ,15.55     ,3.38     ,3.90    ,10.89     ,6.63     ,6.83     ,6.86     ,4.85    ,12.03     ,6.45     ,4.49     ,7.43    ,12.51    ,11.27     ,4.86     ,8.15     ,7.24     ,5.33    ,11.04     ,5.27
200906     ,4.11     ,6.94     ,6.32     ,1.29     ,5.33     ,3.28     ,1.73    ,-2.02    ,-0.36    ,-1.96     ,0.21     ,0.23    ,-6.20     ,0.37     ,0.37     ,3.70    ,-1.99    ,-2.81    ,-0.15     ,2.78    ,-2.26    ,-2.59     ,0.29    ,-0.63    ,-0.12    ,-1.07     ,0.74    ,-4.17    ,-0.58    ,-1.27    ,-5.22    ,-3.80
200907     ,7.17     ,5.23     ,5.83     ,8.42    ,12.64     ,9.27    ,10.62    ,10.77    ,10.69    ,11.69    ,13.70    ,14.57    ,15.05    ,12.45    ,12.13    ,24.67     ,8.90     ,8.15     ,6.21     ,4.63     ,6.18     ,8.98     ,9.29     ,9.93     ,8.79    ,10.43     ,9.69     ,7.19    ,10.07    ,11.77     ,7.54    ,12.53
200908     ,1.14    ,-0.81    ,-0.30     ,2.50     ,5.31     ,2.62     ,2.60     ,4.04     ,4.97     ,4.23     ,4.93     ,7.08    ,10.98     ,7.61    ,10.56    ,12.61    ,-0.81     ,1.28     ,1.51     ,1.29     ,3.39     ,0.21     ,3.46     ,2.05     ,2.97     ,3.57     ,1.44     ,1.94     ,9.60     ,3.70     ,3.01     ,4.84
200909     ,7.96     ,7.71     ,4.56     ,6.36     ,7.56     ,3.82     ,5.66     ,8.10    ,10.84     ,7.95     ,7.06    ,13.17    ,10.86    ,10.83    ,11.77     ,7.79     ,8.75     ,4.64     ,2.53     ,3.53     ,5.74     ,4.56     ,2.61     ,5.52     ,3.27     ,6.73     ,6.51     ,5.49     ,2.89     ,9.51     ,9.73     ,7.83
200910   ,-14.20    ,-6.58    ,-4.79    ,-3.79   ,-11.97    ,-5.88    ,-5.00    ,-4.20   ,-11.19    ,-5.72    ,-6.07    ,-6.72   ,-14.79    ,-8.62    ,-6.80    ,-6.65    ,-9.97    ,-1.72    ,-0.45     ,0.68    ,-4.66    ,-1.24    ,-1.22    ,-2.35    ,-5.73    ,-5.32    ,-3.44     ,2.47    ,-6.30    ,-6.18    ,-2.54    ,-6.10
200911     ,4.54     ,4.05     ,2.28     ,2.60     ,2.88     ,2.03     ,2.55     ,3.89     ,5.94     ,5.94     ,4.26     ,4.98     ,2.85     ,5.38     ,5.23    ,10.42     ,9.98     ,7.98     ,8.51     ,5.60     ,5.43     ,5.78     ,5.77     ,7.57     ,2.94     ,6.36     ,5.95     ,3.22     ,5.49     ,7.28     ,2.83     ,8.76
200912     ,5.24    ,10.64     ,7.19     ,8.04    ,10.14     ,6.77     ,7.10     ,8.62     ,5.96     ,6.21     ,7.76     ,8.30     ,9.47     ,7.62    ,10.70     ,9.81     ,4.98     ,4.40     ,2.70     ,0.73     ,4.79     ,0.82     ,3.53     ,4.39     ,2.18     ,3.37     ,3.68     ,3.75     ,0.36     ,5.48     ,1.48    ,12.68
201001    ,-2.18    ,-4.52    ,-2.39    ,-4.42    ,-4.30    ,-2.96    ,-3.28    ,-2.36    ,-1.17    ,-1.73    ,-3.42    ,-3.34    ,-1.06    ,-1.50    ,-2.68    ,-4.58    ,-2.30    ,-8.23    ,-3.55    ,-4.19    ,-5.18    ,-2.30    ,-4.70    ,-5.64     ,1.20    ,-1.99    ,-5.78    ,-6.15    ,-3.02    ,-5.57    ,-1.63    ,-7.59
201002     ,2.08     ,2.51     ,3.17     ,4.93     ,5.00     ,3.89     ,4.42     ,3.47     ,5.98     ,5.41     ,6.76     ,7.11     ,8.17    ,10.85     ,7.37     ,9.29     ,5.28     ,0.26     ,1.68     ,2.97     ,6.06     ,4.41     ,3.51     ,5.65     ,3.18     ,3.95     ,3.12     ,4.07     ,4.88     ,5.33     ,4.51     ,9.00
201003     ,6.35     ,7.03     ,6.50     ,7.71     ,9.18     ,8.06     ,6.17     ,9.51    ,12.86     ,8.43     ,7.37     ,6.60    ,12.85     ,7.68     ,7.20    ,12.13     ,3.29     ,8.46     ,6.44     ,4.36     ,3.78     ,3.93     ,5.23     ,5.81     ,7.21     ,8.70     ,6.97     ,5.13     ,8.38     ,7.25     ,3.70     ,1.00
201004     ,6.94     ,2.62     ,3.08     ,4.87     ,7.17     ,6.19     ,3.92     ,5.39     ,6.19     ,7.16     ,5.95     ,7.29    ,11.46     ,9.77     ,5.57    ,11.04     ,4.06    ,-3.79     ,0.54     ,1.59     ,4.79     ,1.25     ,1.35     ,3.56    ,-0.01     ,2.11     ,2.87     ,5.07     ,0.82     ,4.98    ,-2.70     ,1.98
201005    ,-8.43    ,-6.86    ,-6.02    ,-4.80   ,-11.25    ,-5.59    ,-7.42    ,-7.63   ,-10.80   ,-10.10    ,-8.86   ,-10.46   ,-14.44   ,-10.30    ,-9.88    ,-9.04    ,-8.81    ,-6.68    ,-6.59    ,-8.57    ,-8.79    ,-4.07    ,-7.93    ,-7.89    ,-8.06    ,-8.53    ,-7.30    ,-9.02    ,-7.52    ,-9.85   ,-10.32    ,-8.86
201006    ,-7.26    ,-1.85    ,-5.11    ,-6.08    ,-8.72    ,-5.66    ,-5.80    ,-7.52    ,-8.89    ,-7.14    ,-7.80    ,-8.70   ,-14.88   ,-10.50   ,-12.15   ,-14.64    ,-3.20    ,-4.58    ,-2.67    ,-4.65    ,-2.45    ,-2.83    ,-6.16    ,-7.92    ,-3.34    ,-6.00    ,-4.04    ,-7.21    ,-7.55    ,-9.54    ,-7.51   ,-11.58
201007     ,6.81     ,5.47     ,5.36     ,6.29     ,7.61     ,8.87     ,5.87     ,6.96     ,8.29     ,8.95     ,8.28     ,7.58     ,8.21     ,7.23     ,8.05     ,9.48     ,6.57     ,9.59     ,8.15     ,6.45     ,2.91     ,7.29     ,5.58     ,8.02     ,5.90     ,9.20     ,6.42     ,7.93     ,4.30     ,8.74    ,10.14     ,4.44
201008    ,-4.48    ,-2.35    ,-4.59    ,-6.80    ,-8.75    ,-6.72    ,-6.63    ,-5.57    ,-8.62    ,-6.62    ,-7.34    ,-4.21   ,-10.49    ,-7.43    ,-8.13    ,-5.82    ,-4.20    ,-2.05    ,-5.18    ,-3.56    ,-0.83    ,-2.53    ,-4.30    ,-3.90    ,-4.41    ,-2.74    ,-2.50     ,0.00    ,-6.79    ,-7.78    ,-5.31    ,-3.18
201009    ,14.33    ,16.02    ,14.63    ,12.49    ,16.19    ,15.87    ,12.79    ,10.57    ,13.87    ,12.11    ,11.22    ,11.85     ,9.96    ,13.10    ,10.55    ,11.42    ,14.57     ,8.77    ,13.74     ,9.56     ,9.83    ,10.07     ,8.42     ,9.09     ,9.12     ,8.81     ,8.55     ,6.21     ,7.43     ,8.69     ,8.75     ,8.77
201010     ,4.22     ,4.30     ,5.17     ,4.12     ,1.81     ,9.00     ,4.50     ,4.64     ,3.78     ,4.12     ,3.23     ,4.61     ,2.97     ,4.30     ,5.68     ,4.81     ,5.47     ,3.21     ,6.26     ,4.70     ,5.17     ,4.86     ,4.59     ,1.91     ,3.85     ,5.04     ,2.82     ,2.45    ,-0.02     ,2.34     ,5.25     ,3.18
201011     ,2.93     ,7.04     ,3.30     ,4.54     ,6.65     ,6.50     ,3.73     ,3.17     ,5.37     ,3.65     ,3.55     ,4.62     ,5.55     ,4.91     ,1.22     ,2.44     ,1.70    ,-2.80    ,-0.60    ,-0.28     ,6.65     ,1.90     ,2.39     ,1.02     ,0.61    ,-0.25     ,0.30    ,-1.28    ,-0.32     ,0.35    ,-0.71    ,-1.87
201012    ,10.12     ,8.35     ,7.52     ,6.23    ,13.99    ,11.05     ,8.65     ,5.61    ,11.02    ,10.78     ,8.79     ,6.50    ,10.83    ,12.62     ,9.71     ,6.51     ,5.04     ,4.06     ,6.98     ,4.82     ,5.78     ,3.73     ,6.03     ,4.28     ,7.88     ,7.74     ,7.51     ,5.62    ,11.29    ,10.67     ,7.11     ,4.98
201101    ,-2.58    ,-0.59    ,-0.22     ,0.19    ,-0.84     ,1.63     ,0.37     ,0.30     ,4.84    ,-0.45     ,0.37     ,1.55     ,0.36     ,0.11     ,1.87    ,-1.59     ,4.24     ,3.43     ,2.10     ,0.92    ,-0.87     ,3.21     ,3.39     ,2.08     ,1.52     ,1.77     ,3.46    ,-0.58     ,2.32     ,3.50     ,3.97     ,3.09
201102     ,7.21     ,9.52    ,10.05     ,4.53     ,7.24     ,4.13     ,5.18     ,5.43     ,5.64     ,6.87     ,4.89     ,4.23     ,5.64     ,6.39     ,5.89     ,7.19    ,-0.50     ,1.81     ,4.84     ,3.09     ,7.15     ,5.40     ,4.22    ,-0.33     ,6.21     ,5.40     ,5.87     ,2.73     ,3.43     ,3.26     ,5.72     ,1.35
201103     ,1.21     ,2.71     ,3.65     ,3.56     ,2.88    ,-0.71     ,2.37     ,3.30    ,-2.91     ,0.67     ,0.78     ,2.89    ,-1.75     ,2.67     ,2.21    ,-0.91    ,-0.90    ,-2.37     ,0.30     ,0.89    ,-2.17     ,0.68    ,-0.10     ,1.12     ,0.26     ,1.33     ,2.36     ,3.67    ,-2.66    ,-1.25     ,1.05     ,1.65
201104     ,3.82     ,1.78     ,4.59     ,3.12     ,1.04     ,2.14     ,2.59     ,2.52     ,0.42     ,1.97     ,3.07     ,1.63    ,-0.68     ,0.72     ,1.87    ,-0.36     ,3.84     ,2.78     ,1.75     ,3.78    ,-0.34     ,4.04     ,4.87     ,2.90     ,3.42     ,2.55     ,1.87     ,3.63     ,0.71     ,0.41     ,1.69     ,5.48
201105    ,-5.28    ,-4.58    ,-2.03    ,-0.97    ,-4.50    ,-1.76    ,-2.43    ,-1.03    ,-6.46    ,-3.33    ,-4.35     ,0.45    ,-5.39    ,-3.65    ,-5.04    ,-3.67    ,-0.81     ,1.21    ,-2.64     ,0.20    ,-4.12    ,-2.56    ,-1.43    ,-0.64    ,-3.07    ,-1.37    ,-1.66     ,1.00    ,-3.52    ,-1.92    ,-2.26     ,1.16
201106    ,-6.28    ,-4.30    ,-2.65    ,-0.77    ,-6.12    ,-4.46    ,-1.99    ,-1.61    ,-5.55    ,-2.77    ,-1.79    ,-0.28    ,-4.85    ,-3.66    ,-1.37    ,-3.66    ,-4.24    ,-2.33    ,-0.63    ,-0.90    ,-5.29    ,-1.89    ,-1.45    ,-1.49    ,-3.52    ,-2.20    ,-1.59    ,-0.91    ,-2.92    ,-2.18    ,-0.96    ,-2.21
201107    ,-1.79    ,-3.92    ,-6.94    ,-2.16    ,-4.19    ,-3.67    ,-4.11    ,-1.60    ,-5.65    ,-2.69    ,-2.97    ,-3.70    ,-6.40    ,-0.93    ,-2.50    ,-4.33    ,-3.48    ,-4.14     ,1.90     ,0.77    ,-7.15    ,-0.57    ,-3.55    ,-2.68    ,-2.04    ,-2.81    ,-2.45    ,-1.61    ,-5.30    ,-2.72    ,-5.00    ,-2.04
201108    ,-7.72    ,-7.50    ,-7.15    ,-7.81   ,-10.95   ,-10.34    ,-8.57    ,-8.04   ,-13.07   ,-10.27    ,-8.47    ,-5.34   ,-15.95   ,-11.77    ,-7.54   ,-10.09    ,-9.18    ,-5.93    ,-5.32    ,-3.03    ,-6.02    ,-7.17    ,-2.83    ,-4.44    ,-6.35    ,-7.45    ,-6.47    ,-8.39    ,-8.51    ,-6.03    ,-4.52    ,-8.01
201109   ,-16.79   ,-11.78   ,-12.11   ,-11.04   ,-18.05   ,-16.81   ,-12.75   ,-11.80   ,-15.55   ,-13.11   ,-10.72    ,-9.08   ,-11.95   ,-12.09    ,-8.85   ,-13.50   ,-10.21    ,-7.51    ,-4.52    ,-6.75   ,-11.03   ,-11.85    ,-6.15    ,-7.89    ,-9.27   ,-11.07    ,-8.34    ,-6.00   ,-10.47   ,-10.79    ,-4.76   ,-10.07
201110    ,16.00    ,15.23    ,17.35    ,14.38    ,11.69    ,17.45    ,15.31    ,14.33    ,17.14    ,14.62    ,14.18    ,13.00     ,7.08    ,13.34    ,11.12    ,13.10    ,11.21    ,13.80     ,9.09     ,9.34    ,12.12    ,16.72     ,8.71    ,10.96    ,12.84    ,13.82    ,11.82    ,13.95    ,13.21    ,11.96     ,7.38    ,11.56
201111    ,-3.51    ,-0.35    ,-2.58    ,-0.71    ,-6.19    ,-3.56    ,-0.66    ,-1.20     ,1.39    ,-1.33    ,-0.23     ,0.20    ,-3.93    ,-1.79     ,0.55     ,0.99    ,-1.37    ,-0.65    ,-2.60     ,0.26    ,-3.30    ,-0.12     ,0.96     ,0.45     ,0.77    ,-0.32     ,1.88    ,-0.83    ,-3.46    ,-0.53    ,-0.18    ,-1.33
201112    ,-4.25     ,1.44    ,-2.53    ,-1.09    ,-2.37    ,-0.98     ,0.22     ,0.94    ,-0.05     ,0.70     ,1.45     ,0.87     ,0.64     ,0.85     ,2.08    ,-0.32    ,-6.33    ,-1.94    ,-2.94     ,0.59    ,-4.28    ,-3.15     ,0.20     ,1.29    ,-0.03     ,2.92     ,1.35    ,-0.38    ,-0.22     ,3.03     ,2.87    ,-0.34
