Date,SMALL LoBM LoOP,ME1 BM1 OP2,ME1 BM1 OP3,ME1 BM1 HiOP,ME1 BM2 LoOP,ME1 BM2 OP2,ME1 BM2 OP3,ME1 BM2 HiOP,ME1 BM3 LoOP,ME1 BM3 OP2,ME1 BM3 OP3,ME1 BM3 HiOP,ME1 BM4 LoOP,ME1 BM4 OP2,ME1 BM4 OP3,SMALL HiBM HiOP,BIG LoBM LoOP,ME2 BM1 OP2,ME2 BM1 OP3,ME2 BM1 HiOP,ME2 BM2 LoOP,ME2 BM2 OP2,ME2 BM2 OP3,ME2 BM2 HiOP,ME2 BM3 LoOP,ME2 BM3 OP2,ME2 BM3 OP3,ME2 BM3 HiOP,ME2 BM4 LoOP,ME2 BM4 OP2,ME2 BM4 OP3,BIG HiBM HiOP
200608     ,0.12     ,2.03     ,4.23     ,3.44    ,-0.07     ,2.60     ,3.00     ,2.03     ,2.90     ,3.50     ,3.38     ,4.47     ,2.57     ,2.90     ,2.87     ,5.14     ,3.55     ,1.79     ,3.95     ,3.24     ,4.07     ,3.66     ,4.05     ,0.37     ,3.86     ,3.61     ,5.70     ,0.02     ,3.54     ,4.74     ,3.33    ,-0.15
200609     ,1.92     ,3.20     ,0.30     ,2.16    ,-0.24    ,-0.19     ,0.82     ,0.20     ,1.37     ,1.41     ,0.42     ,2.14    ,-0.15     ,1.15     ,1.54    ,-0.37     ,0.29     ,0.42     ,0.34    ,-0.39     ,2.24     ,3.58     ,1.71    ,-1.46     ,2.71     ,1.12     ,4.03    ,-0.42     ,1.73     ,1.63     ,2.42     ,5.30
200610     ,2.79     ,1.99     ,4.26     ,3.60     ,1.72     ,2.33     ,4.59     ,5.80     ,6.90     ,6.33     ,4.78     ,4.69     ,9.20     ,3.88     ,5.29     ,0.79     ,2.40     ,4.62     ,3.72     ,3.79     ,3.94     ,3.28     ,3.81     ,4.06     ,2.76     ,3.25     ,4.29     ,7.69     ,5.21     ,4.34     ,5.28     ,9.54
200611     ,5.31     ,7.42     ,5.86     ,6.70     ,6.55     ,6.57     ,5.82     ,6.70     ,6.39     ,6.42     ,5.66     ,8.06     ,5.10     ,5.85     ,8.57     ,8.82    ,-1.47    ,-1.93     ,3.00     ,3.64     ,9.84     ,5.74     ,3.17     ,5.34     ,5.93     ,2.95     ,3.00     ,4.28     ,4.29     ,2.97     ,4.04     ,3.43
200612     ,6.18     ,3.70     ,4.39     ,5.29     ,4.27     ,2.98     ,3.86     ,4.56     ,3.92     ,5.31     ,3.96     ,3.04     ,2.25     ,5.62     ,4.22     ,6.04     ,2.35     ,0.07     ,2.75     ,2.94     ,2.66     ,4.70     ,3.07     ,2.34     ,3.49     ,4.75     ,4.09     ,3.27     ,4.37     ,3.23     ,5.97     ,6.30
200701     ,1.20     ,0.40     ,3.06     ,1.65     ,2.73     ,3.80     ,3.59     ,3.46     ,2.91     ,3.21     ,3.75     ,3.89     ,3.48     ,2.18     ,2.45     ,7.02     ,1.68    ,-0.48     ,2.61     ,0.93    ,-0.32     ,2.49     ,2.15    ,-2.37     ,1.73     ,0.52     ,1.91    ,-1.31     ,1.44     ,1.94     ,2.70    ,-1.07
200702     ,0.69     ,0.70    ,-0.52     ,0.80     ,1.09     ,0.68     ,1.38     ,1.90     ,3.01     ,0.39     ,1.31     ,2.04     ,0.21    ,-0.17     ,1.82     ,0.82     ,2.09    ,-1.47    ,-1.57     ,0.91     ,0.10    ,-1.91     ,0.36     ,0.29    ,-2.23    ,-0.50    ,-0.32    ,-1.38    ,-0.20    ,-1.58     ,1.30     ,3.86
200703     ,3.59     ,4.67     ,3.96     ,4.02     ,5.40     ,4.62     ,4.29     ,5.48     ,6.02     ,5.31     ,4.98     ,6.14     ,6.44     ,4.07     ,4.36     ,1.30     ,0.94     ,4.68     ,3.40     ,3.74     ,4.64     ,5.94     ,4.01     ,7.11     ,4.01     ,3.12     ,4.06     ,3.19     ,2.67     ,2.34     ,5.99     ,3.11
200704     ,5.03     ,3.33     ,4.56     ,5.58     ,5.43     ,5.89     ,5.76     ,6.73     ,5.10     ,4.48     ,6.40     ,6.63     ,2.79     ,4.88     ,8.96    ,10.29     ,0.86     ,3.04     ,5.41     ,5.05     ,5.93     ,5.59     ,5.43     ,4.90     ,5.89     ,6.98     ,8.11     ,6.77     ,6.69     ,6.60     ,6.48     ,7.53
200705    ,-0.16    ,-0.84     ,0.43     ,1.44     ,0.06     ,1.58     ,1.66     ,2.19    ,-4.24     ,0.17     ,1.63     ,2.88    ,-1.11     ,0.51     ,2.42     ,2.32     ,5.93    ,-1.40     ,0.40     ,1.64     ,0.62     ,1.49     ,1.18     ,2.69    ,-0.20     ,1.92     ,1.47     ,4.40     ,3.15     ,2.14     ,2.01     ,5.23
200706    ,-0.45     ,0.00    ,-0.67    ,-0.99    ,-1.34     ,1.54    ,-0.81    ,-0.19     ,0.85    ,-2.29     ,0.83     ,1.02    ,-0.72    ,-0.44     ,0.74     ,2.57     ,6.00    ,-0.39    ,-0.53     ,0.38    ,-2.51    ,-1.74    ,-2.50     ,5.57    ,-1.49    ,-2.07    ,-1.14     ,4.80     ,0.83    ,-2.03     ,1.08     ,1.52
200707    ,-2.60    ,-0.77     ,0.27    ,-0.28    ,-3.90     ,1.10     ,0.81     ,0.46    ,-0.97    ,-0.26     ,0.24     ,2.40    ,-2.59    ,-1.13     ,0.35     ,0.65    ,-1.94    ,-3.36    ,-1.62    ,-0.70    ,-0.75    ,-1.40    ,-1.46    ,-0.97    ,-1.58    ,-0.91    ,-3.70    ,-3.31    ,-4.47    ,-3.53    ,-1.31     ,1.83
200708    ,-8.84    ,-2.34    ,-4.09    ,-4.23    ,-8.13    ,-6.29    ,-4.65    ,-4.10    ,-5.26    ,-3.68    ,-3.50    ,-3.98    ,-4.65    ,-2.76    ,-2.82    ,-3.35    ,-0.98    ,-4.50    ,-2.00     ,0.85    ,-1.57    ,-1.64    ,-0.28    ,-3.07    ,-2.53    ,-3.04    ,-2.13    ,-0.52    ,-1.06    ,-1.60    ,-2.76    ,-0.39
200709     ,3.09     ,6.48     ,4.63     ,0.85     ,3.70     ,2.63     ,1.68     ,0.48     ,0.97     ,1.10     ,2.56     ,2.98     ,2.93     ,2.28     ,1.95     ,0.51    ,11.51     ,3.17     ,6.54     ,6.83     ,7.41     ,5.33     ,3.95     ,8.10     ,4.99     ,4.70     ,2.36     ,6.03     ,6.54     ,4.14     ,3.70     ,9.63
200710     ,2.75     ,6.24     ,6.36     ,5.88     ,1.72     ,5.75     ,5.43     ,6.42     ,4.83     ,4.23     ,4.31     ,4.72     ,1.92     ,3.64     ,3.13     ,2.53     ,7.42    ,11.30     ,3.30     ,5.50     ,5.59     ,3.59     ,3.00     ,5.20     ,4.26     ,5.69     ,3.89     ,6.38     ,4.67     ,2.47     ,3.86    ,14.43
200711   ,-10.44    ,-6.30   ,-10.73    ,-7.86    ,-7.40    ,-6.16    ,-7.12    ,-8.43    ,-7.58    ,-7.01    ,-7.54   ,-11.27    ,-6.05    ,-6.05    ,-5.43   ,-10.13    ,-4.00    ,-0.20     ,0.80    ,-2.12    ,-3.79    ,-1.38    ,-2.39     ,1.40    ,-4.51    ,-0.61    ,-5.29    ,-4.57    ,-4.77    ,-7.47    ,-4.96   ,-11.26
200712    ,-4.25    ,-8.87    ,-1.97    ,-2.77    ,-4.51    ,-1.88    ,-1.45    ,-2.85    ,-3.31    ,-2.55    ,-3.10    ,-3.19    ,-3.12    ,-1.95    ,-1.03    ,-0.72     ,0.90    ,-2.20    ,-2.96    ,-2.92    ,-1.53    ,-0.44    ,-3.82    ,-1.10    ,-0.72    ,-1.67    ,-1.91     ,1.08    ,-0.90    ,-1.55    ,-1.60    ,-4.94
200801   ,-10.90   ,-14.54    ,-8.27   ,-10.39    ,-9.91    ,-8.34    ,-9.11   ,-10.87    ,-7.17    ,-5.64    ,-9.73   ,-10.43    ,-9.15    ,-7.18    ,-8.34    ,-6.31   ,-19.30   ,-11.23    ,-5.73    ,-8.85    ,-7.61    ,-9.41    ,-8.45   ,-10.44    ,-7.97   ,-10.26    ,-8.68   ,-12.69   ,-10.61   ,-10.98    ,-9.63   ,-11.35
200802     ,4.81     ,5.58     ,3.94     ,3.96     ,6.29     ,5.47     ,4.08     ,5.62     ,5.04     ,4.48     ,5.01     ,5.78     ,3.05     ,3.46     ,5.70    ,-0.29     ,0.76     ,2.33     ,5.66     ,0.33     ,3.10     ,2.03     ,1.53     ,5.13     ,2.11     ,0.58     ,0.52     ,4.72     ,0.48     ,1.30     ,0.52     ,3.86
200803    ,-5.80    ,-0.76     ,0.63     ,0.20    ,-3.04    ,-1.35     ,0.42     ,0.84    ,-4.01     ,0.13     ,2.02    ,-2.10    ,-4.41    ,-0.04    ,-0.05     ,1.55    ,-0.79     ,6.98    ,-0.11    ,-2.24     ,0.51     ,2.89     ,1.47    ,-1.49     ,0.81     ,0.25     ,0.55    ,-2.21     ,0.71     ,3.51     ,1.22     ,9.51
200804     ,2.43    ,-0.95     ,1.43     ,1.97     ,4.23     ,3.76     ,2.27     ,4.78     ,0.11     ,0.32     ,1.68     ,3.92     ,0.16     ,2.49     ,0.46     ,1.83    ,13.49     ,2.06    ,-1.35     ,5.30     ,1.82     ,2.54     ,3.56     ,7.58     ,1.82     ,5.53     ,3.53    ,11.38     ,4.79     ,4.43     ,5.53     ,2.29
200805     ,3.15     ,0.95     ,1.04     ,1.23     ,3.39     ,3.33     ,1.00     ,1.59     ,1.41     ,0.12     ,1.87     ,2.44     ,1.55     ,1.28     ,1.69     ,5.49    ,-2.78     ,5.61     ,2.71     ,1.43    ,-0.51     ,2.73     ,0.36     ,2.68     ,1.59    ,-0.66    ,-0.23     ,4.61     ,1.94    ,-2.39     ,1.21    ,-2.98
200806    ,-6.93   ,-13.50    ,-6.71    ,-7.91    ,-9.99    ,-3.91    ,-6.71    ,-7.05    ,-5.46    ,-6.20    ,-5.99    ,-8.33    ,-7.17    ,-5.02    ,-5.54    ,-1.52    ,-2.42   ,-10.93    ,-5.29    ,-7.67    ,-8.21    ,-4.94    ,-9.60    ,-7.41   ,-10.92    ,-9.80   ,-14.27    ,-6.30    ,-8.16   ,-11.53   ,-11.67    ,-8.38
200807    ,-5.25    ,-8.46    ,-7.63    ,-4.00   ,-10.17    ,-5.28    ,-3.43    ,-4.80   ,-10.47    ,-5.94    ,-4.64    ,-6.27    ,-7.70    ,-5.97    ,-3.35    ,-6.41    ,-4.31    ,-1.94    ,-7.76    ,-1.90    ,-3.90    ,-0.90    ,-3.59    ,-8.58    ,-3.49     ,0.01    ,-8.55    ,-2.52    ,-3.94     ,1.65    ,-1.96   ,-10.96
200808    ,-4.66    ,-5.14    ,-4.35    ,-3.49    ,-7.40    ,-7.01    ,-3.83    ,-3.37    ,-8.10    ,-5.92    ,-4.84    ,-1.11    ,-6.22    ,-4.44    ,-0.48    ,-0.29    ,-2.95    ,-4.46    ,-5.31    ,-3.37    ,-1.41    ,-5.44    ,-5.25    ,-5.97    ,-5.51    ,-5.78    ,-4.19    ,-5.42    ,-3.15    ,-3.48    ,-3.11    ,-5.93
200809   ,-18.66   ,-18.20   ,-18.78   ,-17.18   ,-21.82   ,-19.72   ,-15.34   ,-18.53   ,-20.25   ,-17.05   ,-16.15   ,-17.52   ,-19.70   ,-17.12   ,-14.68   ,-15.36   ,-15.45   ,-12.22   ,-21.94   ,-13.02   ,-18.51   ,-11.57   ,-14.86   ,-17.71   ,-15.67   ,-13.29   ,-18.12    ,-7.62   ,-18.01    ,-9.50   ,-17.45    ,-5.76
200810   ,-25.90   ,-25.90   ,-27.99   ,-25.63   ,-29.87   ,-25.91   ,-25.11   ,-27.76   ,-30.60   ,-27.15   ,-25.64   ,-27.83   ,-29.83   ,-27.26   ,-26.92   ,-20.99   ,-26.79   ,-28.20   ,-24.84   ,-19.00   ,-20.78   ,-19.37   ,-18.61   ,-17.42   ,-25.55   ,-23.27   ,-20.73    ,-2.82   ,-28.78   ,-30.29   ,-25.63   ,-33.92
200811    ,-8.32    ,-6.86    ,-6.60    ,-7.44    ,-8.68    ,-6.78    ,-7.55    ,-9.15   ,-12.77   ,-10.18    ,-9.13    ,-8.30    ,-8.61    ,-9.99    ,-6.59    ,-7.36    ,-2.56     ,3.09   ,-10.57    ,-3.57   ,-11.62    ,-6.42    ,-7.52    ,-4.90    ,-7.51   ,-10.26    ,-4.68   ,-18.09    ,-7.53    ,-8.66    ,-2.86     ,2.43
200812     ,1.02     ,3.34     ,6.23     ,3.99    ,-0.84     ,5.33     ,6.18     ,4.92    ,-0.94    ,10.04     ,5.65     ,6.19     ,2.22     ,8.59     ,7.87     ,8.95     ,5.00     ,7.56     ,5.87     ,5.89     ,7.83    ,10.15    ,10.47     ,6.25    ,12.31     ,9.53     ,1.83     ,6.73     ,6.19    ,-0.31    ,11.80     ,9.51
200901    ,-1.60    ,-8.99    ,-7.69    ,-5.94    ,-0.24    ,-8.23    ,-7.47    ,-8.51     ,2.74    ,-6.87    ,-7.72    ,-9.94    ,-9.50    ,-6.81    ,-7.24    ,-6.96   ,-12.57   ,-17.17    ,-7.19    ,-8.01    ,-9.29   ,-13.45   ,-10.95    ,-7.85   ,-12.50   ,-14.35    ,-8.51   ,-14.21   ,-11.46   ,-19.08   ,-16.05   ,-10.10
200902    ,-8.47    ,-6.01    ,-5.00    ,-3.92    ,-6.91    ,-7.27    ,-6.54    ,-5.89    ,-5.82    ,-7.20    ,-7.97    ,-8.52    ,-6.04    ,-9.21    ,-3.00    ,-6.36    ,-2.26    ,-5.69    ,-4.91    ,-7.49   ,-13.22   ,-12.44   ,-10.23    ,-7.27   ,-14.65   ,-11.11   ,-10.27   ,-11.82   ,-12.60   ,-15.27   ,-11.02   ,-10.38
200903     ,7.17     ,8.28     ,5.57     ,5.75     ,7.45     ,1.34     ,2.80     ,4.95     ,5.33     ,3.87     ,3.27     ,5.33     ,9.54     ,5.07     ,5.78     ,6.82     ,6.99     ,4.62    ,10.13     ,4.19     ,4.41     ,7.08     ,7.71     ,5.84     ,8.12    ,10.51     ,4.91     ,9.11     ,6.93    ,13.00     ,7.75    ,10.82
200904    ,12.32    ,15.83    ,14.81    ,17.34    ,17.13    ,13.39    ,14.35    ,17.34    ,15.28    ,14.33    ,17.35    ,20.44    ,13.80    ,15.36    ,16.85    ,12.63     ,2.07    ,10.60    ,12.36     ,9.36    ,21.41     ,7.40     ,8.58     ,8.88    ,15.52    ,19.48    ,13.18    ,13.05    ,21.70    ,27.95    ,16.99    ,10.64
200905    ,17.67     ,9.48    ,16.73    ,14.27    ,21.88    ,13.45    ,12.68    ,12.95    ,10.14    ,15.53    ,14.22    ,12.36    ,13.24    ,11.89    ,10.52    ,11.16    ,20.75    ,10.85    ,13.11    ,12.54    ,14.43    ,11.76    ,12.75    ,15.80    ,11.42    ,10.14    ,16.70     ,8.46     ,9.34    ,18.75     ,6.54    ,13.71
200906     ,0.31     ,0.11     ,1.35    ,-0.01    ,-0.12     ,0.44     ,0.88    ,-1.27     ,0.28    ,-2.22    ,-1.53    ,-0.18     ,0.81    ,-1.16    ,-1.19    ,-0.92    ,-5.78    ,-5.17    ,-2.99    ,-0.49    ,-5.75    ,-1.21    ,-1.57    ,-4.85    ,-2.87    ,-0.07    ,-3.34     ,0.63    ,-2.05    ,-4.19    ,-2.17    ,-1.54
200907     ,2.74     ,4.61     ,5.55     ,7.26     ,6.05     ,3.75     ,5.75     ,9.13     ,7.13     ,6.85     ,6.82    ,11.12     ,5.78     ,7.95    ,11.30    ,10.31     ,2.04    ,10.12     ,7.23     ,9.51     ,6.47    ,10.88     ,8.15     ,6.82     ,8.16    ,14.05    ,12.63    ,14.86    ,14.18    ,13.58    ,17.80    ,13.55
200908    ,10.57     ,1.03     ,3.07     ,5.13     ,4.98     ,6.67     ,7.72    ,10.60    ,14.07     ,7.63    ,11.68     ,9.59    ,14.99    ,14.29    ,15.23    ,13.06    ,-0.88     ,2.63     ,3.09     ,2.33     ,6.92     ,7.74    ,-2.84     ,2.99     ,9.79     ,6.17     ,7.33     ,3.41    ,13.54    ,14.62     ,3.08     ,6.39
200909     ,2.80     ,3.99     ,6.20     ,7.32     ,8.11     ,6.24     ,7.21     ,7.46     ,6.97     ,5.35     ,7.89     ,9.82     ,5.60     ,9.27     ,8.23     ,6.59     ,8.95     ,6.21     ,3.10     ,4.84     ,8.21     ,5.30     ,5.14     ,5.10     ,7.01     ,4.99     ,6.10     ,3.24     ,6.35     ,2.09     ,8.67     ,2.94
200910    ,-6.37    ,-0.43     ,0.63     ,0.76     ,4.11    ,-1.21    ,-1.85    ,-0.36    ,-1.51    ,-1.46    ,-1.90    ,-0.80    ,-1.03     ,0.02    ,-3.02    ,-2.30    ,-6.34     ,0.99     ,0.68    ,-0.04    ,-4.53    ,-4.84    ,-1.56     ,0.72    ,-4.58    ,-1.42    ,-1.18     ,2.63    ,-7.31    ,-5.18    ,-6.05     ,1.80
200911    ,-3.00     ,0.29     ,1.26     ,1.89    ,-2.46     ,0.75     ,2.34     ,1.14     ,2.02    ,-1.58     ,1.31     ,2.66    ,-0.48    ,-0.32    ,-0.07     ,0.67     ,4.91     ,4.84     ,3.53     ,3.13     ,4.65     ,3.98     ,2.60     ,5.19    ,-1.54     ,4.35     ,4.14    ,13.28     ,0.57     ,0.02     ,6.19     ,1.66
200912    ,-2.88    ,-2.77    ,-1.22    ,-0.30    ,-2.30    ,-1.10    ,-0.47     ,0.25    ,-4.55    ,-2.70    ,-1.47     ,0.68    ,-1.61    ,-1.65    ,-0.66     ,1.26    ,-1.37     ,1.02     ,1.60     ,2.07     ,1.53     ,1.23     ,1.72     ,2.22     ,0.72     ,0.82     ,0.99     ,2.71    ,-1.75    ,-0.83     ,5.73    ,-1.44
201001     ,3.93    ,-1.63    ,-2.51    ,-1.22    ,-3.26    ,-2.72    ,-2.36     ,0.22    ,-1.14    ,-3.64    ,-0.54     ,0.72    ,-3.01    ,-0.90    ,-0.56     ,2.10    ,-7.09    ,-2.07    ,-2.11    ,-4.84    ,-8.44    ,-5.40    ,-4.67    ,-6.16    ,-7.40    ,-7.86    ,-6.12   ,-10.46    ,-6.47    ,-6.31    ,-9.19    ,-1.36
201002    ,-4.63    ,-1.69    ,-2.15    ,-2.42    ,-3.34    ,-1.98    ,-1.92    ,-2.48    ,-4.84    ,-3.43    ,-3.31    ,-2.63    ,-5.14    ,-3.33    ,-4.65    ,-5.70    ,-3.05     ,0.08     ,0.14    ,-0.98    ,-3.56    ,-2.87    ,-2.02    ,-3.29    ,-1.19    ,-2.91    ,-1.73    ,-1.50    ,-3.20    ,-1.21    ,-5.05    ,-3.98
201003     ,0.34     ,2.63     ,4.31     ,5.48     ,3.24     ,3.60     ,6.00     ,7.30     ,4.27     ,5.05     ,7.44     ,9.44     ,5.99     ,7.28     ,9.33     ,6.49     ,5.23     ,3.01     ,3.48     ,5.49     ,1.84     ,7.87     ,4.84     ,6.09     ,8.86     ,6.49     ,3.67    ,12.47    ,10.22     ,9.78    ,11.19    ,11.38
201004    ,-3.23     ,0.33    ,-0.11     ,2.13     ,2.92    ,-2.92     ,0.19     ,2.58    ,-1.69    ,-1.13     ,1.25     ,0.45    ,-2.63     ,1.19     ,2.46     ,7.58    ,-3.68    ,-4.45    ,-3.39    ,-2.22    ,-1.22    ,-1.47    ,-1.04    ,-4.01    ,-5.19    ,-0.82     ,1.03    ,-2.66    ,-3.64    ,-2.42    ,-3.97     ,5.99
201005   ,-14.73   ,-12.51   ,-10.69   ,-11.38   ,-16.09    ,-8.09   ,-11.94   ,-12.95   ,-12.36   ,-14.48   ,-12.24   ,-15.03   ,-14.41   ,-13.95   ,-15.57   ,-18.12    ,-9.34   ,-11.13    ,-9.26   ,-10.50   ,-11.36   ,-11.16    ,-9.64   ,-13.18   ,-12.26   ,-12.93   ,-12.07   ,-10.98   ,-15.26   ,-14.65   ,-12.91   ,-13.76
201006    ,-3.15     ,1.76    ,-0.27    ,-0.12    ,-2.78     ,1.15     ,1.47    ,-1.66    ,-2.20    ,-0.39    ,-1.44    ,-1.04    ,-4.25    ,-3.74    ,-4.62    ,-3.94     ,0.06     ,3.64     ,2.92     ,0.44    ,-1.73    ,-1.35    ,-0.27    ,-6.89    ,-1.44     ,0.78    ,-1.12    ,-2.33    ,-2.36    ,-0.85    ,-5.25     ,0.07
201007     ,6.62     ,7.73     ,9.38    ,11.09    ,12.89    ,11.45     ,9.76    ,10.04     ,9.07    ,11.65    ,11.47    ,10.42    ,11.42    ,12.88    ,11.10    ,16.44     ,9.52    ,17.70     ,6.33     ,8.82    ,13.23     ,8.88     ,9.27    ,10.35    ,12.91    ,12.89    ,14.44    ,14.53    ,20.18    ,17.02    ,14.19    ,11.87
201008    ,-5.85    ,-3.95    ,-5.30    ,-3.82    ,-4.77    ,-4.06    ,-4.73    ,-2.48    ,-4.12    ,-4.81    ,-4.56    ,-3.71    ,-8.46    ,-6.05    ,-5.03    ,-7.71    ,-4.31    ,-8.31    ,-0.43    ,-1.12    ,-4.46    ,-1.40    ,-3.37    ,-6.67    ,-4.78    ,-5.53    ,-5.76    ,-2.38    ,-7.13    ,-8.51    ,-3.90    ,-3.30
201009    ,15.23    ,12.21    ,14.49    ,12.19    ,13.66    ,12.16    ,13.74    ,12.69    ,10.41    ,13.10    ,11.47    ,11.53     ,9.99     ,9.84    ,10.43    ,10.99    ,12.00    ,14.52     ,8.22     ,9.57    ,15.01    ,12.38    ,14.62    ,11.21    ,11.74    ,11.06    ,12.62     ,9.50    ,11.18    ,10.70    ,12.76    ,29.07
201010     ,5.25     ,1.07     ,3.68     ,6.08     ,2.41     ,5.80     ,6.04     ,6.08     ,4.97     ,5.41     ,5.90     ,5.47     ,5.49     ,4.53     ,5.20     ,7.63    ,-0.18    ,-0.03     ,3.48     ,4.77     ,4.15     ,5.82     ,6.61     ,5.61     ,2.33     ,5.03     ,4.50     ,6.35     ,3.96     ,6.26     ,8.34     ,4.41
201011    ,-6.86    ,-8.11    ,-6.49    ,-6.95    ,-6.48    ,-5.78    ,-6.53    ,-6.58    ,-6.91    ,-9.25    ,-7.22    ,-5.92   ,-14.52   ,-10.49    ,-6.65    ,-7.10     ,0.64    ,-6.58    ,-5.02    ,-6.59    ,-5.84    ,-5.33    ,-5.68    ,-8.39    ,-5.22    ,-9.56    ,-9.48   ,-12.69   ,-13.23   ,-14.44    ,-9.20     ,3.33
201012     ,9.57     ,7.41    ,11.66    ,10.09    ,16.22    ,10.42    ,11.39    ,13.05    ,13.71    ,12.87    ,10.56    ,12.42     ,9.13     ,9.67    ,10.19     ,9.90     ,9.59    ,13.12     ,7.95     ,6.70    ,13.70    ,10.48     ,8.74     ,9.07     ,9.36    ,11.54     ,8.58     ,6.40     ,8.02    ,10.10     ,8.91     ,6.40
201101     ,7.29     ,0.37     ,3.48     ,2.72     ,4.09     ,4.21     ,3.13     ,2.82     ,5.59     ,6.38     ,3.91     ,4.50     ,4.29     ,6.27     ,3.08     ,7.14     ,1.96     ,1.70    ,-1.07     ,1.15     ,1.63    ,-2.44    ,-0.30     ,5.23     ,4.38     ,5.63     ,6.17     ,6.34     ,9.87    ,10.64     ,8.69    ,-2.60
201102     ,1.00     ,3.81     ,1.60     ,1.76     ,0.26     ,0.48     ,2.14     ,2.54     ,3.91     ,2.04     ,2.66     ,2.70     ,2.83     ,2.40     ,3.14     ,0.78     ,5.04     ,2.85     ,3.85     ,3.27     ,1.73     ,1.91     ,3.16     ,3.29     ,3.07     ,2.29     ,2.69     ,2.90     ,3.96     ,3.75     ,3.77     ,4.53
201103    ,-0.38    ,-0.95     ,3.24     ,2.37     ,0.24     ,1.48     ,3.11     ,2.15     ,0.27     ,2.78     ,1.24     ,2.45    ,-2.51    ,-0.46     ,0.68    ,-2.36    ,-0.42     ,2.52     ,0.43     ,1.24     ,0.10    ,-0.77     ,1.20    ,-0.17    ,-1.85    ,-0.49    ,-1.70     ,3.94    ,-3.65    ,-2.54     ,0.43     ,3.01
201104     ,4.41     ,7.66     ,7.16     ,7.97     ,6.08     ,8.29     ,6.88     ,6.46     ,5.36     ,7.23     ,7.72     ,7.46     ,7.70     ,5.66     ,6.26     ,6.50     ,7.36     ,5.02    ,11.14     ,8.29    ,10.31     ,6.66     ,9.53     ,6.02     ,8.28     ,9.21     ,7.94     ,8.19     ,5.73     ,7.72    ,10.18    ,12.14
201105    ,-3.76    ,-2.20    ,-3.34    ,-2.10    ,-5.56    ,-3.91    ,-1.88    ,-1.86    ,-4.91    ,-3.60    ,-4.32    ,-2.31    ,-4.09    ,-3.03    ,-3.88    ,-4.24    ,-5.12    ,-2.77     ,0.77    ,-0.43    ,-4.17    ,-0.76    ,-3.47    ,-5.57    ,-5.08    ,-3.71    ,-1.95    ,-5.18    ,-5.03    ,-4.32    ,-4.55    ,-4.02
201106    ,-5.22    ,-5.21    ,-2.82    ,-2.54    ,-3.90    ,-2.32    ,-3.06    ,-3.17    ,-4.34    ,-2.74    ,-3.09    ,-2.95    ,-6.10    ,-2.69    ,-4.49    ,-3.16    ,-3.13    ,-5.50    ,-1.18    ,-2.19    ,-3.51    ,-2.04    ,-0.97    ,-1.90    ,-2.48    ,-2.12    ,-1.95     ,0.07    ,-3.93    ,-0.99     ,0.62     ,7.12
201107    ,-2.99    ,-2.14    ,-3.24    ,-1.86    ,-1.02    ,-3.65    ,-1.96    ,-3.38    ,-4.56    ,-2.52    ,-4.47    ,-3.54   ,-10.01    ,-4.94    ,-4.99    ,-2.18    ,-0.87    ,-0.08    ,-0.95     ,0.20    ,-0.00    ,-1.83    ,-1.91    ,-5.22    ,-2.27    ,-4.67    ,-1.63    ,-5.90    ,-7.17    ,-7.75    ,-5.45    ,-7.24
201108   ,-10.88    ,-9.63    ,-7.58    ,-8.70   ,-14.45   ,-10.91    ,-8.57    ,-9.45    ,-9.27    ,-9.24    ,-9.26    ,-9.29   ,-11.92   ,-11.54   ,-10.57   ,-10.87    ,-7.14    ,-8.99    ,-8.71    ,-5.16    ,-7.28    ,-7.40    ,-9.63    ,-9.18   ,-11.15   ,-13.06    ,-9.36   ,-12.95   ,-15.45   ,-13.19   ,-13.34   ,-11.34
201109   ,-12.92   ,-13.02   ,-11.81   ,-10.94   ,-16.79   ,-13.40   ,-12.75   ,-12.59   ,-11.53   ,-14.21   ,-14.65   ,-13.12   ,-11.86   ,-11.84   ,-15.67   ,-13.15    ,-2.80   ,-16.42   ,-14.35    ,-9.51   ,-12.94   ,-12.01   ,-11.91    ,-9.96   ,-11.66   ,-14.14   ,-10.09   ,-10.74   ,-11.91   ,-11.56   ,-12.19    ,-9.63
201110     ,5.91     ,8.40     ,8.82     ,9.61     ,7.15     ,7.57     ,5.99     ,8.59     ,4.57     ,8.60     ,7.91     ,8.73     ,5.17     ,4.22     ,6.05    ,-1.29    ,10.40    ,20.44    ,15.09     ,9.13    ,13.99     ,9.25    ,12.12    ,11.24    ,13.27    ,13.05    ,11.12    ,19.36     ,8.76     ,9.10    ,12.14     ,9.09
201111    ,-6.31    ,-3.85    ,-7.45    ,-5.34   ,-10.97    ,-8.58    ,-7.43    ,-7.02    ,-9.72    ,-7.76    ,-7.99    ,-6.19   ,-11.21   ,-10.32    ,-9.41    ,-8.54    ,-4.66    ,-4.67    ,-3.43    ,-2.36    ,-3.60    ,-4.37    ,-2.56    ,-3.35    ,-6.53    ,-5.74    ,-3.80    ,-4.12    ,-8.00    ,-8.09    ,-3.63    ,-5.68
