Date,SMALL LoOP,ME1 OP2,ME1 OP3,ME1 OP4,SMALL HiOP,ME2 OP1,ME2 OP2,ME2 OP3,ME2 OP4,ME2 OP5,ME3 OP1,ME3 OP2,ME3 OP3,ME3 OP4,ME3 OP5,ME4 OP1,ME4 OP2,ME4 OP3,ME4 OP4,ME4 OP5,BIG LoOP,ME5 OP2,ME5 OP3,ME5 OP4,BIG HiOP
201103  ,-6.77  ,-1.34  ,-4.54  ,-2.01  ,-6.45  ,-7.28  ,-4.26  ,-2.92  ,-6.91  ,-7.96  ,-7.78  ,-4.93  ,-6.32  ,-7.63 ,-10.00  ,-7.29  ,-7.04  ,-7.59  ,-5.26  ,-7.25 ,-14.14  ,-9.97  ,-8.18  ,-6.94  ,-9.16
201104   ,0.57   ,0.20  ,-0.18  ,-0.33   ,1.76  ,-1.61  ,-1.95  ,-2.04  ,-0.40   ,0.45  ,-1.68  ,-1.42  ,-0.97   ,1.84   ,1.55  ,-1.24   ,0.83   ,1.23   ,1.24   ,1.93  ,-0.20   ,0.60   ,3.01   ,0.49   ,0.93
201105  ,-1.62  ,-1.37  ,-2.09  ,-3.39  ,-1.08  ,-3.61  ,-2.68  ,-2.05  ,-0.22  ,-2.24  ,-4.00  ,-0.63  ,-1.79  ,-0.63  ,-0.91  ,-4.29  ,-1.57  ,-0.88  ,-1.42   ,0.99  ,-2.91   ,0.94  ,-1.63  ,-2.30  ,-1.49
201106   ,3.85   ,3.87   ,4.95   ,4.31   ,4.00   ,4.68   ,4.48   ,4.23   ,3.86   ,4.15   ,5.04   ,4.36   ,4.95   ,5.49   ,6.69   ,3.59   ,3.43   ,4.62   ,4.21   ,3.50   ,2.39   ,0.75   ,1.96   ,3.39   ,1.21
201107   ,3.84   ,4.40   ,5.02   ,5.44   ,5.73   ,3.36   ,3.17   ,4.07   ,4.67   ,6.10   ,2.19   ,4.26   ,4.61   ,4.96   ,7.05   ,4.42   ,4.85   ,4.94   ,4.66   ,5.25   ,4.81   ,3.42   ,3.76   ,3.84   ,3.79
201108  ,-3.38  ,-1.56  ,-2.90  ,-2.23  ,-3.38  ,-2.76  ,-2.02  ,-3.05  ,-3.76  ,-2.45  ,-5.02  ,-3.27  ,-3.17  ,-3.92  ,-2.66  ,-6.84  ,-6.73  ,-6.27  ,-3.49  ,-5.40 ,-10.43 ,-10.45 ,-10.32  ,-7.97  ,-5.52
201109  ,-4.18  ,-2.47  ,-1.12  ,-3.65  ,-4.27  ,-0.47  ,-0.01   ,1.21  ,-0.18  ,-2.52   ,3.08   ,2.30   ,2.65   ,0.36   ,0.64   ,1.53   ,4.24   ,0.17   ,0.52  ,-1.24  ,-1.14  ,-2.39  ,-1.76  ,-0.84   ,1.30
201110  ,-1.44  ,-1.74  ,-2.33  ,-1.97   ,1.05  ,-3.39  ,-5.31  ,-5.06  ,-2.69  ,-2.49  ,-4.95  ,-5.82  ,-5.16  ,-3.86  ,-6.70  ,-4.30  ,-3.82  ,-2.37  ,-4.71  ,-2.38   ,1.16  ,-1.21   ,0.24  ,-0.75   ,0.16
201111  ,-0.06  ,-1.08  ,-1.34  ,-0.34  ,-4.15  ,-2.62  ,-1.02  ,-2.35  ,-2.49  ,-2.93  ,-1.30  ,-0.95  ,-1.37  ,-3.86  ,-1.25  ,-3.38  ,-1.89  ,-2.57  ,-2.29  ,-4.05  ,-4.27  ,-5.84  ,-4.34  ,-3.33  ,-3.83
201112   ,3.25   ,3.25   ,4.25   ,5.01   ,4.55   ,2.45   ,0.64   ,1.61   ,4.23   ,1.97   ,0.13   ,2.40   ,1.36   ,1.51   ,1.14   ,2.93   ,2.68   ,1.02   ,2.33   ,1.70   ,0.06   ,0.77   ,0.67   ,1.07   ,1.44
201201   ,9.45   ,7.13   ,8.00   ,7.79   ,6.55   ,7.87   ,7.25   ,6.79   ,6.37   ,3.29   ,6.05   ,3.98   ,5.00   ,4.96   ,3.76   ,3.86   ,3.22   ,4.24   ,3.40   ,1.54   ,6.98   ,7.61   ,5.42   ,2.58   ,0.74
201202   ,1.78   ,0.24   ,0.50  ,-1.29   ,2.41   ,2.22   ,0.43   ,1.16  ,-0.74   ,0.67   ,1.14   ,0.82   ,0.50   ,0.62  ,-1.03   ,2.47  ,-0.45   ,1.66  ,-1.05  ,-2.06   ,7.05   ,8.32   ,3.60   ,3.92   ,1.39
201203   ,0.62   ,1.93   ,2.80   ,2.07   ,6.20   ,2.41   ,1.61   ,2.87   ,3.46   ,4.98   ,0.24   ,3.58   ,3.22   ,2.78   ,4.02   ,1.83   ,2.37   ,3.32   ,2.33   ,0.21  ,-0.30   ,0.83   ,0.75   ,2.14   ,1.28
201204   ,1.61   ,1.93   ,3.02   ,2.49   ,6.27  ,-1.17  ,-0.20  ,-1.26   ,1.07   ,2.84  ,-1.18  ,-1.41   ,0.23  ,-0.78   ,3.09  ,-4.51  ,-1.91  ,-0.10  ,-0.75   ,0.48  ,-3.63  ,-4.06  ,-1.27  ,-1.63  ,-0.91
201205  ,-8.70  ,-7.52  ,-8.09  ,-8.81  ,-7.56  ,-8.89  ,-7.67  ,-8.52  ,-6.92  ,-6.37  ,-9.18  ,-8.98  ,-6.36  ,-9.98  ,-7.05  ,-9.73  ,-7.21  ,-7.20  ,-8.02  ,-8.20  ,-9.33  ,-9.81  ,-9.11  ,-8.98  ,-6.32
201206   ,4.98   ,3.92   ,3.32   ,4.60   ,2.59   ,5.28   ,4.66   ,4.20   ,2.79   ,2.31   ,3.66   ,4.66   ,4.69   ,5.61   ,5.44   ,5.82   ,6.26   ,4.74   ,4.79   ,4.25   ,4.96   ,6.21   ,4.24   ,4.30   ,3.85
201207  ,-1.35  ,-1.90  ,-1.58  ,-2.65  ,-1.97  ,-1.88  ,-2.03  ,-2.15  ,-3.36   ,0.09  ,-2.35  ,-1.24  ,-1.98  ,-0.88  ,-0.77  ,-1.92   ,0.27  ,-2.04  ,-2.72  ,-2.72  ,-0.77  ,-1.67  ,-1.03  ,-3.65  ,-1.18
201208  ,-0.71  ,-1.66   ,0.50  ,-0.93  ,-0.00  ,-0.43  ,-1.45  ,-1.02  ,-2.61  ,-1.96  ,-1.09  ,-1.27  ,-1.48   ,0.50   ,0.29  ,-0.20  ,-0.21  ,-2.09  ,-0.08  ,-2.02  ,-2.62  ,-0.72  ,-0.09  ,-0.51  ,-0.05
201209   ,0.54   ,0.91   ,1.75   ,0.56   ,3.71   ,2.33   ,1.56   ,2.26   ,0.86   ,3.08   ,2.56   ,2.80   ,1.14   ,1.56   ,2.76   ,3.80   ,2.72   ,1.79   ,2.08   ,0.49   ,6.02   ,3.92   ,1.75   ,0.77   ,1.37
201210  ,-1.19  ,-1.31   ,0.11  ,-1.00   ,3.40  ,-2.82  ,-3.52  ,-2.34  ,-2.13  ,-1.23  ,-1.95  ,-4.03  ,-3.48  ,-2.51   ,2.13  ,-2.19  ,-3.37  ,-1.64  ,-1.09   ,0.63  ,-1.55  ,-1.60  ,-0.08  ,-2.04  ,-3.76
201211   ,0.62   ,1.75   ,0.92   ,0.68   ,0.35   ,1.00   ,1.53   ,1.53   ,1.24   ,0.70   ,2.33   ,0.13  ,-0.31   ,0.62   ,2.00  ,-0.34  ,-0.42   ,0.70   ,1.41  ,-0.62   ,0.87   ,3.60   ,0.60   ,1.73   ,2.50
201212   ,2.29   ,2.50   ,0.96   ,0.27   ,0.91   ,4.74   ,4.06   ,3.94   ,4.21  ,-0.83   ,6.28   ,0.89   ,5.21   ,2.40   ,1.90   ,2.53   ,2.74   ,2.46   ,0.66   ,3.16  ,12.52   ,5.94   ,2.83   ,3.09   ,1.11
201301   ,7.18   ,4.53   ,4.68   ,5.02  ,10.47   ,5.55   ,4.27   ,5.91   ,3.69   ,5.61   ,2.94   ,2.26   ,2.32   ,3.19   ,4.98   ,3.59   ,2.98   ,1.79   ,3.80   ,3.27   ,3.27   ,4.22   ,4.44   ,2.06   ,4.47
201302   ,4.14   ,2.87   ,3.63   ,2.93   ,2.52   ,2.01   ,1.26   ,8.23   ,1.11   ,2.25   ,3.56   ,3.59   ,2.54   ,1.90   ,2.57   ,3.63   ,1.11   ,4.49   ,5.90   ,3.32   ,0.76   ,3.51   ,2.53   ,3.23   ,2.43
201303   ,9.03   ,7.54   ,7.20   ,7.72  ,11.96  ,11.99   ,7.22   ,8.76   ,6.79   ,9.46   ,5.01   ,3.67   ,4.71  ,11.47  ,12.46   ,8.84   ,7.53   ,6.34   ,4.04   ,6.95   ,7.44   ,4.94   ,4.07   ,3.39   ,5.91
201304   ,9.31   ,7.33   ,9.47   ,8.65  ,10.71  ,10.06   ,6.18  ,27.56   ,5.97   ,8.81   ,9.78   ,6.44   ,6.09   ,8.38   ,9.99   ,9.70   ,7.84   ,8.74   ,4.50   ,6.53  ,16.91   ,8.49   ,5.98   ,7.32  ,10.34
201305  ,-6.10  ,-5.55  ,-6.45  ,-2.47  ,-4.39  ,-8.78  ,-7.67   ,6.83  ,-3.52  ,-6.74  ,-7.68  ,-5.77  ,-3.32  ,-8.06 ,-10.10 ,-12.29  ,-7.68  ,-5.78  ,-6.78  ,-2.03  ,-9.88  ,-5.15  ,-6.08  ,-3.78  ,-2.88
201306  ,-8.07  ,-6.37  ,-6.26  ,-6.48  ,-4.78  ,-6.21  ,-2.03  ,-7.27  ,-2.18  ,-2.88  ,-1.90   ,0.04  ,-1.04  ,-0.25  ,-1.63   ,1.18   ,1.70   ,1.64   ,1.91   ,0.21   ,2.70   ,2.84   ,0.72   ,0.00   ,1.76
201307   ,4.41   ,5.57   ,7.29   ,6.52  ,10.21   ,3.77   ,2.42   ,4.57   ,4.04   ,3.13   ,4.68   ,0.88   ,1.69   ,0.94   ,4.19   ,0.72   ,0.38   ,3.29   ,1.34   ,2.72   ,0.85  ,-0.02  ,-0.12   ,1.87   ,2.13
201308  ,-1.46  ,-3.10  ,-3.27  ,-2.63  ,-3.73  ,-2.72  ,-3.25  ,-1.43  ,-0.91  ,-3.89  ,-2.69  ,-2.42  ,-1.89  ,-0.70  ,-1.43  ,-2.51  ,-2.91  ,-0.79  ,-1.77  ,-2.48  ,-3.09  ,-1.34  ,-2.60  ,-2.07  ,-3.87
201309  ,13.43  ,11.49  ,14.42   ,8.61  ,11.19  ,13.45  ,11.45   ,8.72  ,12.13   ,9.21  ,12.84   ,9.81   ,9.31  ,10.00   ,7.90   ,9.32   ,9.73   ,9.63   ,8.07   ,9.97   ,7.97   ,8.82   ,8.05   ,7.92   ,8.19
201310   ,1.44  ,-0.01   ,0.37   ,0.95   ,2.56  ,-2.38  ,-1.68   ,1.44  ,-1.19   ,0.47  ,-0.86  ,-0.65   ,1.49  ,-0.21  ,-0.43  ,-0.97   ,0.68   ,1.44   ,0.19   ,0.83  ,-0.29  ,-0.07   ,0.91  ,-0.25  ,-1.40
201311  ,-2.63  ,-1.25  ,-2.62  ,-1.21   ,0.23  ,-0.88  ,-1.23  ,-0.22  ,-0.80  ,-1.20  ,-2.16  ,-0.87  ,-0.32  ,-1.94   ,0.29  ,-0.30   ,1.15  ,-0.09   ,1.81   ,0.08   ,3.01  ,-0.00   ,3.48   ,2.08   ,1.32
201312   ,2.50  ,-0.32   ,0.57   ,2.21   ,2.04   ,1.05  ,-0.43  ,-0.77   ,3.05   ,3.14   ,0.90   ,0.93   ,0.95  ,-1.05   ,0.22   ,0.19   ,0.82   ,0.86  ,-0.22  ,-0.04   ,0.53   ,1.57  ,-0.96   ,0.89   ,1.42
201401   ,4.07   ,4.68   ,2.84   ,5.11   ,5.64   ,1.30   ,1.33   ,1.35   ,0.45   ,2.51  ,-1.71   ,1.72   ,0.54   ,2.77   ,3.57  ,-1.24  ,-1.96   ,0.20  ,-1.84  ,-0.78  ,-5.09  ,-5.17  ,-2.59  ,-3.35  ,-2.62
201402  ,-2.79  ,-2.61  ,-4.06  ,-2.81  ,-5.30  ,-2.70  ,-1.39  ,-2.44  ,-1.32  ,-1.91  ,-3.79  ,-3.05  ,-1.21  ,-2.57  ,-3.01  ,-2.61  ,-1.11   ,1.69   ,1.84  ,-3.24   ,0.71  ,-2.02  ,-0.05  ,-0.59   ,1.66
201403  ,-1.76  ,-0.00  ,-0.85  ,-1.20  ,-0.72   ,2.82   ,0.96   ,0.35  ,-0.04  ,-2.20   ,1.47   ,1.76   ,0.63   ,0.96   ,1.50   ,0.86  ,-1.81  ,-1.16   ,0.27  ,-2.03  ,-2.63  ,-0.95  ,-1.35  ,-0.74  ,-2.15
201404  ,-2.86  ,-1.72  ,-1.12  ,-0.24  ,-0.73  ,-3.93  ,-2.20  ,-2.84  ,-1.62  ,-0.89  ,-2.11  ,-1.61  ,-2.04  ,-1.24  ,-0.78  ,-2.88  ,-1.84  ,-1.72  ,-0.94  ,-2.36  ,-4.57  ,-3.43  ,-3.09  ,-0.84  ,-1.40
201405   ,2.62   ,0.98   ,2.03   ,2.87   ,1.76   ,1.60   ,0.64   ,2.26   ,8.21   ,2.40   ,3.20   ,1.02   ,1.80   ,1.57   ,4.62   ,4.42   ,3.10   ,3.89   ,5.77   ,3.91   ,5.12   ,3.47   ,5.43   ,2.69   ,3.95
201406   ,8.61   ,7.53   ,7.67  ,10.10   ,9.35   ,7.37   ,7.70   ,7.22  ,11.15  ,10.02   ,6.95   ,7.43   ,6.67   ,7.08   ,7.02   ,8.03   ,6.85   ,5.76   ,7.46   ,5.19   ,5.74   ,6.67   ,3.86   ,5.13   ,4.40
201407   ,1.15   ,1.32   ,2.14   ,0.55   ,0.53   ,0.86   ,0.47   ,2.09   ,1.53   ,2.04  ,-0.53  ,-0.88   ,0.91  ,-0.07   ,1.49   ,1.12   ,0.86   ,2.77   ,0.62  ,-0.62  ,-1.60  ,-0.37   ,0.99   ,2.27   ,1.25
201408   ,2.86   ,2.22  ,-0.12   ,1.79   ,1.27   ,0.33   ,0.43   ,2.45  ,-0.23   ,1.68   ,1.73  ,-0.86  ,-2.01  ,-0.27  ,-1.15  ,-1.36  ,-2.76  ,-1.98  ,-2.07  ,-2.97  ,-2.07  ,-2.91  ,-2.63  ,-1.80  ,-2.36
201409  ,-2.29  ,-1.28  ,-1.70  ,-2.09  ,-2.79  ,-3.35  ,-2.14  ,-1.96  ,-0.40  ,-2.57  ,-3.27  ,-2.15  ,-2.37  ,-4.16  ,-4.64  ,-2.40  ,-2.99  ,-1.96  ,-3.01  ,-2.26  ,-2.29  ,-0.33   ,1.74   ,0.05  ,-2.11
201410  ,-5.82  ,-4.03  ,-5.46  ,-4.24  ,-4.77  ,-4.51  ,-3.00  ,-3.36  ,-4.91  ,-6.32  ,-2.34  ,-4.24  ,-4.00  ,-3.98  ,-3.17  ,-0.77  ,-3.65  ,-4.46  ,-2.34  ,-0.89  ,-3.51  ,-1.34  ,-1.82  ,-2.76  ,-0.17
201411  ,-0.86  ,-1.58  ,-2.63  ,-0.24  ,-1.02   ,0.31  ,-3.79  ,-3.97  ,-1.58  ,-0.16  ,-1.72  ,-2.72  ,-2.24  ,-2.56  ,-0.21  ,-1.14  ,-0.92  ,-1.13  ,-1.96  ,-0.31   ,0.23   ,0.84   ,2.29   ,1.43  ,-2.33
201412   ,0.21   ,0.80   ,1.58  ,-0.07   ,1.46   ,0.19   ,1.06   ,3.35   ,2.46  ,-0.01   ,1.16   ,2.29   ,1.58   ,1.09   ,1.83   ,0.69   ,0.83   ,0.78  ,-0.62   ,0.06  ,-0.14  ,-2.52  ,-0.57  ,-1.01  ,-1.74
201501   ,3.01   ,1.89   ,2.83   ,1.77   ,4.46   ,0.72   ,2.53   ,2.33   ,3.39   ,1.97   ,1.65   ,4.11   ,1.90   ,4.46   ,4.96   ,2.94   ,4.77   ,3.61   ,4.99   ,5.39  ,-0.76   ,0.54   ,1.96   ,3.02   ,5.95
201502   ,1.37   ,1.90   ,0.58   ,1.70   ,0.53   ,1.99   ,1.40  ,-0.77   ,0.33   ,1.51   ,4.26   ,3.36   ,4.81   ,1.99   ,1.77   ,5.98   ,4.94   ,5.07   ,4.83   ,5.39   ,8.07   ,8.66   ,5.32   ,5.05   ,4.43
201503  ,-0.02   ,2.57   ,0.83   ,2.67   ,1.67   ,0.42   ,0.40   ,0.82   ,4.34   ,3.36  ,-0.22   ,2.80   ,2.48   ,0.90   ,4.40  ,-0.39   ,2.88   ,5.14   ,3.55   ,2.61   ,3.25   ,0.84   ,3.59   ,1.96   ,0.61
201504   ,3.00   ,4.06   ,3.21   ,2.86   ,3.46   ,3.35   ,2.80   ,3.83   ,2.03   ,2.02   ,3.19   ,3.95   ,3.18   ,1.62   ,1.37   ,4.58   ,3.19  ,-0.21   ,3.29   ,0.97   ,3.82   ,6.67   ,1.64   ,2.90   ,3.75
201505  ,-1.25  ,-0.64  ,-0.38  ,-2.29  ,-0.09   ,0.46  ,-1.41  ,-0.47   ,1.86  ,-1.74  ,-0.59   ,1.96   ,0.79   ,0.45   ,1.17   ,0.26   ,1.55   ,1.61   ,0.98   ,1.18   ,2.68   ,2.12   ,1.12   ,0.29  ,-0.21
201506   ,2.09   ,2.49   ,3.10   ,2.62   ,3.70   ,1.35   ,0.38   ,2.30   ,3.94   ,2.85   ,0.67   ,1.35   ,2.71   ,2.98   ,5.80   ,0.71   ,2.10  ,-0.11   ,1.93   ,0.54  ,-0.72  ,-1.72  ,-2.63  ,-2.18   ,0.20
201507  ,-1.20  ,-0.38  ,-0.23   ,0.10   ,1.59  ,-1.61  ,-1.00   ,0.40   ,1.30   ,3.42  ,-1.90  ,-0.98  ,-0.43   ,2.77   ,3.85   ,0.77   ,0.45  ,-0.59  ,-1.32   ,3.81   ,0.56   ,0.71  ,-0.43   ,1.20   ,2.57
201508  ,-4.76  ,-3.02  ,-2.90  ,-4.97  ,-6.70  ,-3.36  ,-1.37  ,-0.92  ,-3.09  ,-5.00  ,-1.52  ,-3.50  ,-2.72  ,-1.89  ,-3.79  ,-5.31  ,-4.31  ,-5.15  ,-4.01  ,-2.59  ,-2.94  ,-5.14  ,-6.39  ,-7.04  ,-5.82
201509  ,-3.73  ,-3.02  ,-3.70  ,-3.81  ,-3.63  ,-3.99  ,-3.18  ,-3.27  ,-2.96  ,-5.54  ,-3.52  ,-3.38  ,-4.85  ,-1.85  ,-3.38  ,-3.15  ,-4.63  ,-3.45  ,-5.37  ,-6.22  ,-8.26  ,-7.33  ,-6.09  ,-5.74  ,-7.86
201510   ,4.56   ,4.26   ,4.14   ,3.96   ,4.72   ,5.63   ,4.54   ,6.42   ,4.00   ,4.11   ,6.13   ,7.09   ,5.89   ,6.00   ,4.43   ,9.41   ,9.87   ,7.11  ,10.04   ,4.72   ,9.08  ,10.76   ,9.70   ,8.62  ,11.93
201511   ,1.02   ,0.90   ,1.71   ,1.56   ,2.29   ,0.99   ,1.53   ,1.63   ,2.77   ,2.73   ,0.36   ,0.79   ,1.78   ,1.07   ,5.27  ,-0.41   ,2.48   ,1.33   ,0.12   ,2.26  ,-1.82  ,-1.84   ,0.61   ,0.05  ,-0.87
201512   ,0.52   ,0.90   ,3.00   ,0.79   ,3.45  ,-0.09   ,0.48   ,1.89  ,-0.44  ,-1.02   ,1.48  ,-0.14   ,2.88   ,1.39   ,0.71  ,-0.36   ,0.21   ,0.00   ,0.85   ,0.43   ,0.02   ,0.70  ,-0.85   ,0.08   ,1.33
201601  ,-6.65  ,-6.05  ,-7.59  ,-6.45  ,-5.76  ,-7.42  ,-8.01  ,-7.36  ,-7.50  ,-6.77  ,-7.48  ,-7.26  ,-5.45  ,-6.99  ,-6.51  ,-7.14  ,-5.16  ,-8.21  ,-7.21  ,-5.55  ,-8.44 ,-11.92  ,-8.68  ,-7.31  ,-4.07
201602   ,1.28   ,1.09  ,-0.37   ,0.75  ,-0.96  ,-0.11  ,-0.97  ,-0.14  ,-1.43   ,1.16  ,-1.47  ,-0.97  ,-3.01  ,-0.19   ,0.04  ,-2.85  ,-1.83  ,-0.01  ,-2.83  ,-3.08   ,0.25  ,-1.56  ,-4.53  ,-4.15   ,0.18
201603   ,7.91   ,7.86   ,8.50   ,7.45  ,11.82   ,7.17   ,7.38   ,8.18   ,9.05   ,8.85   ,6.27   ,6.87   ,5.00   ,6.33   ,8.15   ,6.04   ,5.62   ,5.56   ,4.14   ,8.38   ,4.57   ,4.13   ,6.40   ,3.69   ,4.28
201604   ,5.63   ,5.89   ,3.41   ,5.15   ,5.20   ,5.04   ,3.54   ,2.40   ,3.96   ,1.76   ,5.73   ,5.49   ,4.61   ,4.08   ,3.66   ,6.79   ,4.59   ,5.30   ,4.72   ,4.34   ,6.28   ,7.15   ,5.21   ,3.38   ,5.33
201605  ,-1.90  ,-0.66  ,-1.34  ,-1.00  ,-0.63  ,-0.54   ,0.15  ,-2.46   ,2.19   ,1.78  ,-1.07   ,1.48  ,-0.41   ,1.29  ,-1.67  ,-1.74   ,1.32   ,0.45  ,-1.85  ,-0.11  ,-1.20  ,-0.63  ,-2.65   ,0.44  ,-2.43
201606  ,-0.14   ,1.79   ,1.74   ,1.71   ,1.13  ,-2.10  ,-0.81  ,-2.45  ,-0.03   ,2.36  ,-3.16  ,-3.18  ,-1.55  ,-1.09  ,-3.94  ,-4.31  ,-1.91  ,-0.86  ,-1.76   ,1.92  ,-3.79  ,-2.74  ,-5.08  ,-3.03  ,-1.10
201607   ,4.69   ,5.17   ,5.02   ,4.09   ,2.45   ,7.79   ,7.57   ,8.60   ,7.45   ,2.11  ,10.09   ,8.60   ,8.05   ,4.97   ,6.05   ,6.80   ,6.59   ,7.06   ,9.45   ,2.35   ,6.62   ,9.22   ,7.05   ,7.63   ,3.38
201608  ,-1.21  ,-1.19  ,-0.71  ,-1.63  ,-0.17  ,-2.76  ,-4.46  ,-2.33  ,-1.56  ,-3.95  ,-3.56  ,-3.89  ,-3.01  ,-4.66  ,-5.30  ,-1.56  ,-1.31  ,-1.71   ,0.34  ,-3.06  ,-0.59  ,-0.61   ,0.29  ,-1.06  ,-1.71
201609   ,5.76   ,6.20   ,5.80   ,6.73   ,8.06   ,4.80   ,5.92   ,6.81   ,5.66   ,7.04   ,4.73   ,4.80   ,5.45   ,4.33   ,7.37   ,4.00   ,5.89   ,4.32   ,4.18   ,4.40   ,4.47  ,-0.18   ,1.11   ,1.45   ,3.41
201610   ,1.05   ,2.08   ,3.53   ,2.01   ,1.29   ,1.90   ,2.40   ,3.77   ,2.83   ,1.16   ,3.67   ,2.89   ,4.14   ,3.04   ,2.03   ,2.11   ,1.95   ,3.68   ,2.71   ,2.62  ,-0.41   ,3.25   ,1.34   ,1.91  ,-0.22
201611  ,-4.01  ,-3.48  ,-2.88  ,-5.62  ,-5.05  ,-4.54  ,-4.87  ,-5.44  ,-5.10  ,-5.84  ,-3.96  ,-3.86  ,-2.12  ,-5.28  ,-5.55  ,-2.49  ,-5.42  ,-5.51  ,-3.32  ,-7.16  ,-3.59   ,0.15  ,-4.25  ,-4.28  ,-5.62
201612   ,0.65   ,1.85   ,1.26   ,1.40   ,0.34   ,1.87   ,1.80   ,1.37   ,2.13   ,1.93   ,3.24   ,1.33   ,2.94   ,2.19   ,3.63   ,3.28   ,1.00   ,2.54   ,2.18   ,2.14   ,0.34   ,1.63   ,1.86   ,0.71   ,1.00
201701   ,7.36   ,8.66   ,8.05   ,7.45  ,10.14   ,3.93   ,5.66   ,5.09   ,4.11   ,6.01   ,2.72   ,4.31   ,4.49   ,3.68   ,3.13   ,4.72   ,4.47   ,5.60   ,4.68   ,2.63   ,2.66   ,4.36   ,4.51   ,2.64   ,3.89
201702   ,4.25   ,3.88   ,4.47   ,4.38   ,4.53   ,3.78   ,3.85   ,2.18   ,3.98   ,4.50   ,3.41   ,0.76   ,1.67   ,2.82   ,2.42   ,2.80   ,1.23   ,1.30   ,3.03   ,3.75   ,3.11   ,0.60   ,1.32  ,-0.86   ,0.37
201703   ,0.86   ,2.75   ,2.98   ,2.43   ,4.31   ,1.29   ,1.96   ,3.37   ,2.99   ,2.89  ,-1.85   ,0.50   ,2.00   ,0.28   ,1.30  ,-2.75   ,0.24   ,0.88   ,2.70   ,2.74   ,0.53  ,-0.22   ,0.45   ,1.69   ,1.16
201704  ,-1.70  ,-1.28  ,-0.32  ,-0.57  ,-1.29  ,-0.40   ,1.06   ,0.55   ,0.84   ,0.32   ,1.51   ,2.19   ,0.83   ,2.01   ,1.20   ,1.98   ,2.74   ,2.64   ,1.62   ,2.79   ,1.22   ,0.91   ,1.54   ,0.89   ,2.07
201705   ,4.86   ,5.38   ,5.71   ,5.49  ,10.36   ,2.00   ,3.95   ,5.46   ,4.94   ,5.73   ,0.85   ,2.28   ,3.87   ,3.66   ,5.50   ,0.70   ,0.39   ,3.29   ,2.69   ,5.37   ,1.34   ,1.92   ,3.26   ,2.90   ,4.68
201706   ,3.03   ,2.15   ,1.96   ,1.76   ,3.05   ,2.50   ,3.33   ,2.41   ,2.25   ,1.34   ,2.09   ,3.01   ,3.54   ,1.36   ,1.72   ,3.26   ,1.61  ,-0.91   ,2.41   ,0.40   ,3.04   ,2.88   ,0.47   ,0.22  ,-0.76
201707   ,4.77   ,6.33   ,4.60   ,4.55   ,4.51   ,3.23   ,5.14   ,3.58   ,5.46   ,3.95   ,2.69   ,2.25   ,4.48   ,2.56   ,3.67   ,1.40   ,0.88   ,5.23   ,2.81   ,2.88   ,0.00   ,2.99   ,2.54   ,3.22   ,1.72
201708   ,2.48   ,4.48   ,2.65   ,2.34   ,2.54   ,3.22   ,1.79   ,3.89   ,0.73   ,4.15   ,1.79   ,0.71   ,1.74   ,1.99   ,2.51  ,-0.04   ,2.11   ,2.17   ,0.73   ,0.72  ,-0.73  ,-0.47  ,-0.01   ,0.37   ,0.51
201709   ,0.68   ,2.82   ,2.95   ,2.42   ,1.77   ,1.24   ,3.63   ,3.31   ,3.01   ,1.07   ,2.59   ,2.58   ,1.83   ,1.85   ,1.00   ,2.45   ,1.32   ,2.08   ,1.72   ,0.70   ,3.01   ,1.33   ,1.45   ,2.53   ,0.35
201710   ,3.46   ,1.55   ,3.10   ,2.86   ,4.47   ,2.45   ,2.10   ,3.78   ,3.34   ,4.08   ,3.36   ,3.39   ,2.25   ,3.59   ,3.44   ,2.64   ,2.71   ,3.54   ,3.92   ,2.77   ,3.38   ,6.13   ,5.72   ,4.98   ,3.03
201711   ,2.20   ,2.66   ,1.52   ,1.61   ,6.33   ,1.00   ,2.01   ,5.49   ,4.19   ,3.69   ,0.17   ,2.60   ,2.99   ,2.34   ,2.36   ,1.81   ,1.81   ,4.43   ,3.01   ,3.86   ,2.34   ,3.01   ,3.54   ,3.77   ,0.65
201712   ,3.05   ,3.58   ,4.67   ,2.98   ,4.40   ,4.14   ,2.53   ,3.13   ,2.38   ,4.04   ,2.32   ,3.11   ,3.08   ,2.69   ,3.31   ,3.41   ,2.49   ,1.01   ,1.70   ,0.76   ,3.45   ,2.01   ,0.63   ,0.13  ,-0.88
201801   ,6.96   ,7.25   ,8.62   ,8.35  ,11.91   ,4.90   ,4.79   ,3.82   ,3.57   ,6.32   ,4.46   ,3.45   ,3.86   ,3.61   ,5.58   ,4.03   ,3.36   ,5.03   ,5.40   ,3.84   ,4.44   ,5.28   ,5.97   ,4.48   ,2.26
201802  ,-0.35   ,0.26  ,-0.08  ,-0.27  ,-0.72  ,-2.00  ,-2.95  ,-3.17   ,0.52   ,1.02  ,-1.08  ,-0.35  ,-2.53   ,1.48   ,1.16  ,-2.42  ,-2.01  ,-0.84  ,-1.13  ,-0.30  ,-0.34  ,-2.22  ,-2.24  ,-0.95  ,-1.72
